oshpd_id,oshpd_id9,fac_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Other_Care,Residential_Care_Facility,Routine,SN_IC_Care,Hospice_Care,Psychiatric_Care,Critical_Access_Hospital,Prison_Jail,Not_Defined_Elsewhere,Other_Invalid_Blank,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Native_American_Es,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Invalid_Blank,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Private_Coverage,a_Uninsured,a_Other_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,datayear
106231013,106231013,231013,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DRIVE,FORT BRAGG,95437,,NO,89,, 01 - Northern California, Mendocino,General Acute Care,District,General Medical / Surgical,49,Standby,4388,4099,,,626,740,1264,1155,1299,1200,836,535,678,154,,48,65,825,68,185,94,7202,200,101,9,8,,,8007,23,,38,0,0,,101,2971,2324,490,1910,792,189,,16,208,2,534,75,361,199,2548,562,11,504,194,9,340,672,555,1508,804,49,102,3,105,2,16,248,5653,1071,79,249,32,64,10,,8487,328,367,,,14,24,26,49,97,116,139,217,6,7,,,3,22,4,16,4,646,70,8,26,80,1,,8,367,135,,0,0,0,0,0,73,450,116,53,3,7,6,132,,131,36,34,47,61,22,13,8,,5,115,27,51,,,40,9,73,2,1,27,2,519,8,3,1,8,2,,,,695,2007
106231396,106231396,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,275 HOSPITAL DRIVE,UKIAH,95482,,NO,93.1,, 01 - Northern California, Mendocino,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,78,Basic,11867,10209,2,,2305,2675,3805,3279,3492,2644,1410,914,1043,510,1,86,306,3210,1327,191,37,16921,333,351,29,1,,,21177,67,,85,0,0,35,,8830,3635,1584,5421,2608,443,,24,473,4,1216,266,1160,579,5665,1513,9,1396,829,23,829,1866,1658,4125,1580,145,316,15,229,16,169,408,15620,2648,148,525,72,178,9,,22078,1174,977,,,55,119,149,263,354,325,288,537,14,47,,22,20,157,87,15,10,1840,163,17,75,85,24,,26,1516,237,8,0,0,0,0,0,396,1110,332,232,81,29,35,394,,387,130,111,108,291,30,42,49,,22,299,68,154,,2,142,37,113,8,17,91,12,1637,30,6,30,17,2,8,1,,2151,2007
106240924,106240924,240924,MEMORIAL HOSPITAL LOS BANOS,520 WEST I STREET,LOS BANOS,93635,,NO,94,, 06 - North San Joaquin, Merced,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,48,Basic,12288,9470,,,4560,3125,3712,2786,2420,1514,996,693,639,1313,,202,912,12584,11,74,362,7613,642,118,36,,,11,20851,16,,12,0,0,,72,9821,2390,963,5223,3361,1153,,62,435,4,1206,311,1007,628,3987,1479,24,1747,609,29,424,3073,816,4764,1184,69,60,27,175,6,54,239,17622,1585,83,495,44,111,4,,21758,589,443,,,50,107,76,80,78,129,147,270,43,52,,10,61,421,1,2,10,527,51,12,40,13,1,,25,731,159,,0,0,0,0,0,251,515,142,115,9,37,16,150,,211,90,89,30,50,9,8,10,,4,228,40,56,,4,45,3,41,,15,19,6,884,6,,3,6,2,2,,,1032,2007
106240942,106240942,240942,MERCY MEDICAL CENTER MERCED-COMMUNITY CAMPUS,301 EAST 13TH STREET,MERCED,95340,,NO,97.2,, 06 - North San Joaquin, Merced,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,174,Basic,20933,17801,1,,6508,5039,6915,4936,4867,3621,1891,1445,1286,2226,1,1387,3357,16792,22,573,190,16414,191,301,105,2,,30,37603,418,3,82,0,0,,,17301,4861,2622,6624,7327,1310,1,126,899,5,2081,767,2049,1123,8339,2188,60,3002,1200,120,1883,5093,1604,6885,2322,217,310,24,774,45,73,471,29426,3154,218,1221,218,217,45,,38735,3235,2687,,,194,383,411,652,922,901,1029,1286,67,77,,349,439,1941,6,20,1,3166,168,91,301,172,26,32,97,4108,898,29,0,0,0,0,0,1250,3157,839,563,113,149,103,1215,4,1049,395,393,524,453,83,145,88,1,53,799,132,326,,10,281,48,359,15,41,373,26,4607,73,5,38,29,19,7,1,,5922,2007
106250955,106250955,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,"MAIN AND WASHINGTON STS, BOX 246",CEDARVILLE,96104,,NO,99,, 01 - Northern California, Modoc,General Acute Care,District,General Medical / Surgical,4,Standby,232,213,,,43,49,48,60,55,46,56,43,36,7,2,1,1,17,68,,15,343,50,,,,,,391,1,,,0,0,2,1,126,119,26,101,73,7,2,4,17,,19,11,20,6,108,42,6,24,3,,9,32,20,115,35,,1,1,1,,2,8,322,51,1,18,,4,1,,445,7,3,,,,1,,,1,3,1,4,,,,,,,,,,10,1,,,,,,,9,,,0,0,0,0,0,,7,2,1,,,,,,,2,,,1,,,1,,,3,,3,,,,,,,,,,9,,1,,,,,,,10,2007
106250956,106250956,250956,MODOC MEDICAL CENTER,228 MC DOWELL STREET,ALTURAS,96101,,NO,98,, 01 - Northern California, Modoc,General Acute Care,City and/or County,General Medical / Surgical,16,Standby,1322,1143,,,257,290,373,336,366,320,214,125,130,54,,1,14,152,106,13,13,2166,5,118,10,,,,2025,11,,,0,0,296,,934,488,97,535,411,50,,6,88,6,158,35,79,65,746,175,3,213,72,2,67,223,80,397,187,13,12,4,50,,5,48,1657,343,20,83,18,18,7,,2465,66,47,,,6,10,10,17,13,16,21,16,,4,,,,6,3,,1,103,14,2,6,,2,,,73,16,,0,0,0,0,0,45,47,12,8,1,3,,15,,12,4,6,4,7,3,3,2,,11,21,4,18,,,3,1,,1,,1,,102,,,,5,,,,,113,2007
106260011,106260011,260011,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD,MAMMOTH LAKES,93546,,NO,103,, 12 - Inland Counties, Mono,General Acute Care,District,General Medical / Surgical,15,Standby,3086,4462,,,664,1541,1665,1029,1018,740,446,246,75,124,,217,37,856,47,310,88,5993,92,17,1,,,1,2716,,,7,0,0,,4714,508,492,493,5157,898,88,,5,78,3,156,30,169,96,4149,284,4,290,423,,97,483,161,1032,2524,30,39,17,39,2,17,139,3162,1195,151,163,8,60,2,,7548,148,229,,,38,72,33,45,57,38,39,29,11,15,,8,1,47,2,25,5,289,12,,2,1,1,1,,359,1,,0,0,0,0,0,39,76,207,39,16,9,,31,,49,7,14,7,172,5,4,7,,2,26,5,39,,,95,,2,1,,11,8,185,41,5,24,4,1,,,,377,2007
106270744,106270744,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,23625 W. R. HOLMAN HIGHWAY,MONTEREY,93940,,NO,110,, 08 - Mid-Coast, Monterey,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,299,Basic,22316,17451,4,,5468,4275,6531,4727,5234,4154,2940,2290,2703,1448,1,2029,3527,7894,32,2827,92,23370,122,816,59,21,1,5,38697,21,14,11,0,0,2,2,7662,6988,5250,13397,6474,875,,72,750,8,1801,524,1657,426,8750,2611,37,2132,3370,56,1246,4357,1545,9554,3097,123,226,31,346,4,49,343,30590,3528,252,854,102,190,36,,39771,3323,2903,,,151,333,411,639,821,801,1051,1779,92,148,,387,409,500,4,355,10,4561,101,67,251,579,148,3,,4158,919,,0,0,0,0,0,469,3367,1396,568,426,37,46,1235,5,910,248,241,210,807,151,209,156,4,687,682,177,403,1,17,548,32,214,19,23,294,19,4772,84,27,60,109,16,7,2,,6226,2007
106270777,106270777,270777,GEORGE L MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,93930,,NO,105,, 08 - Mid-Coast, Monterey,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,100,Basic,4519,4186,,,1930,1116,1540,1064,749,568,334,289,215,899,1,4098,113,2771,,49,,1674,194,26,11,,,2,8459,10,,,0,0,,3,760,3666,586,1991,1702,276,,28,117,4,668,97,370,361,2057,416,20,637,201,23,322,1117,300,1691,607,42,75,5,121,34,49,79,6379,917,56,246,18,71,6,,8705,513,432,,,62,107,81,96,115,85,127,115,81,76,,6,13,640,1,29,1,255,42,7,13,11,4,1,2,758,107,,0,0,0,0,0,322,285,194,104,40,26,20,128,,204,76,60,19,79,12,7,16,2,21,161,29,80,1,4,53,6,31,4,5,22,6,787,11,5,8,6,1,,,,945,2007
106270875,106270875,270875,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,93901,,NO,109.2,, 08 - Mid-Coast, Monterey,General Acute Care,District,General Medical / Surgical,269,Basic,19170,15267,2,,7439,4047,5066,4168,3930,2888,1756,1453,1303,2389,,1010,1044,22542,21,1393,,8429,57,124,51,1,1,,34019,47,,,0,0,121,18,12323,4657,1406,12268,3785,1144,,67,528,7,1752,393,1700,500,5926,1819,39,3579,1617,68,599,4792,1200,8709,2203,110,226,10,268,13,6,219,27290,2728,172,1024,28,137,5,,34439,3267,2843,,,198,358,447,682,825,857,1061,1329,140,213,,328,183,2742,11,187,5,2654,9,35,258,1231,172,12,18,3524,712,139,0,0,0,0,0,848,3128,1695,342,97,89,54,1251,7,1194,318,430,254,639,113,196,125,3,45,768,235,368,2,19,307,50,401,34,8,11,21,5119,66,12,61,11,3,5,1,,6110,2007
106274043,106274043,274043,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,93906,,NO,109.2,, 08 - Mid-Coast, Monterey,General Acute Care,City and/or County,General Medical / Surgical,150,Basic,15669,14522,,,5674,3945,6039,4162,3764,2380,940,525,250,2512,,406,1039,22224,19,2497,98,3908,130,952,46,3,15,,28851,3,1,52,0,0,,138,14290,1846,2059,4648,7348,1377,,51,347,14,1883,373,1528,1628,5360,1207,42,2298,2151,69,1996,4048,1616,4203,1404,144,184,17,616,32,,173,24473,2041,114,625,151,182,35,,30191,1454,1730,,,166,505,437,526,513,275,197,136,241,188,,80,118,2000,5,320,11,650,61,48,43,112,94,165,,2367,62,232,0,0,0,0,0,1241,604,355,564,420,118,20,295,5,591,153,117,132,188,40,39,45,7,606,418,121,248,,41,62,24,167,31,23,,7,2722,42,4,11,75,6,9,1,,3184,2007
106281047,106281047,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,1000 TRANCAS STREET,NAPA,94558,Level III,NO,112.1,, 03 - North Bay, Napa,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,180,Basic,14389,12626,,,2830,2621,4804,3569,4102,3194,1836,1468,1860,731,,390,429,6103,7,90,85,19911,620,277,51,4,2,13,25869,43,,136,0,0,,,5671,5021,3657,8887,3779,648,,25,647,14,1293,353,1112,499,7463,1523,34,1674,984,29,843,2877,1395,5602,2160,162,172,21,353,7,179,403,19008,3255,191,855,65,169,15,,27015,2007,2083,,,65,222,240,425,552,560,677,1273,27,49,,100,73,525,1,12,15,3364,186,44,123,195,69,124,42,2516,738,53,0,0,0,0,0,420,2430,700,310,230,39,49,891,2,644,175,230,213,573,96,113,80,4,35,527,124,290,,5,339,25,223,14,10,299,10,2970,54,17,67,39,16,5,2,,4090,2007
106281078,106281078,281078,ST. HELENA HOSPITAL,10 WOODLAND RD.,ST. HELENA,94574,,NO,111.1,, 03 - North Bay, Napa,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,144,Standby,2383,2298,,,412,470,788,542,611,576,453,305,414,110,,57,60,1103,8,31,7,3415,134,49,8,,,1,4467,2,,6,2,0,7,5,303,870,442,2621,445,41,,6,110,,180,79,210,53,1698,278,3,231,79,2,145,319,182,1065,533,67,44,4,7,47,7,138,2806,796,43,133,5,44,7,,4681,422,385,,,20,49,63,82,103,127,117,246,,,,7,18,107,1,2,1,671,17,11,23,158,23,,36,442,97,,0,0,0,0,0,64,449,218,67,9,5,7,165,1,139,44,47,26,64,9,14,4,1,135,95,11,40,,,48,5,44,1,,48,8,632,8,2,4,5,1,1,,,807,2007
106291023,106291023,291023,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,95945,,NO,113,, 02 - Golden Empire, Nevada,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,104,Basic,11135,9945,,,2782,3599,3954,2828,3165,2720,1105,212,212,503,,119,183,736,46,309,186,19501,316,119,26,,23,12,20310,19,1,69,0,0,,185,7727,695,3753,5396,3509,476,,19,367,3,1248,167,1037,482,6293,1145,19,1722,497,19,648,2290,1244,3404,1608,95,163,40,194,21,8,386,14288,3035,191,784,76,164,27,,21080,2356,1973,,,79,160,165,372,646,621,788,1397,24,77,,23,13,70,9,1,19,4194,216,34,178,267,8,24,105,2680,813,4,0,0,0,0,0,384,2662,915,298,70,57,31,878,2,718,148,206,310,529,79,105,118,,74,615,86,372,1,,371,71,570,8,68,24,27,3009,72,8,36,42,16,7,,,4329,2007
106291053,106291053,291053,TAHOE FOREST HOSPITAL,10121 PINE STREET POB 759,TRUCKEE,96160,,NO,114,, 02 - Golden Empire, Nevada,General Acute Care,District,General Medical / Surgical,35,Basic,4729,5508,,,1151,1590,1635,1371,1452,1211,789,451,259,328,,173,69,1207,6,159,10,8613,170,,13,3,,2,9738,4,2,4,0,0,300,1,1246,1133,1021,6831,6,174,,25,202,3,409,162,361,154,4417,436,14,589,704,10,263,784,257,1273,2154,41,58,10,71,45,38,138,5483,1537,231,290,16,124,1,,10237,441,508,,,76,96,109,121,167,128,94,116,11,31,,21,6,95,2,14,2,809,56,3,10,50,15,8,,773,34,,0,0,0,0,0,102,291,448,105,3,13,1,145,1,238,23,30,29,278,15,12,19,,18,76,17,31,,3,170,11,54,1,12,56,5,553,35,12,21,13,4,2,,,949,2007
106300032,106300032,300032,CHILDRENS HOSPITAL OF ORANGE COUNTY,455 SO. MAIN STREET,ORANGE,92668,,NO, 116h,, 13 - Orange, Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,220,Basic,18995,23186,,,24907,8514,64,1,,,,,,8688,7,1652,674,25613,37,1096,310,12799,130,80,,,,,41946,,,6,0,0,,19,21723,20,5148,11106,4184,7,1,190,47,64,3652,244,1212,2365,9394,509,35,3749,1230,316,247,8572,1535,8812,4232,102,189,8,93,10,78,347,32836,3422,218,234,37,355,20,,42181,1635,2163,,,864,32,,,,,,,1154,1748,,247,88,2146,5,111,2,1199,39,,14,,,,,3740,5,,0,0,0,0,0,2173,19,1471,61,74,1,158,56,74,606,165,152,215,288,53,108,186,3,11,744,113,631,,234,93,10,76,1,4,119,7,3399,42,7,5,6,25,4,,,3798,2007
106300225,106300225,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,92708,,NO, 116j,, 13 - Orange, Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,224,Basic,10489,7485,,,1670,1793,2456,2581,2768,1931,1387,1420,1656,310,2,1712,421,3180,161,772,,11728,283,305,30,2,1,,17033,138,11,73,0,0,98,,1915,3619,969,9728,1743,423,,35,459,2,1126,309,1268,297,4919,1027,30,1180,334,19,764,1453,617,3712,1637,60,217,4,116,4,148,164,12590,2222,109,531,35,129,8,,17974,3599,2743,,,69,190,366,626,863,954,1375,1891,7,,1,718,90,900,22,154,,4458,196,90,164,578,56,,62,4361,835,,0,0,0,0,0,268,3236,2562,202,74,51,111,1341,3,1137,290,434,254,487,112,201,121,6,70,584,113,1022,1,4,308,46,523,4,15,280,13,5032,63,7,16,18,12,3,2,,6342,2007
106301097,106301097,301097,ANAHEIM GENERAL HOSPITAL,3350 WEST BALL ROAD,ANAHEIM,92804,,NO, 116c,, 13 - Orange, Orange,General Acute Care,Investor - Partnership,General Medical / Surgical,101,Basic,5024,4053,,,1803,1021,1424,1411,1316,735,457,245,207,458,,589,499,4078,31,365,396,3119,60,171,16,1,,,8808,9,,8,0,0,4,,65,3528,4155,430,899,281,,33,125,4,726,154,568,322,1765,667,13,689,237,6,301,1480,512,1194,566,15,17,1,56,,9,52,7186,952,27,133,5,51,7,,9077,695,619,,,19,56,84,206,222,236,226,265,,,,186,33,326,,55,39,675,72,54,58,19,393,1,,707,10,,0,0,0,0,0,329,677,110,190,8,12,12,134,,221,115,133,154,52,17,22,15,,13,214,68,132,,,38,8,4,1,,,1,1247,5,,4,4,2,,,,1314,2007
106301098,106301098,301098,ANAHEIM MEMORIAL MEDICAL CENTER,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,,NO, 116l,, 13 - Orange, Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,223,Basic,18827,14963,1,,5048,3673,5388,4425,4689,3271,2062,1780,1878,1577,,1685,1369,16838,79,963,394,12463,1110,2246,65,,,2,30265,17,,14,3,0,18,51,9875,4700,1602,10720,6894,1078,,58,537,6,1192,315,1206,231,7388,2393,21,1650,2365,88,573,2853,1263,10574,2325,59,338,11,300,18,108,217,25684,3405,115,930,72,160,49,,33791,5043,4024,,,106,393,558,1064,1274,1423,1874,2344,31,,,681,283,2783,18,243,65,4994,87,181,236,752,110,96,,6266,1339,,0,0,0,0,0,824,3898,3270,955,120,107,155,2024,2,1542,510,620,397,636,154,287,168,6,117,972,234,1108,5,23,431,51,536,14,21,232,15,7563,101,7,23,36,14,21,2,,9067,2007
106301132,106301132,301132,KAISER FND HOSP - ANAHEIM,441 LAKEVIEW AVENUE,ANAHEIM,92807,,NO, 116n,, 13 - Orange, Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,200,Basic,18745,16301,1,,4363,4207,4857,4601,4858,4527,3132,2075,1397,1030,,1014,516,5407,8,850,13377,13875,240,716,45,39,6,1,33091,65,11,97,1,0,52,683,1517,4548,63,25738,3181,1063,,88,1076,8,2281,503,2034,787,8828,1780,128,2173,1242,100,1075,2505,1008,8368,2641,95,334,14,160,4,,250,25975,4329,146,793,80,205,21,,35047,3310,2897,,,295,378,487,712,1034,1072,994,848,110,277,,458,210,1310,5,129,149,3946,247,44,153,556,43,,63,4535,565,1,0,0,0,0,0,190,2401,3492,121,3,82,120,955,10,1286,320,380,379,787,158,282,131,6,81,490,193,526,1,20,325,35,883,7,16,,28,4702,123,8,35,27,14,4,,,6207,2007
106301140,106301140,301140,CHAPMAN MEDICAL CENTER,2601 EAST CHAPMAN AVENUE,ORANGE,92669,,NO, 116h,, 13 - Orange, Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,47,Basic,4927,4659,,,1043,1221,1841,1552,1580,901,510,367,405,166,,303,183,1690,9,89,2542,4770,252,99,21,1,,2,6811,6,1,3,0,0,,2390,184,963,2701,4413,1325,187,,29,203,6,628,148,525,254,2797,617,21,611,262,6,355,1051,516,1370,780,16,105,7,103,6,68,127,6547,1429,82,248,26,27,15,,9586,765,664,,,45,101,122,252,229,209,198,273,,,,38,46,252,6,15,58,1014,83,54,41,77,29,5,3,952,184,1,0,0,0,0,0,87,625,388,138,191,10,13,181,1,247,88,69,51,88,29,20,16,,282,198,45,91,,,60,3,37,1,3,35,2,1252,7,2,6,10,2,9,,,1429,2007
106301175,106301175,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,17100 EUCLID STREET,FOUNTAIN VALLEY,92708,,NO, 116j,, 13 - Orange, Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,293,Basic,13901,11973,,,4039,2432,3519,3534,3733,2801,1963,1565,1211,1077,,8245,425,7087,30,1491,430,8166,382,1254,43,29,33,44,23763,204,3,119,0,0,,,920,4136,768,16480,3570,899,,57,689,6,1485,348,1280,462,6203,1424,61,1350,761,70,635,2099,856,7189,2094,58,211,12,202,,315,190,19048,2547,110,869,44,154,20,,25874,4351,4450,,,256,345,533,936,1166,1336,1686,1817,297,429,,3517,139,1612,4,394,98,3037,169,115,234,1063,78,3,36,5443,1659,1,0,0,0,0,0,1748,4294,1840,760,159,114,140,1700,15,1404,455,580,597,791,159,343,217,21,47,1260,218,698,2,40,344,36,903,11,32,739,18,6508,112,10,26,21,20,19,2,,8801,2007
106301188,106301188,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,1025 SOUTH ANAHEIM BLVD.,ANAHEIM,92805,,NO, 116l,, 13 - Orange, Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,97,Basic,8525,8309,1,,3174,2153,3191,2513,2239,1236,566,307,210,1246,,315,306,6622,3,348,4199,5042,244,822,38,2,,,11395,24,,,0,0,184,4126,1049,1186,4270,6126,4204,1381,,43,494,9,1084,286,711,458,3666,718,26,1051,859,85,1205,1809,631,2319,1170,51,144,6,404,38,43,141,12743,1521,67,323,42,113,29,,16835,991,1246,,,85,302,355,519,354,236,172,204,10,,,67,68,702,2,60,63,1275,46,90,57,34,32,10,57,1312,270,329,0,0,0,0,0,480,705,219,50,783,61,22,240,,271,74,63,86,129,42,18,22,20,856,165,52,107,1,8,53,9,50,23,20,74,4,1882,50,3,5,44,8,12,,,2237,2007
106301205,106301205,301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,92663,,NO, 116p,, 13 - Orange, Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,498,Basic,27787,25146,,1,4802,4791,8661,7486,7615,6145,4313,3861,4194,1066,,2062,834,6890,20,1955,793,40380,719,279,118,2,2,,51071,209,3,439,0,0,92,,6267,7587,7949,31131,,984,,117,1600,22,2774,599,3037,787,15474,2618,145,2472,1689,36,2596,3970,2131,11883,5211,179,579,43,673,2,117,461,36197,6908,489,1469,209,301,96,,52934,6489,5883,,,214,597,731,1301,1614,1947,2507,3381,27,53,,506,105,822,3,374,77,10485,186,123,451,1823,427,8,,7485,1869,,0,0,0,0,0,384,6932,4122,838,96,146,147,2547,13,2372,501,886,528,1366,252,472,232,13,216,1427,314,931,2,7,819,86,1303,20,43,139,31,9494,185,33,50,70,87,8,4,,12372,2007
106301209,106301209,301209,HUNTINGTON BEACH HOSPITAL,17772 BEACH BOULEVARD,HUNTINGTON BEACH,92647,,NO, 116s,, 13 - Orange, Orange,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,106,Basic,7336,7961,,,1672,1912,3324,2594,2633,1457,643,413,347,301,1,751,330,2798,14,1579,19,9806,421,675,60,,1,,13835,2,1,144,0,0,7,151,3898,1487,1540,5155,3217,174,,18,229,2,613,172,733,248,4718,1074,15,967,808,6,965,1297,682,2576,1293,63,98,15,135,297,4,132,10367,1909,137,668,74,76,29,,15297,2176,2009,,,83,354,451,723,660,481,609,822,,2,,374,84,411,3,334,6,2973,364,216,97,33,160,,127,2830,354,4,0,0,0,0,0,606,1949,1109,488,33,20,22,621,1,550,220,271,234,373,90,48,91,,551,449,94,550,,,292,21,147,11,16,5,8,3386,69,7,22,144,9,48,,,4185,2007
106301234,106301234,301234,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,90623,,NO, 116a,, 13 - Orange, Orange,General Acute Care,Investor - Partnership,General Medical / Surgical,124,Basic,5864,5217,,,1740,1625,1818,1641,1510,980,577,465,372,352,1,1815,996,2838,9,1178,27,4218,338,369,37,1,1,,10282,2,,34,0,0,,17,3377,1301,561,4154,1688,360,,14,219,2,408,159,654,176,3138,723,10,822,369,17,376,1110,492,2032,854,52,104,2,96,8,21,131,7676,1470,58,498,29,63,19,,11081,1892,1390,,,99,251,293,447,473,454,556,708,1,,,786,196,567,1,276,5,1451,179,102,60,124,45,,72,2431,269,,0,0,0,0,0,669,1482,927,172,32,169,37,594,1,451,164,163,151,226,61,39,74,5,253,307,67,519,1,,145,13,120,3,4,62,5,2780,59,2,25,35,8,21,,,3282,2007
106301248,106301248,301248,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,90720,,NO, 116e,, 13 - Orange, Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,142,Basic,13082,10063,,,2596,2520,2999,2822,2975,2240,1567,1933,2901,592,,1194,800,3794,16,644,311,16386,477,858,58,36,,5,21375,284,1,8,0,0,39,4,883,5850,1077,12977,2358,703,,62,735,4,1058,267,1432,477,6941,1177,25,1347,343,31,491,1839,907,5306,2492,92,202,14,98,2,17,277,16012,2965,143,662,33,132,4,,23145,3088,2174,,,95,222,257,442,546,679,1077,1942,,2,,231,122,511,1,77,63,4257,157,43,207,680,103,55,21,3021,974,1,0,0,0,0,0,299,3430,1337,130,66,63,55,1298,2,873,249,317,312,505,99,161,100,4,95,588,106,435,,,373,26,355,5,13,118,11,4234,45,10,27,29,11,5,,,5262,2007
