oshpd_id,oshpd_id9,fac_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Other_Care,Residential_Care_Facility,Routine,SN_IC_Care,Hospice_Care,Psychiatric_Care,Critical_Access_Hospital,Prison_Jail,Not_Defined_Elsewhere,Other_Invalid_Blank,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Native_American_Es,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Invalid_Blank,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Private_Coverage,a_Uninsured,a_Other_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,datayear
106301340,106301340,301340,ST. JOSEPH HOSPITAL - ORANGE,1100 WEST STEWART DRIVE,ORANGE,92868,,NO,116h,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,375,Basic,26102,16726,,,,3078,8879,8007,7318,5354,3530,3381,3281,,,1416,1140,15318,37,1052,96,23769,516,175,49,20,6,5,41324,419,13,299,0,0,,2,6651,8843,6117,17219,3998,2209,,99,1446,11,2602,635,2850,501,9015,2481,79,1764,2589,1,1673,2738,1848,10287,2691,83,344,13,259,12,8,255,33898,3850,142,1039,86,116,32,,42828,5152,4173,,,173,731,864,1190,1356,1388,1661,1961,1,,,334,214,2290,5,122,2,6358,100,116,318,1006,166,1,108,6308,1201,1,0,0,0,0,0,1112,3239,4373,536,65,206,153,1835,7,1575,411,651,368,783,205,370,153,8,1027,853,245,474,1,,424,41,884,19,10,55,11,7614,102,4,25,113,11,12,,,9325,2006
106301342,106301342,301342,ST. JUDE MEDICAL CENTER,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,,NO,116f,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,322,Basic,21686,17625,,,4422,4363,5868,5236,5205,4120,2843,2818,3376,1060,,2488,973,7991,6,225,135,27493,770,163,86,4,6,3,37457,491,2,267,0,0,,62,5866,6919,1654,19493,5379,1069,,57,1021,3,1671,480,1935,746,9763,2491,31,1943,626,55,1001,3444,1640,11335,3559,125,283,17,429,30,18,428,27809,4697,214,1292,150,250,10,,39311,4229,3438,,,150,352,427,770,1024,1107,1589,2131,61,56,,629,117,1040,,12,9,5860,311,71,285,986,125,5,113,4636,1132,3,0,0,0,0,0,512,4365,2235,475,80,143,87,1922,6,1475,233,409,471,754,179,262,120,8,47,775,170,583,2,21,482,43,638,8,22,46,11,6242,88,13,29,23,14,8,,,7667,2006
106301357,106301357,301357,TUSTIN HOSPITAL MEDICAL CENTER,14662 NEWPORT AVENUE,TUSTIN,92680,,NO,116h,,13 - Orange,Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,135,Basic,1544,1412,,,390,335,577,594,471,271,102,61,74,81,,162,197,1044,20,128,73,1332,48,29,3,,,2,2864,,,3,0,0,7,,167,297,743,895,854,34,,8,45,,205,28,149,74,963,204,12,202,51,,149,365,149,318,267,11,10,1,44,9,1,32,1962,461,13,118,3,24,,,2956,93,80,,,1,18,16,47,36,22,8,25,,,,20,9,50,2,6,2,84,11,14,7,1,4,,7,123,6,,0,0,0,0,0,21,47,44,57,4,3,3,20,,30,15,13,4,9,2,2,2,,6,33,5,26,,,7,3,2,,,,1,153,1,,2,3,,1,,,173,2006
106301379,106301379,301379,WEST ANAHEIM MEDICAL CENTER,3033 WEST ORANGE AVENUE,ANAHEIM,92804,,NO,116c,,13 - Orange,Orange,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,167,Basic,10813,9522,,,2597,2392,3585,2986,3129,1891,1049,1010,1067,629,,1345,1367,5492,15,1692,95,10329,930,931,91,,1,,17993,47,2,275,0,0,34,31,6730,2886,1502,5289,3928,505,4,34,488,3,1128,348,1119,317,4704,1165,29,1013,1626,4,1143,1912,960,3833,1282,68,170,8,240,5,2,163,15141,2138,91,799,90,110,28,,20335,2374,2187,,,74,197,301,571,614,665,929,1210,,,,503,169,675,5,286,25,2898,205,143,205,112,96,,176,2687,937,,0,0,0,0,0,691,2304,996,539,31,41,67,900,1,635,246,250,520,345,68,89,52,2,153,627,121,444,,,232,37,231,11,5,20,14,3875,67,1,23,18,18,8,1,,4561,2006
106301566,106301566,301566,WESTERN MEDICAL CENTER - SANTA ANA,1001 NORTH TUSTIN AVENUE,SANTA ANA,92705,Level II,NO,116h,,13 - Orange,Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,254,Basic,9606,8434,2,,2295,2032,3453,3042,2429,1574,850,656,712,999,,625,517,9435,12,219,32,7202,330,404,64,10,4,21,16893,127,5,181,0,0,3,,1954,1850,680,8861,4697,1345,,43,420,6,895,240,941,363,4447,1025,31,864,986,118,581,1375,708,3654,1273,55,150,26,280,21,74,172,13102,1874,84,701,96,80,54,,18042,2430,2879,1,,308,683,579,646,691,630,640,811,149,173,,363,134,2148,8,84,9,2564,163,100,225,269,178,65,92,3602,560,56,0,0,0,0,0,1022,1590,1120,254,1324,168,79,832,7,692,219,186,220,1514,65,100,67,105,82,466,110,362,10,26,314,22,386,148,2,44,13,3339,214,38,692,67,11,15,5,,5310,2006
106304045,106304045,304045,IRVINE REGIONAL HOSPITAL AND MEDICAL CENTER,16200 SAND CANYON AVENUE,IRVINE,92718,,NO,116o,,13 - Orange,Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,176,Basic,11419,9317,1,,1861,2239,3741,3517,3081,2307,1273,1091,1316,311,,2932,733,1758,56,1009,656,13593,459,1334,45,24,2,5,18684,48,6,125,0,0,5,,179,2939,711,13915,2993,412,,40,507,7,1067,183,1221,336,6275,1161,19,1194,337,23,600,1317,513,5525,1846,83,253,13,116,5,138,174,14154,2932,148,636,84,141,14,,20737,2178,1712,,,67,207,314,470,507,547,672,1101,,5,,481,103,248,1,44,35,2978,130,42,113,356,99,26,27,2691,406,,0,0,0,0,0,142,1990,1508,92,158,25,39,843,3,879,148,244,178,344,100,84,65,6,54,353,86,439,,,215,30,376,,11,236,10,2885,45,2,17,39,20,3,1,,3890,2006
106304113,106304113,304113,CHILDRENS HOSPITAL AT MISSION,"27700 MEDICAL CTR. RD., 5TH FL",MISSION VIEJO,92691,,NO,115.2a,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,48,Basic,6130,8126,4,,7594,4808,,,,,,,,1858,,649,266,3711,8,226,72,9328,51,12,2,1,,,14157,,,36,0,0,1,,3274,1,271,9359,1355,17,1,29,15,3,390,123,329,376,5599,227,6,864,494,107,161,2088,421,3010,2132,74,53,9,68,,9,193,8514,2492,234,240,28,201,13,,14260,520,679,,,388,,,,,,,,275,536,,62,20,248,1,21,,847,24,,2,15,8,,3,1147,,,0,0,0,0,0,196,,884,37,82,,19,9,15,165,63,50,94,283,7,2,25,,14,255,29,126,,43,107,15,15,5,1,6,9,905,32,25,54,10,13,2,,,1199,2006
106310791,106310791,310791,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,95602,,NO,119,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,97,Basic,10211,8820,,,1844,2355,2620,2221,2659,2222,1457,1364,1901,388,,124,156,1519,104,22,26,17080,746,58,57,,,1,18014,,,1,0,0,,154,4236,4736,915,6766,2378,335,,40,599,5,1026,216,888,350,5627,1252,25,915,437,8,828,1756,794,3930,1935,69,147,21,218,5,159,355,12981,2175,130,606,86,141,3,,19031,1543,1179,,,63,89,118,251,326,316,539,990,12,18,,19,23,116,16,2,1,2545,109,18,100,362,43,6,52,1456,574,2,0,0,0,0,0,215,1829,498,147,33,23,30,493,,551,136,187,164,326,51,87,37,1,21,419,81,111,,4,247,18,230,2,23,102,16,2001,39,6,16,15,4,3,,,2722,2006
106311000,106311000,311000,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,95661,Level II,NO,121.1,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,180,Basic,23496,18209,2,,4759,4696,7606,6108,5671,3817,2467,2403,2950,1230,,783,1250,4982,68,514,116,33994,685,215,98,10,,,40154,,3,4,0,0,103,435,7785,7765,2039,18244,5874,1327,,71,1152,16,2538,512,2771,824,11020,2362,65,2088,900,55,1608,4042,1457,8899,3533,267,306,20,353,10,24,372,30605,4021,300,1436,129,288,43,,41707,4034,3656,,,286,527,489,787,905,1041,1393,2107,49,106,,137,159,528,12,57,13,6784,346,43,402,908,159,19,136,4492,1180,5,0,0,0,0,0,815,4221,1936,505,213,95,74,1454,8,1288,269,449,389,1532,145,233,83,9,57,1045,194,357,1,8,598,48,817,44,17,19,29,5419,120,47,448,55,21,8,,,7690,2006
106314024,106314024,314024,KAISER FND HOSP - SACRAMENTO/ROSEVILLE-EUREKA,1600 EUREKA ROAD,ROSEVILLE,95661,,NO,121.1,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,166,Basic,17213,14537,12,,2297,3032,3462,3606,4609,4209,3507,3473,3203,364,,947,828,2374,110,947,2328,24228,322,529,50,93,23,10,29636,127,8,329,0,0,402,233,923,7769,394,20452,2224,259,,87,1460,6,1510,456,1390,377,7067,1269,48,1269,1171,5,1255,1983,611,11539,829,8,3,2,149,,,35,30229,50,23,405,7,4,18,,31762,3902,3471,1,,104,212,324,613,944,1304,1768,2091,4,10,,190,169,376,23,70,20,6526,384,32,408,1065,56,13,125,4217,1072,2,0,0,0,0,0,133,4375,2783,68,15,12,119,1714,3,1232,300,436,425,759,149,288,119,5,112,1097,124,479,,1,519,42,794,7,15,,19,5840,43,16,33,34,8,3,1,,7374,2006
106320859,106320859,320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,500 1ST STREET,PORTOLA,96122,,NO,124,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,9,Standby,1632,1323,,,248,392,254,266,371,394,366,301,324,39,,5,40,88,15,96,161,2550,10,31,5,,,,2417,4,,,228,0,256,4,690,1095,172,936,62,34,,8,161,,184,52,124,70,904,206,5,171,43,2,44,313,113,521,277,10,38,5,7,3,39,100,1940,448,18,58,4,6,2,,2955,230,124,,,8,15,25,31,63,43,66,98,,5,,1,2,11,4,,7,329,15,5,4,28,,,1,265,36,,0,0,0,0,0,53,203,66,29,3,2,6,56,,55,15,14,12,35,10,6,7,,4,57,8,67,,,24,5,21,,,13,2,281,5,,3,,,,,,354,2006
106320986,106320986,320986,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE ROAD,QUINCY,95971,,NO,123.1,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,26,Standby,2193,1872,3,,344,624,616,502,581,484,312,305,243,57,,13,125,101,96,1,2,3730,83,11,10,19,,,3865,22,,6,0,0,52,,776,874,244,1598,576,78,,10,125,,208,107,140,95,1363,244,9,219,135,,106,298,184,747,345,35,52,3,45,17,52,136,2477,658,61,123,18,32,14,,4068,202,149,,,11,27,15,29,48,55,83,76,1,6,,3,16,2,12,2,,316,23,,11,35,2,1,1,217,61,,0,0,0,0,0,47,204,80,14,6,10,5,54,,69,17,27,10,42,8,6,7,,2,71,18,5,,,26,3,27,,3,2,2,272,7,,3,2,1,3,,,351,2006
106321016,106321016,321016,SENECA HEALTHCARE DISTRICT,130 BRENTWOOD DRIVE,CHESTER,96020,Level IV,NO,125,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,10,Standby,1698,1501,,,309,476,427,376,399,435,318,253,156,50,,5,9,40,13,,,3132,111,1,,,,83,2979,,,,0,0,3,22,698,625,136,1263,477,16,,4,91,1,210,36,121,85,1084,220,2,336,70,1,49,292,116,465,278,15,48,8,22,1,1,103,1955,585,52,90,1,34,6,,3199,130,135,,,3,15,15,26,34,46,70,51,1,4,,,1,100,5,,6,153,16,1,8,4,3,,,213,20,,0,0,0,0,0,21,163,51,28,2,,6,33,,44,19,23,11,13,5,7,6,1,,57,21,19,,,18,2,26,,,,4,207,5,,2,,,1,,,265,2006
106331152,106331152,331152,CORONA REGIONAL MEDICAL CENTER-MAIN,800 SOUTH MAIN STREET,CORONA,91720,,NO,135d,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,148,Basic,16594,13502,,,4947,3957,4938,4410,3984,2363,1487,1269,1179,1562,,17,23,222,,12,29619,203,65,908,,1,36,,28582,7,1,58,0,0,436,2,4076,2279,547,17711,5483,972,,82,687,10,2282,366,1955,669,7761,1599,63,1864,654,57,1064,3696,1105,5210,2312,128,296,24,402,14,111,347,21776,3170,181,1007,96,199,33,,30096,2841,2118,,,173,284,375,592,670,766,861,998,90,150,,181,265,1554,5,136,100,2718,310,92,175,300,102,5,2,3365,580,28,0,0,0,0,0,780,1616,2342,124,97,141,66,1072,2,863,286,278,212,349,67,114,49,1,25,703,87,608,2,34,202,14,260,6,11,205,13,4136,44,6,19,32,7,4,,,4959,2006
106331164,106331164,331164,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,Level II,NO,129.4,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,333,Comprehensive,22112,21757,11,,5818,4785,6804,5527,6537,4427,2815,2561,2402,2203,1,522,3215,14609,117,986,430,24001,148,251,78,9,4,,42902,177,6,300,0,0,5,,5705,7804,1242,18313,10816,1156,,83,859,14,2830,695,2498,1103,10711,2216,66,2652,3648,86,1667,4794,1955,6847,2879,95,390,35,532,30,195,496,32309,4278,200,2029,94,240,78,,43880,3423,4246,1,,205,442,443,881,1068,1212,1482,1626,155,156,,159,350,1404,34,109,40,5574,102,177,283,421,153,70,4,4965,1488,7,0,0,0,0,0,1186,4180,1577,498,229,92,91,1691,6,1032,303,356,355,1213,119,184,121,7,60,892,167,931,3,47,449,54,405,77,38,368,27,5624,87,19,445,40,15,20,2,,7670,2006
106331168,106331168,331168,EISENHOWER MEMORIAL HOSPITAL,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,,NO,129.1,,12 - Inland Counties,Riverside,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,253,Basic,17439,15043,,,2628,2252,3371,3133,3736,3389,3862,4686,4771,654,,277,760,6438,49,522,96,24340,122,227,97,34,,3,31734,146,5,,0,0,114,,3486,11834,1414,11448,4300,408,1,182,1246,2,1838,479,1726,466,8051,2020,42,1402,733,11,807,2366,1076,9626,3141,76,312,28,218,3,2,400,24123,3026,95,796,37,191,34,,32482,5252,5691,,,115,226,384,731,1063,1787,2970,3517,32,118,,57,147,1123,16,122,23,9455,88,124,367,897,301,147,98,6879,2041,1,0,0,0,0,0,435,7639,2364,372,133,31,156,2650,10,1772,473,530,478,1082,272,381,154,7,134,1057,239,1514,,3,800,57,844,12,31,12,23,8944,99,13,36,28,29,15,,,10943,2006
106331194,106331194,331194,HEMET VALLEY MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,92543,,NO,132,,12 - Inland Counties,Riverside,General Acute Care,District,General Medical / Surgical,304,Basic,14585,11781,2,,3345,3374,4018,3319,3527,2283,1679,1642,2248,931,2,261,2010,6709,51,139,18,17180,594,299,130,,,,24533,308,13,305,0,0,,186,8069,5908,1072,5899,5420,719,2,47,733,3,1687,544,1289,453,8201,1460,27,1445,872,33,1195,2520,1052,4086,2497,109,255,17,529,3,11,426,17826,3238,172,936,103,224,22,,26368,5898,4644,,,144,401,534,986,1209,1395,2249,3408,84,132,,78,421,1504,28,33,1,8477,501,383,523,396,119,4,199,6133,2282,2,0,0,0,0,0,1377,7254,1171,573,167,122,152,2194,2,1211,516,648,404,850,151,219,96,11,476,1519,173,1784,,14,614,57,283,8,13,33,25,9249,95,18,30,83,24,7,3,,10542,2006
106331216,106331216,331216,JOHN F KENNEDY MEMORIAL HOSPITAL,47-111 MONROE STREET,INDIO,92201,,NO,128,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,145,Basic,19271,17463,,,8228,4961,5813,4379,3768,2733,1696,1256,908,2992,,172,783,27040,66,39,12,8622,302,223,41,2,1,,35791,76,4,286,0,0,5,3,4518,3539,1021,18980,8676,1493,,74,586,10,3145,511,1803,874,8858,1284,48,2527,1585,133,1368,5995,1469,4971,2306,115,264,15,610,35,148,727,27267,3452,172,1075,215,238,95,,36734,2306,2226,,,231,361,323,414,524,579,738,698,309,355,,27,115,2947,7,4,3,1429,191,93,97,142,61,54,1,3385,500,8,0,0,0,0,0,1523,1864,774,312,59,262,64,757,5,774,266,242,192,341,49,57,67,8,57,851,139,339,7,55,168,25,279,12,34,189,32,3646,49,9,37,25,14,8,5,,4532,2006
106331288,106331288,331288,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,92225,,NO,126,,12 - Inland Counties,Riverside,General Acute Care,District,General Medical / Surgical,51,Standby,4217,4193,,,1004,889,1250,1013,1322,959,810,532,344,287,,14,941,2401,39,142,61,4812,366,132,31,,,,7721,30,,,0,0,128,2,2324,1907,984,2551,644,115,1,62,287,8,457,182,289,105,2302,481,23,475,318,8,267,841,358,1831,590,27,59,8,190,7,14,153,5956,931,57,345,25,38,10,,8410,489,614,,,32,64,80,173,169,173,200,171,8,33,,5,111,362,,29,,596,91,37,33,1,43,,1,758,31,108,0,0,0,0,0,153,490,298,103,59,15,23,231,,186,93,38,44,90,22,17,14,2,12,170,38,108,,,23,6,31,13,,14,10,959,19,1,21,1,1,3,1,,1103,2006
106331293,106331293,331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,92503,,NO,135c,,12 - Inland Counties,Riverside,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,193,Basic,15501,11787,,,4778,3853,4767,3755,3351,2080,1198,921,954,1631,,399,2128,12749,81,450,,11481,463,910,81,1,,9,25732,81,,,0,0,7,4,11128,3720,671,4814,6955,738,,96,567,7,2245,374,1662,662,6506,1498,51,1784,1523,60,780,3881,1298,3556,1792,110,202,18,338,117,175,321,20318,2842,140,616,94,154,51,,27288,2343,1800,,,121,229,262,399,545,660,718,984,99,126,,117,371,1341,10,69,,2235,274,97,178,341,6,4,,2357,886,,0,0,0,0,0,1105,2100,655,252,31,97,73,761,5,634,258,234,280,306,41,64,54,,26,636,133,510,1,30,174,26,271,5,14,95,13,3420,61,3,10,31,9,11,,,4143,2006
106331312,106331312,331312,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,Level II,NO,135a,,12 - Inland Counties,Riverside,General Acute Care,Investor - Partnership,General Medical / Surgical,372,Basic,27645,22978,208,,7632,6514,9565,7151,7185,4519,2283,1719,1795,2468,,1042,5798,22168,98,725,922,20078,211,371,131,3,20,73,49120,234,11,319,0,0,338,,5885,6095,15075,14227,9549,2161,,94,889,11,2200,721,2468,938,13632,2620,58,2997,1379,128,1606,6338,2365,10226,3662,192,430,35,1033,71,88,635,35615,5053,322,3183,178,273,61,,50831,5385,4860,,,366,711,791,1435,1715,1390,1581,1881,184,191,,195,1170,2879,10,374,129,5488,124,222,402,730,251,97,29,6749,1612,29,0,0,0,0,0,1960,4694,2660,690,241,175,172,2042,5,1567,438,552,509,1425,210,245,151,17,81,1130,227,1251,,48,595,63,683,112,49,50,26,7963,159,38,397,57,30,23,,,10245,2006
106331326,106331326,331326,SAN GORGONIO MEMORIAL HOSPITAL,600 HIGHLAND SPRINGS AVENUE,BANNING,92220,,NO,134,,12 - Inland Counties,Riverside,General Acute Care,District,General Medical / Surgical,61,Basic,10686,9233,2,,2681,2557,3082,2496,2558,1764,1276,1435,1394,678,,395,1611,6421,134,234,39,11087,685,308,52,4,,3,18479,270,3,21,0,0,9,87,6036,2970,1663,4687,4565,417,,33,568,6,1443,277,967,391,5102,1091,17,1274,1552,14,630,2177,990,2972,1470,67,229,12,299,43,104,276,14643,2070,74,430,68,112,24,,19921,1548,1234,,,39,116,115,230,341,390,669,881,,1,,62,153,476,13,24,4,2050,188,61,109,151,10,27,53,1569,613,1,0,0,0,0,0,347,1996,243,177,19,38,38,705,,465,144,170,140,187,51,38,22,10,11,498,48,216,,1,170,17,99,1,12,41,15,2361,20,2,7,17,8,12,,,2782,2006
106334018,106334018,334018,MENIFEE VALLEY MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,92585,,NO,133.1,,12 - Inland Counties,Riverside,General Acute Care,District,General Medical / Surgical,84,Basic,7635,6307,,,1451,1556,1814,1751,1708,1354,1049,1389,1613,257,,159,886,2738,51,110,101,9897,478,133,80,1,,,13112,38,1,6,0,0,75,18,2732,3893,458,4199,2660,189,1,34,539,2,916,315,825,325,4331,867,36,776,262,1,552,1368,602,2001,1299,64,147,8,105,,82,217,9284,1895,144,572,46,78,1,,13942,2699,2107,,,49,91,181,372,489,668,1265,1691,,,,26,250,544,,53,22,3911,359,135,223,231,27,2,67,3038,724,,0,0,0,0,0,341,3555,593,244,73,1,75,1147,,631,275,258,137,366,75,82,36,5,35,682,114,887,,,282,17,156,3,5,24,10,4172,56,10,15,32,17,6,1,,4806,2006
106334025,106334025,334025,KAISER FND HOSP - RIVERSIDE,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,,NO,135d,,12 - Inland Counties,Riverside,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,215,Basic,15480,12889,10,,2993,3382,4163,3857,4317,3479,2430,1804,1239,715,,590,2395,5816,26,1874,9435,8243,475,254,25,9,1,,27380,39,3,43,0,0,17,133,1457,4701,545,20709,967,525,,51,946,3,2048,570,1572,501,6547,1978,36,1503,863,41,1136,2241,863,6955,1720,107,361,19,248,18,,262,21495,2729,147,975,92,194,12,,28379,3125,2805,1,,157,266,388,579,926,1131,1293,1030,55,106,,206,704,1166,13,344,117,3381,344,46,177,494,28,2,69,4105,665,1,0,0,0,0,0,162,3152,2427,165,25,86,176,1249,7,965,332,363,492,532,78,150,92,6,66,739,82,505,2,9,256,33,757,10,30,,8,4653,83,18,37,29,8,8,1,,5931,2006
106334048,106334048,334048,MORENO VALLEY COMMUNITY HOSPITAL,27300 IRIS AVENUE,MORENO VALLEY,92555,,NO,134,,12 - Inland Counties,Riverside,General Acute Care,District,General Medical / Surgical,71,Basic,11288,8162,,,3890,3105,3259,2549,2128,1333,787,697,394,1308,,466,4778,8905,13,311,5,4972,471,195,27,,,,18756,,,1,0,0,,,8293,1872,296,5499,3490,845,,57,345,9,1435,307,1305,417,4835,991,29,1182,505,71,419,2912,841,2945,1510,63,153,6,225,2,77,224,14568,1893,112,490,22,103,2,,19450,2194,1573,,,163,360,428,580,562,487,551,428,82,126,,146,925,1379,2,64,,1251,279,127,63,256,35,26,71,2752,158,,0,0,0,0,0,1199,1548,724,222,74,107,90,559,1,568,207,170,115,137,45,54,41,3,538,461,70,575,,26,49,20,166,6,9,98,8,3334,32,2,5,30,5,1,2,,3767,2006
106334068,106334068,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,,NO,131a,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,96,Basic,33112,27258,,,8813,8901,9750,8539,8190,4987,3159,3096,2692,2243,,64,89,391,7,21,58391,1407,1086,2132,,5,3,,55778,73,7,318,0,0,968,,5020,5052,1457,40894,7947,2193,,209,1448,13,3045,640,3350,673,18009,3904,74,2860,1491,136,1377,5523,2262,13163,5189,200,449,44,709,14,102,893,40799,7141,597,3509,299,349,76,,60370,5313,4795,,,393,568,764,1358,1388,1512,2004,2048,9,64,,342,407,1239,25,175,30,7890,917,194,264,635,118,2,2,6942,1025,9,0,0,0,0,0,781,3220,5592,311,204,141,144,2268,3,1601,380,549,351,1290,222,293,137,13,91,991,185,1443,1,5,511,49,676,56,20,32,28,8004,117,43,454,70,34,14,,,10108,2006
