This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"318492","TAPOCO",-83.9333,35.4500,339,"COOP","24801"
"318500","TARBORO 1 S",-77.5333,35.8833,12,"COOP","24802"
"318694","TRANSOU",-81.3000,36.4000,876,"COOP","24811"
"318744","TRYON",-82.2333,35.2000,329,"COOP","24815"
"318964","WADESBORO",-80.0667,34.9667,146,"COOP","24821"
"319123","WATERVILLE 2",-83.1000,35.7667,439,"COOP","24829"
"319147","WAYNESVILLE",-82.9667,35.4833,811,"COOP","24831"
"319357","WHITEVILLE 7",-78.8000,34.4000,27,"COOP","24839"
"319423","WILLARD 4 SW",-78.0333,34.6500,18,"COOP","24842"
"319467","WILMINGTON 7",-77.9167,34.3167,12,"COOP","24848"
"319476","WILSON 3 SW",-77.9500,35.7000,34,"COOP","24849"
"319555","W KERR SCOTT",-81.2333,36.1333,336,"COOP","24854"
"319675","YADKINVILLE",-80.5167,36.1333,262,"COOP","24856"
"320136","ALMONT 7 W",-101.6500,46.7167,702,"COOP","24868"
"320209","AMIDON",-103.3167,46.4833,888,"COOP","24872"
"320382","ASHLEY",-99.3667,46.0333,610,"COOP","24875"
"320590","BEACH",-103.9833,46.9167,866,"COOP","24881"
"320600","BEAVER LAKE",-99.6167,46.4000,625,"COOP","24882"
"320626","BELCOURT RAD",-99.7500,48.8333,598,"COOP","24883"
"320766","BEULAH",-101.7833,47.2667,543,"COOP","24888"
"320941","BOTTINEAU",-100.4500,48.8333,500,"COOP","24896"
"320961","BOWBELLS",-102.2500,48.8000,598,"COOP","24899"
"320995","BOWMAN COURT",-103.3833,46.1833,908,"COOP","24901"
"321052","BREIEN",-100.9333,46.4000,524,"COOP","24904"
"321225","BUTTE",-100.6667,47.8333,531,"COOP","24909"
"321360","CARRINGTON",-99.1333,47.4500,485,"COOP","24912"
"321362","CARRINGTON 4",-99.1167,47.5167,475,"COOP","24913"
"321370","CARSON",-101.5714,46.4206,705,"COOP","24915"
"321435","CAVALIER 7 N",-97.7000,48.8667,271,"COOP","24918"
"321456","CENTER 4 SE",-101.2000,47.0667,607,"COOP","24920"
"321686","COLGATE",-97.6500,47.2333,360,"COOP","24927"
"321766","COOPERSTOWN",-98.1167,47.4333,436,"COOP","24930"
"321871","CROSBY",-103.3000,48.9000,595,"COOP","24932"
"322188","DICKINSON EX",-102.8000,46.8833,750,"COOP","24938"
"322193","DICKINSON RA",-102.8333,47.2000,725,"COOP","24939"
"322304","DRAKE 8 NE",-100.2833,48.0333,483,"COOP","24943"
"322365","DUNN CENTER",-102.6500,47.3500,680,"COOP","24946"
"322525","EDMORE 1 N",-98.4667,48.4167,464,"COOP","24951"
"322536","EDMUNDS ARRO",-98.8667,47.2667,445,"COOP","24952"
"322605","ELLENDALE 8",-98.5667,46.1167,451,"COOP","24956"
"322695","ENDERLIN",-97.6000,46.6167,336,"COOP","24957"
"322809","FAIRFIELD",-103.2167,47.1833,839,"COOP","24961"
"323117","FORMAN 5 SSE",-97.6000,46.0333,381,"COOP","24970"
"323196","FORTUNA 1 W",-103.8167,48.9167,666,"COOP","24972"
"323207","FORT YATES",-100.6333,46.1000,503,"COOP","24974"
"323287","FULLERTON 1",-98.4000,46.1500,439,"COOP","24979"
"323309","GACKLE",-99.1333,46.6333,595,"COOP","24980"
"323376","GARRISON",-101.4167,47.6500,583,"COOP","24981"
"323594","GRAFTON",-97.4167,48.4167,253,"COOP","24989"
"323621","GRAND FORKS",-97.0833,47.9333,253,"COOP","24993"
"323686","GRANVILLE",-100.8500,48.2667,461,"COOP","24996"
"323908","HANKINSON",-96.9000,46.0667,326,"COOP","25005"
"323963","HANSBORO 4 N",-99.3500,49.0000,470,"COOP","25009"
"324203","HILLSBORO 3",-97.0667,47.4500,277,"COOP","25020"
"324343","HURDSFIELD 8",-100.0167,47.3500,609,"COOP","25024"
"324418","JAMESTOWN ST",-98.6833,46.8833,447,"COOP","25028"
"324571","KEENE 3 S",-102.9167,47.8333,753,"COOP","25030"
"324646","KENMARE 1 WS",-102.1000,48.6667,552,"COOP","25032"
"324937","LA MOURE 2 W",-98.3500,46.3667,426,"COOP","25041"
"324958","LANGDON EXPE",-98.3333,48.7500,492,"COOP","25045"
"325078","LEEDS",-99.4333,48.2833,467,"COOP","25049"
"325220","LISBON",-97.6667,46.4333,332,"COOP","25055"
"325479","MANDAN EXPER",-100.9000,46.8000,534,"COOP","25063"
"325660","MAYVILLE",-97.3167,47.5000,285,"COOP","25076"
"325710","MC CLUSKY",-100.4667,47.4833,580,"COOP","25077"
"325730","MC HENRY 5 N",-98.6167,47.6333,471,"COOP","25079"
"325754","MC LEOD 3 E",-97.2333,46.4000,327,"COOP","25080"
"325764","MC VILLE",-98.1667,47.7667,448,"COOP","25081"
"325813","MEDORA",-103.5167,46.9167,698,"COOP","25085"
"325993","MINOT EXPERI",-101.3000,48.1833,540,"COOP","25098"
"326015","MOFFIT 3 SE",-100.2500,46.6667,548,"COOP","25101"
"326025","MOHALL",-101.5167,48.8000,500,"COOP","25102"
"326155","MOTT",-102.3000,46.3667,732,"COOP","25104"
"326195","MUNICH 1 SSW",-98.9167,48.5167,459,"COOP","25106"
"326255","NAPOLEON",-99.7667,46.5000,604,"COOP","25107"
"326315","NEW ENGLAND",-102.8667,46.5500,799,"COOP","25109"
"326365","NEW SALEM",-101.4667,46.8500,649,"COOP","25113"
"326620","OAKES 2 S",-98.0833,46.1333,399,"COOP","25120"
"326857","PARK RIVER",-97.7500,48.3833,296,"COOP","25124"
"327027","PETERSBURG 2",-98.0000,48.0333,465,"COOP","25128"
"327047","PETTIBONE",-99.5333,47.1167,564,"COOP","25129"
"327281","POWERS LAKE",-102.6333,48.5667,672,"COOP","25132"
"327311","PRETTY ROCK",-101.8500,46.1667,762,"COOP","25133"
"327530","RICHARDTON A",-102.3167,46.8833,753,"COOP","25144"
"327664","ROLLA 3 NW",-99.6667,48.9000,595,"COOP","25147"
"327704","RUGBY",-100.0000,48.3500,472,"COOP","25148"
"327986","SHARON",-97.9000,47.6000,457,"COOP","25159"
"328057","SHEYENNE",-99.1167,47.8333,451,"COOP","25162"
"328276","STANLEY 3 NN",-102.4167,48.3500,695,"COOP","25164"
"328366","STEELE",-99.9000,46.8667,556,"COOP","25167"
"328737","TIOGA 1 E",-102.9167,48.4000,684,"COOP","25175"
"328812","TROTTERS 3 S",-103.9000,47.2833,792,"COOP","25180"
"328840","TURTLE LAKE",-100.8833,47.5167,576,"COOP","25181"
"328850","TUTTLE",-100.0000,47.1333,573,"COOP","25182"
"328913","UPHAM 3 N",-100.7333,48.6167,442,"COOP","25186"
"328937","VALLEY CITY",-98.0333,46.9667,369,"COOP","25190"
"329100","WAHPETON 3 N",-96.6000,46.3167,291,"COOP","25198"
"329195","WASHBURN",-101.0333,47.2833,546,"COOP","25205"
"329246","WATFORD CITY",-103.2833,47.6000,599,"COOP","25212"
"329333","WESTHOPE",-101.0167,48.9167,458,"COOP","25215"
"329400","WILDROSE",-103.1667,48.6333,692,"COOP","25217"
"329430","WILLISTON EX",-103.7500,48.1333,642,"COOP","25220"
"329445","WILLOW CITY",-100.3000,48.6500,456,"COOP","25221"
"329515","WISHEK",-99.5500,46.2500,609,"COOP","25224"
"330264","ASHTABULA",-80.8000,41.8500,210,"COOP","25242"
"330279","ATHENS",-82.1000,39.3333,213,"COOP","25244"
"330430","BARNESVILLE",-81.1500,39.9833,365,"COOP","25251"
"330563","BELLEFONTAIN",-83.7667,40.3500,361,"COOP","25256"
"330862","BOWLING GREE",-83.6167,41.3833,206,"COOP","25276"
"331072","BUCYRUS",-82.9667,40.8167,304,"COOP","25281"
"331152","CADIZ",-81.0000,40.2667,384,"COOP","25284"
"331178","CALDWELL 6 N",-81.6000,39.8167,299,"COOP","25291"
"331197","CAMBRIDGE WA",-81.5833,40.0167,244,"COOP","25294"
"331245","CANFIELD 1 S",-80.7667,41.0167,348,"COOP","25299"
"331288","CARPENTER 4",-82.2833,39.2000,268,"COOP","25304"
"331390","CELINA 3 NE",-84.5333,40.5667,273,"COOP","25314"
"331458","CHARDON",-81.1833,41.5833,345,"COOP","25317"
"331466","CHARLES MILL",-82.3667,40.7333,314,"COOP","25318"
"331528","CHILLICOTHE",-83.0000,39.3833,198,"COOP","25325"
"331541","CHIPPEWA LAK",-81.9000,41.0667,323,"COOP","25328"
"331550","CINCINNATI F",-84.7000,39.1167,153,"COOP","25330"
"331592","CIRCLEVILLE",-82.9500,39.6167,204,"COOP","25342"
"331781","COLUMBUS SUL",-83.1167,39.9500,268,"COOP","25362"
"331783","COLUMBUS VLY",-82.9000,39.9000,214,"COOP","25364"
"331890","COSHOCTON SE",-81.8667,40.2500,232,"COOP","25374"
"331905","COSHOCTON AG",-81.8000,40.3667,347,"COOP","25376"
"332044","DANVILLE 2 W",-82.3000,40.4333,296,"COOP","25380"
"332067","DAYTON",-84.1833,39.7667,239,"COOP","25381"
"332090","DEER CREEK L",-83.2167,39.6333,244,"COOP","25383"
"332098","DEFIANCE",-84.3833,41.2833,214,"COOP","25384"
"332119","DELAWARE",-83.0667,40.2833,274,"COOP","25387"
"332251","DORSET",-80.6667,41.6833,299,"COOP","25393"
"332485","EATON",-84.6333,39.7333,305,"COOP","25403"
"332599","ELYRIA 3 E",-82.0500,41.3833,215,"COOP","25407"
"332791","FINDLAY SEWA",-83.6667,41.0500,235,"COOP","25416"
"332928","FRANKLIN",-84.3167,39.5500,241,"COOP","25423"
"332956","FREDERICKTOW",-82.5333,40.4167,320,"COOP","25424"
"332974","FREMONT",-83.1167,41.3333,183,"COOP","25425"
"333029","GALLIPOLIS",-82.1833,38.8167,175,"COOP","25428"
"333095","GENEVA 3 S",-80.9500,41.7500,229,"COOP","25434"
"333375","GREENVILLE W",-84.6500,40.1000,319,"COOP","25447"
"333483","HAMILTON FAI",-84.5833,39.3500,175,"COOP","25456"
"333500","HANNIBAL LOC",-80.8667,39.6667,189,"COOP","25457"
"333758","HILLSBORO",-83.6167,39.2000,336,"COOP","25463"
"333780","HIRAM",-81.1500,41.3000,375,"COOP","25465"
"333874","HOYTVILLE 2",-83.7667,41.2167,214,"COOP","25469"
"333975","IRONTON 1 NE",-82.6667,38.5333,204,"COOP","25476"
"333987","IRWIN",-83.4833,40.1167,308,"COOP","25477"
"334004","JACKSON 2 NW",-82.6500,39.0667,214,"COOP","25478"
"334189","KENTON",-83.6000,40.6500,303,"COOP","25486"
"334383","LANCASTER 2",-82.6333,39.7333,273,"COOP","25497"
"334551","LIMA SEWAGE",-84.1333,40.7167,259,"COOP","25514"
"334681","LONDON WATER",-83.4500,39.8833,311,"COOP","25522"
"334874","MANSFIELD 5",-82.6167,40.7667,412,"COOP","25533"
"334927","MARIETTA SEW",-81.4333,39.4167,177,"COOP","25538"
"334942","MARION 2 N",-83.1333,40.6167,276,"COOP","25541"
"334979","MARYSVILLE",-83.3667,40.2333,305,"COOP","25544"
"335041","MC CONNELSVI",-81.8500,39.6500,201,"COOP","25551"
"335268","MILFORD WATE",-84.3000,39.1833,159,"COOP","25563"
"335297","MILLERSBURG",-81.9167,40.5500,274,"COOP","25566"
"335315","MILLPORT 2 N",-80.9000,40.7167,351,"COOP","25569"
"335356","MINERAL RIDG",-80.7833,41.1500,271,"COOP","25570"
"335438","MONTPELIER",-84.6000,41.5833,262,"COOP","25574"
"335669","NAPOLEON 1 N",-84.1333,41.3833,197,"COOP","25586"
"335747","NEWARK WATER",-82.4167,40.0833,271,"COOP","25592"
"335857","NEW LEXINGTO",-82.2167,39.7333,271,"COOP","25602"
"335894","NEW PHILADEL",-81.4500,40.5000,275,"COOP","25606"
"336118","NORWALK SEWA",-82.6167,41.2667,204,"COOP","25620"
"336196","OBERLIN",-82.2167,41.3000,243,"COOP","25626"
"336346","OTTAWA NWR",-83.2000,41.6000,175,"COOP","25634"
"336389","PAINESVILLE",-81.3000,41.7500,183,"COOP","25638"
"336405","PANDORA",-83.9667,40.9500,235,"COOP","25639"
"336465","PAULDING",-84.6000,41.1167,213,"COOP","25644"
"336493","PEEBLES",-83.4167,38.9500,247,"COOP","25646"
"336537","PERINTOWN",-84.2333,39.1333,159,"COOP","25651"
"336600","PHILO 3 SW",-81.9167,39.8333,310,"COOP","25656"
"336729","PLYMOUTH 2 W",-82.7000,40.9833,293,"COOP","25665"
"336781","PORTSMOUTH",-82.8833,38.7500,165,"COOP","25668"
"336882","PUT-IN-BAY P",-82.8000,41.6500,177,"COOP","25675"
"337120","RIPLEY EXP F",-83.8000,38.7833,268,"COOP","25686"
"337559","SENECAVILLE",-81.4333,39.9167,302,"COOP","25708"
"337693","SIDNEY 1 S",-84.1500,40.2667,285,"COOP","25712"
"337935","SPRINGFIELD",-83.8167,39.9667,284,"COOP","25727"
"338025","STEUBENVILLE",-80.6333,40.3833,302,"COOP","25729"
"338313","TIFFIN",-83.1667,41.1167,232,"COOP","25745"
"338366","TOLEDO BLADE",-83.5333,41.6500,181,"COOP","25755"
"338378","TOM JENKINS",-82.0667,39.5500,232,"COOP","25756"
"338534","UPPER SANDUS",-83.2833,40.8333,244,"COOP","25761"
"338552","URBANA SEWAG",-83.7833,40.1000,305,"COOP","25763"
"338609","VAN WERT",-84.5833,40.8667,228,"COOP","25767"
"338769","WARREN 3 S",-80.8167,41.2000,275,"COOP","25776"
"338794","WASHINGTON C",-83.4167,39.5167,293,"COOP","25778"
"338822","WAUSEON WATE",-84.1500,41.5167,229,"COOP","25780"
"338830","WAVERLY",-82.9833,39.1167,171,"COOP","25781"
"338951","WESTERVILLE",-82.9500,40.1333,273,"COOP","25784"
"339219","WILMINGTON 3",-83.8167,39.4833,304,"COOP","25803"
"339312","WOOSTER EXP",-81.9167,40.7833,311,"COOP","25808"
"339357","XENIA TREATM",-83.9667,39.7167,250,"COOP","25815"
"339361","XENIA 5 SSE",-83.9000,39.6167,290,"COOP","25816"
"340017","ADA",-96.6833,34.7833,309,"COOP","25822"
"340179","ALTUS IRR RE",-99.3333,34.5833,421,"COOP","25829"
"340184","ALTUS DAM",-99.3000,34.8833,465,"COOP","25832"
"340194","ALVA 1 ENE",-98.6500,36.8167,394,"COOP","25835"
"340224","ANADARKO 2 N",-98.2333,35.1000,364,"COOP","25840"
"340256","ANTLERS",-95.6333,34.2500,152,"COOP","25844"
"340292","ARDMORE",-97.1500,34.2000,262,"COOP","25850"
"340332","ARNETT",-99.7667,36.1333,748,"COOP","25856"
"340584","BEAR MOUNTAI",-94.9500,34.1333,244,"COOP","25872"
"340593","BEAVER",-100.5333,36.8000,754,"COOP","25873"
"340755","BILLINGS",-97.4500,36.5333,305,"COOP","25879"
"340818","BLACKWELL 2",-97.2333,36.8167,314,"COOP","25885"
"340830","BLANCHARD",-97.6667,35.1500,387,"COOP","25886"
"340908","BOISE CITY 2",-102.4833,36.7333,1263,"COOP","25888"
"340980","BOSWELL 4 NN",-95.8833,34.0833,152,"COOP","25892"
"341144","BRISTOW",-96.3833,35.8333,251,"COOP","25900"
"341168","BROKEN BOW D",-94.7000,34.1333,135,"COOP","25904"
"341243","BUFFALO",-99.6167,36.8333,547,"COOP","25906"
"341445","CANTON DAM",-98.6000,36.0833,503,"COOP","25924"
"341504","CARNEGIE 2 E",-98.5667,35.1167,393,"COOP","25927"
"341706","CHATTANOOGA",-98.6167,34.4500,351,"COOP","25941"
"341724","CHEROKEE POW",-98.3500,36.7667,360,"COOP","25946"
"341745","CHICKASAW NR",-96.9667,34.5000,305,"COOP","25952"
"341750","CHICKASHA EX",-97.9167,35.0500,332,"COOP","25954"
"341828","CLAREMORE 2",-95.5833,36.3167,180,"COOP","25957"
"341900","CLEVELAND",-96.4667,36.3000,242,"COOP","25964"
"341909","CLINTON",-98.9667,35.5167,491,"COOP","25968"
"342318","CUSHING",-96.7667,35.9833,290,"COOP","25983"
"342660","DUNCAN",-97.9667,34.5000,343,"COOP","25993"
"342678","DURANT USDA",-96.3833,34.0167,201,"COOP","25998"
"342818","EL RENO 1 N",-97.9667,35.5500,401,"COOP","26005"
"342849","ELK CITY 1 E",-99.3833,35.4167,592,"COOP","26009"
"342912","ENID",-97.8667,36.4167,381,"COOP","26016"
"342944","ERICK 4 E",-99.8000,35.2000,605,"COOP","26019"
"343182","FLASHMAN TOW",-95.0000,34.4833,534,"COOP","26037"
"343304","FORT SUPPLY",-99.5833,36.5500,632,"COOP","26048"
"343353","FREDERICK",-99.0167,34.4000,397,"COOP","26051"
"343358","FREEDOM",-99.1167,36.7667,465,"COOP","26052"
"343489","GATE 1 NNE",-100.0500,36.8500,677,"COOP","26056"
"343497","GEARY",-98.3167,35.6333,486,"COOP","26057"
"343628","GOODWELL RES",-101.6167,36.6000,1009,"COOP","26059"
"343740","GREAT SALT P",-98.1333,36.7500,364,"COOP","26068"
"343821","GUTHRIE",-97.4000,35.8667,309,"COOP","26072"
"343871","HAMMON 1 NNE",-99.3833,35.6333,541,"COOP","26082"
"343884","HANNA",-95.8833,35.2000,207,"COOP","26083"
"344001","HEALDTON",-97.4500,34.2333,268,"COOP","26092"
"344019","HELENA 1 SSE",-98.2667,36.5333,427,"COOP","26097"
"344055","HENNESSEY 2",-97.8833,36.0833,351,"COOP","26100"
"344235","HOLDENVILLE",-96.4000,35.0833,262,"COOP","26109"
"344298","HOOKER",-101.2167,36.8667,913,"COOP","26116"
"344384","HUGO",-95.5167,34.0000,174,"COOP","26117"
"344393","HULAH DAM",-96.1000,36.9167,227,"COOP","26120"
"344451","IDABEL",-94.8167,33.8833,140,"COOP","26121"
"344567","JAY TOWER",-94.8000,36.4333,320,"COOP","26127"
"344573","JEFFERSON",-97.8000,36.7167,320,"COOP","26128"
"344672","KANSAS 1 ESE",-94.7994,36.2039,360,"COOP","26129"
"344766","KENTON",-102.9667,36.9000,1326,"COOP","26132"
"344812","KEYSTONE DAM",-96.2500,36.1500,215,"COOP","26135"
"344861","KINGFISHER 2",-97.9000,35.8500,336,"COOP","26138"
"344975","LAKE EUFAULA",-95.3667,35.3000,221,"COOP","26148"
"345063","LAWTON",-98.4500,34.6167,351,"COOP","26157"
"345468","MADILL",-96.7667,34.0833,235,"COOP","26180"
"345509","MANGUM RESEA",-99.4333,34.8333,464,"COOP","26182"
"345522","MANNFORD 6 N",-96.4333,36.1667,253,"COOP","26185"
"345563","MARIETTA",-97.1167,33.9333,257,"COOP","26189"
"345693","MC CURTAIN 1",-94.9667,35.1500,157,"COOP","26200"
"345713","MCGEE CREEK",-95.8667,34.3167,205,"COOP","26201"
"345855","MIAMI",-94.8833,36.8833,245,"COOP","26207"
"346139","MUTUAL",-99.1667,36.2333,576,"COOP","26219"
"346485","NOWATA",-95.6333,36.7000,221,"COOP","26231"
"346629","OKEENE",-98.3167,36.1167,366,"COOP","26238"
"346638","OKEMAH 4 S",-96.3167,35.3500,266,"COOP","26240"
"346670","OKMULGEE WAT",-96.0167,35.6167,198,"COOP","26248"
"346926","PAULS VALLEY",-97.2667,34.7333,289,"COOP","26263"
"346935","PAWHUSKA",-96.3500,36.6667,256,"COOP","26266"
"347012","PERRY",-97.3000,36.2833,312,"COOP","26275"
"347246","POTEAU",-94.6333,35.0500,204,"COOP","26282"
"347309","PRYOR 5 SSE",-95.2833,36.2500,180,"COOP","26286"
"347327","PURCELL",-97.3667,35.0000,317,"COOP","26287"
"347390","RALSTON",-96.7333,36.5000,253,"COOP","26291"
"347862","SALLISAW",-94.7833,35.4667,162,"COOP","26315"
"348042","SEMINOLE",-96.6667,35.2333,265,"COOP","26326"
"348285","SMITHVILLE 1",-94.6667,34.4667,217,"COOP","26337"
"348380","SPAVINAW",-95.0500,36.3833,210,"COOP","26343"
"348501","STILLWATER 2",-97.0833,36.1167,273,"COOP","26354"
"348506","STILWELL 1 N",-94.6167,35.8333,329,"COOP","26358"
"348677","TAHLEQUAH",-94.9667,35.9333,259,"COOP","26367"
"348708","TALOGA",-98.9667,36.0333,520,"COOP","26369"
"349017","TURPIN 4 SSE",-100.8667,36.8167,825,"COOP","26390"
"349023","TUSKAHOMA",-95.2833,34.6167,183,"COOP","26391"
"349203","VINITA 3 NNE",-95.1333,36.6833,226,"COOP","26399"
"349247","WAGONER",-95.3667,35.9667,180,"COOP","26401"
"349278","WALTERS",-98.3000,34.3500,306,"COOP","26402"
"349364","WATONGA",-98.4167,35.8500,466,"COOP","26411"
"349395","WAURIKA",-98.0000,34.1667,268,"COOP","26417"
"349404","WAYNOKA",-98.8667,36.5833,457,"COOP","26421"
"349422","WEATHERFORD",-98.7000,35.5333,509,"COOP","26424"
"349445","WEBBERS FALL",-95.1333,35.5167,152,"COOP","26427"
"349629","WICHITA MTN",-98.7167,34.7333,507,"COOP","26437"
"349634","WILBURTON 9",-95.1667,34.9500,195,"COOP","26438"
"349985","ZOE 1 E",-94.6000,34.7667,189,"COOP","26455"
"350036","ADEL",-119.9000,42.1833,1397,"COOP","26457"
"350118","ALKALI LAKE",-120.0000,42.9667,1321,"COOP","26468"
"350189","ANDREWS WEST",-118.5500,42.5500,1458,"COOP","26481"
"350197","ANTELOPE",-120.7167,44.9167,817,"COOP","26484"
"350265","ARLINGTON",-120.2000,45.7167,87,"COOP","26490"
"350304","ASHLAND",-122.7167,42.2167,543,"COOP","26491"
"350471","BANDON 2 NNE",-124.4000,43.1500,6,"COOP","26506"
"350501","BARNES STATI",-120.2167,43.9500,1210,"COOP","26507"
"350595","BEAVERTON 1",-122.8167,45.5000,61,"COOP","26519"
"350652","BELKNAP SPRI",-122.0333,44.2833,656,"COOP","26522"
"350694","BEND",-121.3167,44.0667,1113,"COOP","26524"
"350858","BOARDMAN",-119.7000,45.8333,91,"COOP","26543"
"350897","BONNEVILLE D",-121.9500,45.6333,18,"COOP","26545"
"351055","BROOKINGS",-124.2833,42.0500,22,"COOP","26551"
"351067","BROTHERS",-120.6000,43.8000,1415,"COOP","26555"
"351174","BURNS JUNCTI",-117.8500,42.7833,1199,"COOP","26568"
"351433","CASCADIA",-122.4833,44.4000,262,"COOP","26593"
"351448","CAVE JUNCTIO",-123.6833,42.1833,390,"COOP","26594"
"351546","CHEMULT",-121.7833,43.2333,1451,"COOP","26598"
"351552","CHERRY GROVE",-123.2500,45.4167,238,"COOP","26600"
"351574","CHILOQUIN 7",-121.9500,42.6500,1266,"COOP","26604"
"351643","CLATSKANIE 3",-123.2833,46.1000,27,"COOP","26611"
"351682","CLOVERDALE 1",-123.9000,45.2167,24,"COOP","26614"
"351765","CONDON",-120.1833,45.2333,863,"COOP","26624"
"351836","COQUILLE CIT",-124.2000,43.1833,6,"COOP","26629"
"351862","CORVALLIS ST",-123.2000,44.6333,70,"COOP","26636"
"351877","CORVALLIS WA",-123.4500,44.5167,180,"COOP","26637"
"351897","COTTAGE GROV",-123.0667,43.7833,198,"COOP","26638"
"351902","COTTAGE GROV",-123.0500,43.7167,253,"COOP","26639"
"351924","COVE",-117.8000,45.3000,890,"COOP","26642"
"351946","CRATER LAKE",-122.1333,42.9000,1974,"COOP","26646"
"352112","DALLAS 2 NE",-123.3000,44.9500,88,"COOP","26660"
"352173","DAYVILLE 8 N",-119.6500,44.5500,680,"COOP","26663"
"352292","DETROIT DAM",-122.2500,44.7167,372,"COOP","26674"
"352370","DORA 2 W",-124.0000,43.1667,27,"COOP","26688"
"352374","DORENA DAM",-122.9667,43.7833,250,"COOP","26690"
"352406","DRAIN",-123.3167,43.6667,88,"COOP","26691"
"352440","DUFUR",-121.1333,45.4500,406,"COOP","26698"
"352597","ELGIN",-117.9167,45.5667,810,"COOP","26705"
"352633","ELKTON 3 SW",-123.5833,43.6000,37,"COOP","26710"
"352675","ENTERPRISE 2",-117.2667,45.4000,1183,"COOP","26716"
"352678","ENTERPRISE 2",-117.1500,45.7167,1000,"COOP","26718"
"352693","ESTACADA 2 S",-122.3167,45.2667,125,"COOP","26721"
"352805","FALLS CITY 2",-123.4333,44.8500,134,"COOP","26734"
"352867","FERN RIDGE D",-123.3000,44.1167,119,"COOP","26737"
"352997","FOREST GROVE",-123.1000,45.5333,61,"COOP","26751"
"353038","FOSSIL",-120.2167,45.0000,808,"COOP","26759"
"353047","FOSTER DAM",-122.6667,44.4167,168,"COOP","26762"
"353356","GOLD BEACH R",-124.4167,42.4000,15,"COOP","26786"
"353402","GOVERNMENT C",-121.7500,45.3000,1214,"COOP","26788"
"353445","GRANTS PASS",-123.3167,42.4333,282,"COOP","26793"
"353604","HALFWAY",-117.1167,44.8833,814,"COOP","26809"
"353692","HART MOUNTAI",-119.6500,42.5500,1712,"COOP","26820"
"353770","HEADWORKS PO",-122.1500,45.4500,228,"COOP","26825"
"353827","HEPPNER",-119.5500,45.3667,575,"COOP","26829"
"353847","HERMISTON 2",-119.2833,45.8167,189,"COOP","26831"
"353908","HILLSBORO",-122.9833,45.5167,49,"COOP","26834"
"353995","HONEYMAN STA",-124.1000,43.9333,35,"COOP","26838"
"354003","HOOD RIVER E",-121.5167,45.6833,153,"COOP","26839"
"354060","HOWARD PRAIR",-122.3667,42.2167,1392,"COOP","26843"
"354098","HUNTINGTON",-117.2667,44.3500,650,"COOP","26846"
"354126","IDLEYLD PARK",-122.9667,43.3667,329,"COOP","26852"
"354133","ILLAHE",-124.0500,42.6333,107,"COOP","26854"
"354291","JOHN DAY",-118.9667,44.4167,933,"COOP","26877"
"354357","JUNTURA 9 EN",-117.9333,43.8000,863,"COOP","26883"
"354411","KENT",-120.7000,45.2000,792,"COOP","26887"
"354506","KLAMATH FALL",-121.7833,42.2000,1249,"COOP","26896"
"354606","LACOMB 3 NNE",-122.7167,44.6167,158,"COOP","26900"
"354622","LA GRANDE",-118.0833,45.3167,840,"COOP","26905"
"354670","LAKEVIEW 2 N",-120.3667,42.2167,1456,"COOP","26917"
"354776","LAUREL MOUNT",-123.5833,44.9167,1095,"COOP","26923"
"354811","LEABURG 1 SW",-122.6833,44.1000,207,"COOP","26924"
"354835","LEMOLO LAKE",-122.2167,43.3667,1244,"COOP","26928"
"355050","LOOKOUT POIN",-122.7667,43.9167,217,"COOP","26939"
"355055","LOST CREEK D",-122.6833,42.6667,482,"COOP","26941"
"355139","MADRAS",-121.1333,44.6333,702,"COOP","26951"
"355142","MADRAS 2 N",-121.1500,44.6667,744,"COOP","26952"
"355160","MALHEUR BRAN",-117.0167,43.9833,678,"COOP","26955"
"355162","MALHEUR REFU",-118.8500,43.2667,1254,"COOP","26956"
"355174","MALIN 5 E",-121.3167,42.0000,1412,"COOP","26958"
"355221","MARION FORKS",-121.9500,44.6000,756,"COOP","26965"
"355258","MASON DAM",-118.0000,44.6667,1189,"COOP","26967"
"355335","MC DERMITT 2",-117.8667,42.4167,1360,"COOP","26971"
"355362","MC KENZIE BR",-122.1167,44.1833,451,"COOP","26974"
"355384","MC MINNVILLE",-123.1833,45.2333,46,"COOP","26977"
"355424","MEDFORD EXPE",-122.8667,42.3000,444,"COOP","26985"
"355515","METOLIUS 1 W",-121.1833,44.5833,763,"COOP","26989"
"355545","MIKKALO 6 W",-120.3500,45.4667,473,"COOP","26990"
"355593","MILTON FREEW",-118.4167,45.9500,296,"COOP","26994"
"355610","MINAM 7 NE",-117.6000,45.6833,1102,"COOP","26996"
"355641","MITCHELL 2 N",-120.1833,44.5833,806,"COOP","27001"
"355711","MONUMENT 2",-119.4167,44.8167,608,"COOP","27012"
"355734","MORO",-120.7167,45.4833,570,"COOP","27015"
"356151","N WILLAMETTE",-122.7500,45.2833,30,"COOP","27049"
"356173","NOTI 1 NW",-123.4667,44.0667,137,"COOP","27051"
"356179","NYSSA",-116.9833,43.8833,663,"COOP","27052"
"356213","OAKRIDGE FIS",-122.4500,43.7500,390,"COOP","27055"
"356243","OCHOCO RANGE",-120.4333,44.4000,1212,"COOP","27057"
