oshpd_id,oshpd_id9,fac_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Other_Care,Residential_Care_Facility,Routine,SN_IC_Care,Hospice_Care,Psychiatric_Care,Critical_Access_Hospital,Prison_Jail,Not_Defined_Elsewhere,Other_Invalid_Blank,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Native_American_Es,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Invalid_Blank,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Private_Coverage,a_Uninsured,a_Other_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,datayear
106301262,106301262,301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,Level II,NO,115.2a,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,327,Basic,15762,11609,,,,1399,5679,5638,5485,3600,2131,1637,1802,,,896,622,3997,11,364,215,21266,519,142,91,42,1,,26362,14,6,104,0,0,,90,2626,4326,2018,14584,3817,923,,55,898,3,1148,388,1867,373,7092,2178,53,1266,806,,939,1809,1135,6438,2001,50,254,15,231,5,9,294,19945,2965,216,1099,87,168,32,,27371,4587,3923,,,148,657,765,1047,1267,1163,1387,2075,1,,,311,140,882,1,75,39,7062,249,92,242,786,390,,156,5833,757,5,0,0,0,0,0,571,4015,3079,675,170,120,103,1920,4,1334,342,362,373,1406,248,264,163,21,128,816,136,769,1,,602,65,536,67,23,129,28,6360,111,70,398,90,20,10,1,,8510,2005
106301279,106301279,301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,101 CITY DRIVE SOUTH,ORANGE,92668,Level I,YES,116r,,13 - Orange,Orange,General Acute Care,University of California,General Medical / Surgical,369,Comprehensive,16101,13568,,,3476,3258,6131,4900,4925,3121,1612,741,390,1098,17,2430,1318,12367,123,316,6,13109,350,651,52,,1,,28352,19,,183,0,0,,61,9975,2373,3480,6045,7796,2410,,112,406,15,1108,428,1577,462,5110,2477,121,1626,1100,47,1024,2466,1570,7610,1366,46,119,20,305,56,9,152,24827,1849,118,620,44,125,13,,29669,4379,4756,,,838,1586,1316,1511,1234,977,597,506,211,359,,973,320,3482,21,10,,4329,199,158,248,179,219,109,60,7627,308,28,0,0,0,0,0,2879,1835,1893,2174,354,842,96,1027,14,884,319,343,256,2120,123,313,198,212,1070,600,192,498,1,27,401,32,430,276,88,33,22,6326,224,54,1045,130,16,22,36,,9135,2005
106301283,106301283,301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,12601 GARDEN GROVE BLVD.,GARDEN GROVE,92643-1959,,NO,116r,,13 - Orange,Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,167,Basic,13382,11036,,,4282,2646,4161,3663,3094,1988,1176,951,860,1597,,3087,597,11996,21,1826,54,6837,476,394,47,5,2,2,23056,268,,54,0,0,114,,2779,1810,2968,13084,3777,1579,,60,450,9,1418,391,1177,450,5218,1296,29,1178,778,193,922,3262,975,5033,1705,76,153,5,256,28,165,205,18688,1951,113,815,76,148,34,,24418,1816,1322,,,115,386,317,351,360,363,532,700,13,1,,921,55,1017,4,112,4,1025,190,73,139,170,31,4,39,1786,706,,0,0,0,0,0,889,1327,538,341,43,414,40,472,,531,201,218,201,208,29,54,31,5,27,424,76,196,2,9,89,15,144,4,9,164,5,2640,28,1,12,13,5,9,,,3138,2005
106301297,106301297,301297,PLACENTIA LINDA HOSPITAL,1301 NORTH ROSE DRIVE,PLACENTIA,92670,,NO,116m,,13 - Orange,Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,114,Basic,10645,9043,,,2679,2727,2975,2767,2777,1721,1135,1029,1368,510,,453,398,3451,15,318,67,14986,426,128,33,8,1,1,18967,52,6,57,0,0,9,,729,2274,2120,12416,2149,579,1,42,508,,807,232,1085,278,6171,1030,25,1105,832,15,415,2320,682,3561,1864,71,161,9,146,16,104,276,13187,2833,149,679,55,130,8,,19688,1614,1164,,,59,172,227,278,346,347,492,842,4,11,,67,37,364,1,46,10,2253,176,54,64,193,36,18,97,1715,425,,0,0,0,0,0,199,1303,1023,192,61,54,41,478,1,569,163,218,113,258,63,53,29,5,43,371,65,250,3,1,162,30,152,3,9,80,4,2254,38,5,8,24,5,2,2,,2778,2005
106301317,106301317,301317,SADDLEBACK MEMORIAL MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,92653,,NO,115.2d,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,252,Basic,14205,10303,,,2307,2131,3041,3574,2944,2123,1561,2231,4146,450,,894,451,2667,24,945,304,19223,56,260,90,18,1,,23328,228,,,0,0,527,,1793,5852,4228,9983,2652,549,1,56,907,6,1448,326,1470,491,7660,1418,45,1200,293,29,721,1892,850,5146,2630,46,200,13,149,,80,232,16978,2918,178,780,106,153,45,,24508,4993,3504,,,56,228,352,597,660,857,1701,4033,13,,,274,76,402,6,181,68,7490,170,54,317,1622,157,2,,4678,1495,2,0,0,0,0,0,161,6077,1918,285,56,57,119,2145,5,1219,325,435,413,747,150,258,106,3,73,1019,123,1290,2,8,569,42,652,6,7,430,14,6651,38,7,20,37,12,9,2,1,8497,2005
106301325,106301325,301325,SADDLEBACK MEMORIAL MEDICAL CENTER - SAN CLEMENTE,654 CAMINO DE LOS MARES,SAN CLEMENTE,92673,,NO,115.1,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,73,0,5486,5445,,,1139,1392,1779,1573,1667,1094,605,662,842,178,,45,114,533,31,26,138,10044,45,226,21,1,1,,10337,13,2,,0,0,282,3,959,1751,1922,4384,1915,118,,26,228,2,493,180,596,196,4393,589,7,557,220,5,414,921,525,1461,1296,41,82,8,139,2,38,199,6458,2070,94,389,34,70,11,,10931,1237,982,1,,38,83,116,230,238,257,422,833,,3,,15,36,73,,19,49,2028,85,68,42,130,54,16,16,1513,295,1,0,0,0,0,0,73,996,920,209,22,9,24,458,3,374,130,110,98,250,42,30,33,1,44,268,50,296,,,169,11,129,8,3,22,12,1751,49,5,14,32,4,10,1,,2220,2005
106301337,106301337,301337,SOUTH COAST MEDICAL CENTER,31872 COAST HIGHWAY,LAGUNA BEACH,92677,,NO,115.2c,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,143,Basic,6051,5420,,,805,1134,1498,1614,1887,1470,896,970,1108,89,,106,70,207,16,609,,10463,244,178,8,,2,,10862,18,,3,0,0,24,132,640,1685,468,6946,1732,62,,25,305,2,443,180,520,179,3944,612,13,507,542,2,623,932,657,1923,1378,31,83,10,98,2,47,172,7324,1975,37,236,18,42,18,,11471,1799,1624,,,66,375,397,612,475,319,433,745,1,,,30,12,47,5,149,,3180,141,169,50,304,125,57,1,2390,184,2,0,0,0,0,0,71,1474,1477,385,16,14,22,500,,389,121,88,92,221,35,73,30,,1337,232,45,223,1,,141,15,212,4,3,67,6,2834,28,2,10,88,4,9,,,3423,2005
106301340,106301340,301340,ST. JOSEPH HOSPITAL - ORANGE,1100 WEST STEWART DRIVE,ORANGE,92868,,NO,116h,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,375,Basic,26592,17164,,,2,3089,9035,8470,7786,5251,3539,3401,3183,,,1457,1017,15438,18,1111,143,24572,456,345,51,19,6,,42212,477,17,173,0,0,,,6935,8509,3731,17764,6817,1925,,105,1603,3,2780,710,3054,545,9561,2569,75,1867,2007,,1712,3478,2245,9517,2704,69,355,13,200,10,11,265,34795,3796,140,1061,77,181,79,,43756,5074,4238,,,182,696,960,1261,1270,1301,1686,1954,2,,,367,198,2295,1,110,3,6338,126,114,304,922,187,1,122,6396,1139,1,0,0,0,0,0,1213,3339,4176,493,91,169,185,1892,6,1578,440,515,329,790,185,327,139,7,1003,914,241,590,2,,396,28,805,15,11,68,15,7715,112,8,22,96,9,12,,,9312,2005
106301342,106301342,301342,ST. JUDE MEDICAL CENTER,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,,NO,116f,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,322,Basic,22581,18259,,,5022,4648,5910,5390,5458,4106,2838,2952,3395,1121,,2340,1055,8167,2,137,81,29058,688,198,110,2,3,5,39165,357,10,252,0,0,,50,6318,7385,1677,19873,5587,1003,,73,1107,8,1571,406,1938,638,10453,2564,35,2121,686,55,948,4183,1692,11359,3721,140,322,16,423,44,17,485,28760,4930,228,1321,134,283,16,,40840,3935,3276,,,171,335,449,686,920,1124,1477,1915,67,67,,510,125,901,2,3,3,5667,296,67,286,751,147,3,88,4549,1022,2,0,0,0,0,0,511,4072,2148,411,69,126,85,1809,9,1364,252,371,367,683,178,186,120,6,47,822,167,609,3,7,462,35,565,5,20,45,18,5884,89,4,26,27,16,15,,,7211,2005
106301357,106301357,301357,TUSTIN HOSPITAL MEDICAL CENTER,14662 NEWPORT AVENUE,TUSTIN,92680,,NO,116h,,13 - Orange,Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,135,Basic,1750,1553,,,437,338,618,594,605,336,160,82,61,72,,187,213,1144,10,135,64,1550,80,40,4,,,,3164,2,,13,0,0,,,146,377,781,976,1023,24,,4,47,3,165,32,158,89,1053,286,16,217,105,,167,379,129,429,229,10,22,1,65,13,10,44,2241,435,17,164,12,34,6,,3303,162,171,,,9,25,46,77,59,34,34,49,,,,37,21,89,1,19,11,155,20,22,7,,5,,10,240,29,,0,0,0,0,0,38,106,71,105,13,3,2,41,,61,18,23,8,40,12,4,4,,9,43,8,57,,,22,1,7,1,,6,1,270,10,,6,8,1,,,,333,2005
106301379,106301379,301379,WEST ANAHEIM MEDICAL CENTER,3033 WEST ORANGE AVENUE,ANAHEIM,92804,,NO,116c,,13 - Orange,Orange,General Acute Care,Investor - Partnership,General Medical / Surgical,167,Basic,11854,10475,,,2811,2411,3610,3531,3449,2116,1338,1200,1272,591,,1604,1372,4971,28,2093,371,11890,976,1397,90,1,1,,19543,44,,213,0,0,19,45,6251,3347,1553,7084,4094,498,1,42,564,2,1059,345,1153,332,5384,1240,29,977,2053,14,1128,2220,1051,4237,1546,50,185,14,300,8,18,153,16461,2427,132,818,85,98,34,,22329,2372,2162,,,60,164,290,526,565,662,1019,1246,,2,,416,152,541,4,276,97,3048,227,150,230,70,87,,151,2656,963,,0,0,0,0,0,506,2401,1128,469,30,32,64,993,,697,209,226,407,305,77,63,52,2,151,665,121,470,,,185,43,305,15,8,23,10,3804,77,4,14,26,12,7,1,,4534,2005
106301566,106301566,301566,WESTERN MEDICAL CENTER - SANTA ANA,1001 NORTH TUSTIN AVENUE,SANTA ANA,92705,Level II,NO,116h,,13 - Orange,Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,254,Basic,10131,8941,,,2495,2007,3595,3120,2723,1632,887,715,746,1152,,627,500,9969,21,191,43,7721,240,348,69,15,8,7,18061,113,2,199,0,0,10,,1929,1599,1715,9463,4366,1266,,62,481,3,990,238,1123,527,4565,984,37,762,1021,73,739,1778,708,3715,1280,54,166,29,269,34,87,158,14046,1862,77,743,113,109,45,,19072,2481,3024,,,402,697,538,721,734,595,682,777,131,228,,394,104,2087,11,93,9,2807,196,111,201,298,208,42,75,3785,562,27,0,0,0,0,0,1082,1699,1291,413,1020,130,52,918,3,593,182,175,226,1647,67,125,55,307,78,466,108,349,1,23,409,30,342,196,15,158,22,3009,225,49,924,61,22,21,22,,5505,2005
106304045,106304045,304045,IRVINE REGIONAL HOSPITAL AND MEDICAL CENTER,16200 SAND CANYON AVENUE,IRVINE,92718,,NO,116o,,13 - Orange,Orange,General Acute Care,Investor - Corporation,General Medical / Surgical,176,Basic,10715,8524,1,,1821,2064,3378,3365,2933,2028,1152,990,1181,328,,2405,638,1372,8,611,247,13959,466,910,42,20,2,1,17611,53,1,104,0,0,30,,198,1988,1705,13009,2340,439,,35,504,4,888,166,1148,286,6113,1024,33,1085,335,22,517,1547,471,4623,1793,109,185,17,123,3,133,139,12748,2886,128,735,87,143,11,,19240,2244,1833,,,76,223,366,465,598,555,676,1113,3,2,,445,104,243,1,67,18,3199,132,36,86,398,138,,60,2867,360,,0,0,0,0,0,159,1969,1644,60,245,40,42,880,5,834,136,215,144,391,109,91,64,6,86,376,72,583,1,2,240,24,339,4,3,234,16,3071,55,6,25,34,22,4,,,4077,2005
106304113,106304113,304113,CHILDRENS HOSPITAL AT MISSION,"27700 MEDICAL CTR. RD., 5TH FL",MISSION VIEJO,92691,,NO,115.2a,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,48,Basic,6690,8412,1,,8383,4814,1,,,,,,,1905,,655,298,3717,10,226,129,10068,41,14,6,,,,14996,,,38,0,0,,8,3352,,225,9966,1560,10,,29,20,8,421,87,398,407,5897,183,4,896,470,85,180,2652,427,2929,2279,95,69,2,61,1,4,208,9111,2601,209,252,33,168,10,,15103,479,669,,,412,1,,,,,,,244,491,,60,22,242,1,14,4,805,33,,5,10,10,,2,1088,,,0,0,0,0,0,213,,849,38,48,,16,7,14,177,78,45,102,238,11,3,22,,8,275,26,93,,33,86,10,11,2,1,4,8,891,41,17,59,8,9,1,,,1148,2005
106310791,106310791,310791,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,95602,,NO,119,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,97,Basic,9936,9131,,,1971,2540,2550,2332,2921,2133,1294,1268,1681,377,,111,183,2347,99,34,35,16258,625,59,57,,,,18184,,,,0,0,,142,4454,4315,1126,6919,2253,211,,34,592,1,991,196,825,499,5823,1241,32,878,451,6,991,1905,719,3672,1924,64,116,27,231,3,149,331,12806,2283,146,733,93,160,1,,19067,1455,1138,,,61,83,103,226,327,331,527,882,15,38,,13,25,160,15,1,4,2375,85,10,101,379,53,1,63,1372,524,5,0,0,0,0,0,212,1720,473,142,46,16,24,411,2,496,102,154,172,343,53,82,34,,20,470,98,112,,4,236,9,216,2,24,150,19,1850,43,6,15,12,6,5,,,2593,2005
106311000,106311000,311000,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,95661,Level II,NO,121.1,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,180,Basic,23102,18515,21,,4819,4918,7472,6333,5903,3477,2298,2310,2808,1298,2,706,1252,5186,48,775,179,33492,382,221,83,3,,,40708,,1,,0,0,14,226,9427,7367,2265,17233,5346,1005,,80,1037,6,2163,454,2666,931,11038,2554,36,2261,1107,35,1422,4155,1451,9237,3292,179,128,22,354,10,15,419,30809,4247,334,1396,176,243,14,,41638,3932,3729,1,,297,493,601,873,982,992,1325,1944,44,111,,127,162,633,11,101,38,6590,393,37,366,790,134,5,130,4671,1130,6,0,0,0,0,0,882,4006,2012,530,232,99,57,1498,7,1216,330,353,354,1542,145,240,87,3,55,1031,201,432,1,11,623,66,652,51,22,12,36,5466,118,55,492,48,8,12,1,,7662,2005
106314024,106314024,314024,KAISER FND HOSP - SACRAMENTO/ROSEVILLE-EUREKA,1600 EUREKA ROAD,ROSEVILLE,95661,,NO,121.1,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,166,Basic,16881,14438,36,,2514,3039,3493,3569,4349,4022,3213,3582,3222,352,,448,448,942,37,146,13588,15746,804,130,39,,,,29747,34,,,0,0,,601,473,7316,1164,20318,2084,256,,102,1512,6,1419,464,1325,431,7539,1239,56,1301,753,13,1255,2171,566,10947,912,11,6,3,155,,,20,29710,55,15,448,8,5,7,,31355,2817,2701,,1,88,154,248,475,705,917,1331,1599,,2,,109,115,211,7,9,23,5045,327,20,404,896,23,1,81,2970,796,1,0,0,0,0,0,39,3576,1812,80,12,8,70,1181,5,968,205,321,345,661,96,227,72,4,57,910,103,286,,,504,33,555,4,20,,8,4272,43,5,40,28,7,,,,5519,2005
106320859,106320859,320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,500 1ST STREET,PORTOLA,96122,,NO,124,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,9,Standby,1620,1377,,,338,424,254,274,365,421,367,255,239,60,,8,42,103,21,87,233,2503,59,17,3,,,,2759,1,,,0,0,157,1,746,934,127,1081,109,25,1,4,125,1,163,44,132,116,959,151,2,193,22,1,60,346,102,550,296,18,33,6,14,1,55,83,1947,465,19,45,2,10,3,,2997,194,122,,,8,9,15,33,40,47,54,107,1,2,,1,1,9,6,2,8,289,21,2,10,21,1,,1,211,49,,0,0,0,0,0,28,207,40,37,4,1,,49,,52,13,18,7,21,16,4,2,1,4,53,3,72,,,22,5,10,2,1,4,,264,,,4,4,,,,,316,2005
106320874,106320874,320874,INDIAN VALLEY HOSPITAL,184 HOT SPRINGS ROAD,GREENVILLE,95947,,NO,122,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,9,Standby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,2,,,,,,,,,,3,1,,1,,,,,1,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,3,,,,,,,,,3,2005
106320986,106320986,320986,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE ROAD,QUINCY,95971,,NO,123.1,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,26,Standby,2122,1895,14,,349,610,623,481,591,511,332,274,180,80,,22,121,112,54,3,42,3677,61,6,4,18,,,3898,5,,9,0,0,24,6,890,805,256,1534,546,61,,8,113,1,193,81,135,119,1439,238,6,213,123,,139,347,183,632,327,24,37,14,45,24,24,131,2520,617,59,152,17,29,11,,4031,185,160,,,5,31,18,37,46,53,64,81,5,5,,,21,4,12,,,308,35,1,8,25,1,,,230,45,,0,0,0,0,0,47,205,60,26,7,4,5,58,,68,30,27,5,30,7,2,,,5,76,15,12,,1,30,1,16,1,2,,1,278,4,,5,2,,5,,,345,2005
106321016,106321016,321016,SENECA HEALTHCARE DISTRICT,130 BRENTWOOD DRIVE,CHESTER,96020,Level IV,NO,125,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,10,Standby,1523,1460,,,311,386,381,361,395,410,311,253,140,35,,13,2,70,34,,,2864,81,,3,,,1,2857,2,,,0,0,1,38,676,631,158,1130,388,24,1,3,110,,145,70,134,79,1030,216,3,288,24,2,59,296,117,382,303,6,37,4,14,,,90,1898,465,39,100,5,17,5,,2983,138,104,,,3,7,31,21,29,33,62,48,2,6,,1,,8,4,,3,226,13,1,8,3,,,,192,25,,0,0,0,0,0,30,145,45,21,1,,,34,,43,14,14,13,14,15,13,3,,1,53,14,11,,,10,2,10,2,,1,,215,2,,,,,,,,242,2005
106331152,106331152,331152,CORONA REGIONAL MEDICAL CENTER-MAIN,800 SOUTH MAIN STREET,CORONA,91720,,NO,135d,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,148,Basic,17709,14499,,,5765,4484,5257,4848,4148,2436,1451,1163,988,1668,,240,539,3278,,18,24748,3385,24,1076,,3,6,,30577,10,,9,0,0,300,203,3890,4737,1111,15917,6553,1098,,60,678,13,2318,383,1916,852,7832,1772,54,1930,775,26,1016,4544,1277,5664,2285,128,250,11,339,5,53,373,24197,3041,192,984,104,230,16,,32208,2722,2197,,,169,261,350,635,656,719,923,988,76,142,,184,257,1342,,146,178,2812,294,79,180,267,107,3,25,3437,513,14,0,0,0,0,0,660,1791,2209,172,87,110,95,1006,3,885,290,243,187,365,80,107,41,4,23,725,83,660,1,11,207,22,212,5,13,200,12,4119,47,7,21,36,14,2,1,1,4919,2005
106331164,106331164,331164,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,Level II,NO,129.4,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,333,Comprehensive,21588,21411,9,,5894,4960,6517,5621,6536,4232,2656,2423,2121,2048,,471,3108,13884,124,1149,465,23807,186,325,88,5,2,1,41652,252,14,382,0,0,101,,5437,4796,6713,18071,7991,1092,,69,813,9,2479,578,2171,1096,10051,2334,68,2414,3269,100,2240,5554,2109,6562,2562,136,364,44,658,63,272,540,31887,3916,183,1892,167,237,87,,43008,4447,4807,3,,273,640,748,1189,1319,1330,1713,1719,163,163,,157,466,1580,31,172,48,6803,107,224,298,474,222,90,3,6355,1478,6,0,0,0,0,0,1581,4772,1975,693,236,108,60,1942,13,1087,337,359,322,1468,166,208,136,9,887,977,169,973,3,33,537,63,454,86,50,483,29,6754,124,26,529,86,16,15,5,,9257,2005
106331168,106331168,331168,EISENHOWER MEMORIAL HOSPITAL,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,,NO,129.1,,12 - Inland Counties,Riverside,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,253,Basic,16816,14784,,,2770,2311,3316,3121,3661,3314,3517,4572,4371,647,,297,850,7020,48,342,71,22972,128,264,89,40,,2,30765,219,4,1,0,0,88,,3872,11161,1475,11037,4055,317,2,86,1221,6,1577,525,1646,526,7722,2150,36,1407,776,9,814,3107,1128,8545,2998,87,302,17,208,,6,393,23463,2915,111,822,37,218,23,,31600,5114,5224,1,,105,215,303,678,1079,1683,2803,3355,27,91,,75,171,1107,12,99,18,8857,108,111,359,817,278,121,100,6379,2065,1,0,0,0,0,0,369,7274,2166,391,139,16,128,2603,6,1717,413,470,389,1095,240,331,154,3,100,1167,221,1283,,3,712,60,915,17,30,87,34,8251,103,14,52,33,23,8,,,10339,2005
106331194,106331194,331194,HEMET VALLEY MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,92543,,NO,132,,12 - Inland Counties,Riverside,General Acute Care,District,General Medical / Surgical,304,Basic,14594,11516,,,3304,3214,3943,3358,3495,2202,1642,1790,2313,849,,208,1822,6605,40,144,3,17288,474,260,92,2,,,17535,248,10,188,0,0,12,7289,8136,6052,1014,5672,5236,674,,46,724,10,1384,528,1238,538,7811,1608,25,1394,733,19,1133,2910,982,4353,2318,147,218,20,410,12,9,358,18231,2902,196,1018,95,168,8,,26110,5730,4437,,,181,416,511,1042,1046,1311,2099,3297,115,149,,46,331,1352,18,44,2,8374,481,307,517,393,114,2,178,6056,2118,1,0,0,0,0,0,1377,6926,1119,580,165,103,110,2118,3,1081,464,617,343,903,132,190,84,16,555,1657,165,1612,3,11,576,80,255,10,7,39,21,8894,97,16,35,106,22,6,3,,10167,2005
106331216,106331216,331216,JOHN F KENNEDY MEMORIAL HOSPITAL,47-111 MONROE STREET,INDIO,92201,,NO,128,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,145,Basic,19628,17983,,,8529,5064,5855,4518,3989,2575,1674,1327,941,3139,,170,839,28177,76,24,13,8312,336,180,28,,1,,36744,89,2,185,0,0,46,,4567,2897,3201,19399,7547,1249,,81,623,8,2814,443,1782,1060,8824,1309,41,3342,1247,101,1450,6736,1642,4859,2229,130,304,41,566,13,149,773,28170,3538,182,1071,117,268,60,,37611,2264,2258,,,227,335,317,445,518,563,744,689,345,339,,24,95,2921,8,1,,1473,176,107,110,190,24,61,,3295,556,3,0,0,0,0,0,1573,1870,743,261,75,225,56,761,7,791,255,218,228,347,43,50,50,5,32,907,163,325,5,54,183,46,244,7,16,186,32,3684,48,5,22,27,11,10,1,,4522,2005
106331288,106331288,331288,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,92225,,No,126,,12 - Inland Counties,Riverside,General Acute Care,District,General Medical / Surgical,51,Standby,4295,4502,,,1122,973,1205,1042,1360,1032,830,603,341,289,,14,921,1881,19,94,23,5845,494,147,33,,,1,8059,39,,,0,0,24,,2550,2012,977,2096,1162,157,,46,281,2,405,138,276,161,2270,447,17,536,442,8,270,944,355,2042,510,32,71,21,159,4,5,142,6451,955,58,306,29,42,12,,8797,437,441,,,32,49,60,119,144,147,156,127,12,32,,2,67,259,6,10,,534,129,29,20,,44,,1,605,3,47,0,0,0,0,0,160,394,222,81,21,10,19,180,,132,74,40,24,59,17,8,20,1,14,154,28,98,,,21,6,19,3,,8,7,779,10,2,9,5,2,6,1,,878,2005
