oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,CONTROL_TYPE_DESC,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,CONGRESSIONAL_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,SENATE_DISTRICT_DESC,LA_COUNTY_SPA_DESC,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,TYPE_CONTROL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,oshpd9,a_Dx_Invalid
106371394,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Nonprofit - Corporation,General Acute Care Hospital,354 SANTA FE DRIVE,ENCINITAS,92024,150-199,NA,NA,,Oceanside -- District 49,District 76,District 36,,ENCINITAS CENTRAL/LEUCADIA/OCEANSIDE NORTH AND WEST/SAN LUIS REY/SOUTH OCEANSIDE,Urban,,,Non-Profit,Emergency - Basic,20039,15641,,3182,3306,4513,4615,4423,4532,3461,2752,4377,519,,991,784,5485,33,1038,82,27267,1154,610,30,124,51,7,10,,220,1,33159,312,2,,,3928,9334,2353,15319,4746,523,139,1193,9,1572,456,1684,335,9161,2302,78,2756,1305,35,1077,2349,1182,9524,,,3652,114,474,11,244,144,297,499,24873,4039,279,741,84,205,24,,35680,272,33801,1607,2945,2633,,69,278,341,523,870,833,889,1775,,,,161,104,650,149,5,4503,6,140,55,151,1240,194,2,67,2740,989,,0,0,0,0,0,417,3183,55,1339,584,34,74,1210,1089,220,249,675,657,113,162,151,9,70,505,169,188,,3,,366,48,589,5,31,483,3858,71,13,13,55,21,,23,2,,5578,88,5192,298,2012,106371394,
106380857,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Nonprofit - Corporation,General Acute Care Hospital,2425 GEARY BOULEVARD,SAN FRANCISCO,94115,200-299,NA,Teaching,,San Mateo -- District 12,District 19,District 11,,LAUREL HEIGHTS/OCEAN BEACH NORTH/RICHMOND/SUTRO HEIGHTS,Urban,,Teaching,Non-Profit,Emergency - Basic,14169,13819,1,2023,1571,4687,4346,3753,3548,3055,2170,2395,441,,5843,4321,4396,65,1133,672,11559,41,120,18,42,25,66,,1,309,,27151,105,3,2,106,1542,6062,740,17837,1808,618,118,791,6,1592,552,1380,432,7723,1512,75,1488,938,64,1234,1934,896,6636,,,2324,114,216,19,403,3,298,236,19766,3305,290,695,119,195,6,,27989,1912,24513,1564,2252,2604,1,63,204,331,384,586,851,976,1335,52,75,,1441,634,571,59,7,2132,13,57,45,142,636,44,1,62,3373,497,,0,0,0,0,0,84,2756,44,1902,71,102,65,1132,905,204,201,892,349,59,113,95,3,46,301,85,279,1,3,22,244,10,348,3,10,305,3833,52,4,12,14,5,,11,6,,4857,548,4095,214,2012,106380857,
106380929,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Nonprofit - Corporation,General Acute Care Hospital,2333 BUCHANAN STREET,SAN FRANCISCO,94115,300-499,NA,Teaching,,San Mateo -- District 12,District 19,District 11,,COW HOLLOW/FINANCIAL DISTRICT/MARINA/NOB HILL/PACIFIC HEIGHTS/RUSSIAN HILL/SEACLIFF,Urban,,Teaching,Non-Profit,Emergency - Basic,17114,15643,,6672,2399,3549,3732,3246,3297,3071,2286,3116,1389,,4838,3012,184,879,3748,64,20032,117,627,20,156,17,3,216,,20,52,31412,64,,,53,3510,5568,268,21648,1763,279,92,896,7,1494,461,1487,861,8658,1909,36,1488,492,65,686,3045,1190,9611,,,3639,225,153,8,225,26,170,288,23304,3384,267,541,27,240,260,,32757,3163,29152,442,3793,3472,,132,306,366,575,831,1120,1174,2360,170,231,,1282,755,280,258,,4206,484,84,69,271,1195,80,41,172,4319,1034,,0,0,0,0,0,640,4028,93,2433,71,25,108,1313,1222,275,362,662,761,190,267,183,8,366,775,227,465,2,18,36,484,35,362,10,13,452,5751,72,11,18,35,9,,9,4,,7265,1202,5920,143,2012,106380929,
106380933,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,SAN FRANCISCO,Nonprofit - Corporation,General Acute Care Hospital,601 DUBOCE AVENUE,SAN FRANCISCO,94117,200-299,NA,NA,,San Mateo -- District 12,District 17,District 11,,BUENA VISTA/CASTRO/EUREKA VALLEY/FOREST HILL/HAIGHT-ASHBURY/NOE VALLEY/WEST OF TWIN PEAKS,Urban,,,Non-Profit,Emergency - Basic,4867,7691,,178,304,1929,2552,2844,2143,1358,647,591,12,,555,1603,186,74,593,15,9532,64,317,1,19,1,3,30,,34,9,12043,14,,,23,1408,2418,430,6308,1994,78,20,257,,700,136,584,334,3649,795,11,772,272,,566,897,811,2676,,,1051,152,96,8,239,3,39,163,8553,1481,149,275,14,88,247,,12558,215,12150,193,589,991,,10,116,179,267,269,257,190,292,,,,126,173,126,16,2,1108,29,36,52,36,177,26,2,44,967,239,1,0,0,0,0,0,286,680,92,488,34,,21,193,197,46,75,170,372,44,27,46,6,32,138,132,81,,,,77,16,50,8,1,84,1084,215,4,9,18,3,,10,1,,1580,71,1442,67,2012,106380933,
106380939,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,Public - City or County,General Acute Care Hospital,1001 POTRERO AVENUE,SAN FRANCISCO,94110,500+,NA,Teaching,Level I,San Mateo -- District 12,District 17,District 11,,BERNAL HEIGHTS/MISSION DISTRICT/POTRERO HILL,Urban,,Teaching,City/County,Emergency - Comprehensive,16015,25412,,1311,1622,8227,7857,8446,7789,3981,1147,688,312,47,5310,10242,10536,383,1070,731,13155,498,367,46,,,,,,1020,1,38622,303,570,,,18146,7639,3560,5430,6652,557,103,807,11,1595,456,1543,849,10144,3139,41,1153,1200,16,7127,1935,1380,9371,,,2515,90,79,14,2360,8,164,171,29830,2507,405,2420,343,166,355,,41427,932,34214,6281,3985,6945,,210,1172,1479,1961,2532,1892,757,761,48,114,4,2082,2571,2284,152,172,3568,101,365,353,319,291,216,29,292,8000,917,148,0,0,0,0,0,5382,2927,385,718,1518,36,121,1628,1159,430,336,693,2252,230,278,231,17,1719,822,409,553,3,10,3,923,148,221,422,58,340,7780,177,80,567,131,20,8,29,26,,10930,511,9634,785,2012,106380939,
106380960,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Nonprofit - Corporation,General Acute Care Hospital,900 HYDE STREET,SAN FRANCISCO,94109,200-299,NA,NA,,San Mateo -- District 12,District 17,District 11,,COW HOLLOW/FINANCIAL DISTRICT/MARINA/NOB HILL/PACIFIC HEIGHTS/RUSSIAN HILL/SEACLIFF,Urban,,,Non-Profit,Emergency - Basic,11697,17199,4,384,801,5620,5204,5854,5567,3316,1109,978,67,,2489,6233,2979,48,1054,367,15730,135,882,38,36,1,2,,8,9,5,27704,76,,,4,6282,5962,5023,5826,5807,159,28,563,,1117,397,947,535,6739,2440,12,1384,1498,,3022,1902,1533,6624,,,2051,299,128,39,902,5,135,249,21041,3417,174,291,49,114,6,,28900,1247,26916,737,1557,2414,1,13,238,351,530,723,659,471,977,3,7,,1021,726,226,42,18,1930,9,184,240,157,384,191,7,36,2231,542,,0,0,0,0,0,908,1761,422,741,140,6,41,512,488,177,212,268,483,84,80,112,9,571,660,139,129,,,1,261,32,152,26,23,87,3091,96,6,11,111,15,18,11,32,,3972,737,3176,59,2012,106380960,
106380964,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Nonprofit - Corporation,General Acute Care Hospital,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,200-299,NA,NA,,San Mateo -- District 12,District 17,District 11,,BERNAL HEIGHTS/MISSION DISTRICT/POTRERO HILL,Urban,,,Non-Profit,Emergency - Basic,13519,10795,,2753,1889,4202,4186,3766,3129,1732,1000,1077,580,,1635,7037,6645,60,569,1,8367,393,275,17,36,1,1,9,,36,,23546,,,,,10833,4004,763,3943,4771,466,60,432,1,1189,339,1233,1128,4984,2022,15,1408,706,23,1475,2551,1261,5021,,,1587,146,83,6,506,22,45,210,18720,1622,120,524,19,98,603,3,24314,588,18617,5109,1259,900,,37,118,140,232,299,307,335,621,26,44,,430,475,628,1,,622,3,117,70,57,370,1,12,30,1171,331,,0,0,0,0,0,548,1118,23,261,209,44,39,362,341,134,148,306,125,38,34,41,3,62,284,72,120,,1,5,108,12,167,5,,78,1755,11,3,4,8,3,1,4,,,2159,241,1410,508,2012,106380964,
106380965,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Nonprofit - Corporation,General Acute Care Hospital,450 STANYAN STREET,SAN FRANCISCO,94117,300-499,NA,Teaching,,San Mateo -- District 12,District 17,District 11,,BUENA VISTA/CASTRO/EUREKA VALLEY/FOREST HILL/HAIGHT-ASHBURY/NOE VALLEY/WEST OF TWIN PEAKS,Urban,,Teaching,Non-Profit,Emergency - Basic,6832,7558,,126,729,2757,2330,2189,2084,1586,1118,1447,24,,2190,1906,1043,6,216,198,8831,44,298,15,44,3,1,,,81,31,13774,99,,,,2046,3971,310,4726,3337,53,20,280,1,544,151,571,206,3194,1449,7,542,601,1,976,761,629,4404,,,1058,31,82,13,123,2,78,126,10406,2005,100,170,18,66,112,,14390,910,13304,176,1593,1603,,73,129,148,243,409,439,529,1226,,,,861,320,162,40,17,1795,1,59,75,144,492,81,4,26,1653,662,,0,0,0,0,0,416,1868,245,659,8,3,64,672,507,102,175,350,317,83,106,78,11,95,391,148,93,,1,,231,27,204,7,5,128,2497,44,2,4,30,4,,8,5,,3196,560,2597,39,2012,106380965,
106381154,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,Public - University of California,General Acute Care Hospital,505 PARNASSUS AVENUE,SAN FRANCISCO,94143,500+,NA,Teaching,,San Mateo -- District 12,District 17,District 11,,BUENA VISTA/CASTRO/EUREKA VALLEY/FOREST HILL/HAIGHT-ASHBURY/NOE VALLEY/WEST OF TWIN PEAKS,Urban,,Teaching,UC,Emergency - Basic,14732,13110,3,1867,1874,5087,4542,4067,3822,2780,1764,1568,469,5,4257,4439,3367,87,2555,408,12732,98,90,35,108,13,16,59,,490,14,26851,70,1,,,5400,5917,916,11180,4432,260,59,457,10,948,287,1153,324,3843,3727,80,1424,461,13,1421,960,928,11490,,,1551,35,40,9,249,,169,169,22912,2016,145,359,69,98,24,,27845,2591,24371,883,3841,3983,,298,610,637,905,1274,1316,1042,1291,128,323,,1642,1047,976,461,55,3617,26,145,63,301,1215,216,45,26,5018,788,7,0,0,0,0,0,1819,3298,27,2304,376,119,260,1306,1098,391,405,624,923,208,481,291,26,129,805,242,470,3,18,25,293,50,629,17,31,704,5895,64,9,12,45,47,,20,7,1,7824,1209,6258,357,2012,106381154,
106382715,382715,CHINESE HOSPITAL,SAN FRANCISCO,Nonprofit - Corporation,General Acute Care Hospital,845 JACKSON STREET,SAN FRANCISCO,94133,50-99,NA,NA,,San Mateo -- District 12,District 17,District 11,,CHINATOWN/CIVIC CENTER/INNER MISSION/NORTH BEACH/SOUTH OF MARKET/TENDERLOIN/WESTERN ADDITION,Urban,,,Non-Profit,Emergency - Standby,2420,1921,,151,169,314,202,384,443,568,992,1107,11,,3918,143,46,3,18,14,199,27,28,1,,,,1,,,,4279,2,3,,,828,1366,96,1790,261,9,11,122,1,210,75,244,53,940,377,7,136,71,,65,321,179,1520,,,391,2,38,2,36,4,24,49,3286,416,13,53,,26,1,,4341,3741,596,4,688,713,,4,8,6,39,59,146,419,720,,,,1377,3,,1,,20,,34,12,49,384,1,,5,723,193,,0,0,0,0,0,90,1213,23,55,20,,33,257,275,70,69,60,85,19,100,19,3,3,270,30,108,,,,88,6,106,1,1,33,1143,14,1,1,1,2,1,3,,,1401,1323,78,,2012,106382715,
106390846,390846,DAMERON HOSPITAL,SAN JOAQUIN,Nonprofit - Corporation,General Acute Care Hospital,525 WEST ACACIA,STOCKTON,95203,200-299,NA,NA,,Oakland -- District 9,District 13,District 5,,FRENCH CAMP/STOCKTON SOUTH/STOCKTON SOUTHEAST,Urban,,,Non-Profit,Emergency - Basic,21642,16173,1,5499,4313,7056,5288,4755,4042,2537,1547,1508,1271,,2793,10191,13139,8,704,1,10980,365,1208,69,25,5,,8,,171,,35661,304,,,,16984,6092,973,9107,4660,1097,135,784,7,1847,519,2190,1064,8652,2077,36,1953,918,21,1001,4725,1931,8859,,,2418,156,154,22,597,12,109,522,28213,3904,196,1155,82,219,57,,37816,441,36069,1306,2487,2103,,104,268,332,484,828,850,812,774,48,90,,486,932,1022,68,,2082,,108,99,194,343,23,65,49,2876,832,1,0,0,0,0,0,1172,2325,64,790,239,81,122,844,706,239,332,331,294,68,83,64,,20,900,178,318,,2,8,166,34,158,16,8,47,4028,57,4,22,28,6,1,11,4,,4590,190,4231,169,2012,106390846,
106390923,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Nonprofit - Corporation,General Acute Care Hospital,975 SOUTH FAIRMONT AVENUE,LODI,95240,150-199,NA,NA,,Oakland -- District 9,District 9,District 5,,LODI,Urban,,,Non-Profit,Emergency - Basic,14790,12014,6,3410,2797,4156,3186,2959,3070,2209,1839,2298,886,,804,627,7071,21,528,319,17440,894,1132,95,53,8,1,,179,88,,24079,281,,,,9292,6338,1786,5552,3842,924,117,912,14,1527,571,1640,413,6243,1265,72,1312,684,37,927,2434,1019,6699,,,2154,141,273,18,334,13,143,253,19974,2343,163,677,107,204,13,,26810,321,23571,2918,2356,2221,,75,162,230,374,606,796,871,1347,20,96,,161,80,673,51,15,3593,4,221,81,193,694,42,36,67,2083,1158,2,0,0,0,0,0,742,2918,116,550,251,64,62,820,730,215,243,703,366,71,89,81,,63,709,162,194,,2,3,257,45,178,6,23,135,3810,57,3,7,31,20,,4,1,,4577,76,4190,311,2012,106390923,
106391010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,Public - City or County,General Acute Care Hospital,500 WEST HOSPITAL ROAD,FRENCH CAMP,95231,150-199,NA,NA,Level III,Oakland -- District 9,District 13,District 5,,FRENCH CAMP/STOCKTON SOUTH/STOCKTON SOUTHEAST,Urban,,,City/County,Emergency - Basic,15590,17228,1,2481,2572,6639,5274,5998,5447,2485,752,408,763,,2674,6380,13263,51,805,63,9583,218,1626,33,,,,,1707,12,,29122,86,15,,,11218,2591,3992,2177,12841,966,194,763,10,2397,728,2064,746,6176,2793,74,2148,1019,71,1091,3220,1780,6579,,,1696,51,181,19,1060,28,182,466,24741,2706,137,1033,165,149,205,,32819,1149,26628,5042,1515,2427,,124,376,428,657,961,726,277,221,78,94,,494,625,1470,65,11,1272,5,137,98,167,70,40,,,2862,391,177,0,0,0,0,0,1186,875,299,160,1422,48,55,609,688,191,145,771,595,47,57,79,6,33,353,130,122,,6,7,136,25,201,101,27,189,2948,58,13,135,45,14,1,19,30,,3942,260,2992,690,2012,106391010,
106391042,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Nonprofit - Corporation,General Acute Care Hospital,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,300-499,NA,NA,,Oakland -- District 9,District 13,District 5,,STOCKTON NORTH CENTRAL/STOCKTON NORTHEAST,Urban,,,Non-Profit,Emergency - Basic,25126,19120,,6628,4479,7474,5587,5383,5029,3258,2155,2375,1878,,3181,8492,17038,208,1112,202,14013,355,2160,192,77,2,1,,31,355,28,40867,152,26,,,22461,8935,1310,5977,5563,1500,160,1047,12,2377,703,2432,836,8639,2889,65,2439,1715,61,1770,4967,1922,10712,,,2832,236,385,13,795,41,165,525,33810,3489,201,1258,164,230,102,,44246,883,38628,4735,5076,4193,,201,448,530,844,1422,1655,1675,2213,100,181,,1098,1222,2381,156,18,4359,35,118,222,528,1257,149,81,66,5015,1829,4,0,0,0,0,0,2435,5247,85,1047,455,90,152,1731,1365,401,676,1263,940,159,247,215,6,98,1245,275,377,,6,23,486,81,592,89,58,463,7162,117,15,71,52,38,2,21,22,,9269,501,8029,739,2012,106391042,
106391056,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Nonprofit - Corporation,General Acute Care Hospital,1420 NORTH TRACY BOULEVARD,TRACY,95376,50-99,NA,NA,,Walnut Creek -- District 10,District 13,District 5,,TRACY,Urban,,,Non-Profit,Emergency - Basic,16118,12199,,4760,3391,4364,4273,4009,2990,1632,1137,918,843,,1185,3040,10748,111,2390,82,10761,133,77,39,165,17,,54,69,94,1,27318,80,,42,228,10483,3735,1267,7708,5124,669,68,436,5,1664,390,1738,1068,6019,1957,32,2664,574,12,769,3467,1203,5582,,,1868,110,167,17,237,,131,274,21626,2720,125,765,56,184,37,,28317,940,24654,2723,1405,992,,48,124,171,252,396,438,411,515,9,33,,226,188,662,155,4,1157,5,146,34,77,129,32,11,,1605,363,,0,0,0,0,0,392,1262,69,432,242,29,50,360,398,206,153,375,176,30,30,58,1,28,333,83,84,,,3,99,30,176,4,6,126,1862,45,4,6,17,7,1,9,5,,2397,173,1991,233,2012,106391056,
106392287,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor - Corporation,General Acute Care Hospital,1205 EAST NORTH STREET,MANTECA,95336,50-99,NA,NA,,Walnut Creek -- District 10,District 12,District 5,,LATHROP/MANTECA,Urban,,,Investor,Emergency - Basic,14799,10563,,4338,2892,4398,3675,2829,2467,1462,1163,1250,888,,303,1177,8032,17,1620,172,14041,335,526,42,12,4,,,,38,1,24337,66,1,,,1660,4161,1254,14765,3522,647,91,516,6,1414,432,1496,725,6150,1423,13,2243,613,31,732,3267,1088,4475,,,1798,114,152,14,243,7,91,328,19030,2657,108,598,60,143,19,,25362,182,24200,980,1346,953,,33,90,109,196,293,392,500,663,2,21,,46,79,364,102,11,1693,4,88,27,83,235,7,11,28,1372,448,,0,0,0,0,0,47,1523,69,549,111,27,59,416,408,138,161,176,235,54,54,28,1,16,342,68,115,,,1,190,23,187,5,7,86,1708,37,1,7,9,29,,7,3,,2299,13,2225,61,2012,106392287,
106394009,394009,KAISER FND HOSP-MANTECA,SAN JOAQUIN,Nonprofit - Corporation,General Acute Care Hospital,1777 WEST YOSEMITE AVENUE,MANTECA,95336,50-99,NA,NA,,Walnut Creek -- District 10,District 12,District 5,,LATHROP/MANTECA,Urban,,,Non-Profit,Emergency - Basic,29284,23772,4,6074,6406,6772,6507,7043,6904,4974,3957,3389,1034,,3020,4166,16440,290,1776,360,27008,770,321,62,9,66,48,1,2,246,18,50755,306,,7,449,2995,11054,715,35438,2858,740,388,1968,9,3691,974,3051,1489,11634,3657,90,3481,1203,77,1457,4469,1654,13028,,,2954,180,584,14,229,14,319,490,41175,5632,170,940,80,259,20,,53060,476,49088,3496,1959,1922,1,131,191,242,372,599,711,813,650,55,118,,241,338,859,54,9,2351,30,186,31,148,153,19,10,11,2716,607,1,0,0,0,0,0,25,2016,11,1759,71,29,66,640,800,165,177,880,412,27,70,59,6,35,332,54,114,1,6,9,179,11,190,1,5,290,3104,49,3,19,17,3,1,8,2,,3882,50,3650,182,2012,106394009,
106400466,400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,Nonprofit - Corporation,General Acute Care Hospital,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,50-99,NA,NA,,Simi Valley -- District 24,District 35,District 17,,ARROYO GRANDE/NIPOMO/OCEANO/PISMO BEACH,Rural,,,Non-Profit,Emergency - Basic,7711,6707,,1977,2094,2590,2178,1834,1933,976,252,270,314,,125,184,3293,28,291,46,10451,239,66,16,23,3,7,14,,41,3,13994,12,,,,4572,360,918,5942,2626,278,34,248,4,702,164,692,308,3941,908,20,744,346,13,457,1261,719,3579,,,1060,75,99,15,139,4,60,185,10271,1716,100,525,61,89,19,,14418,54,13688,676,1013,804,,29,66,94,118,263,294,366,585,,2,,32,15,210,8,2,1549,1,78,22,69,177,82,12,6,1145,224,2,0,0,0,0,0,152,1183,31,311,140,2,29,322,391,105,113,254,223,33,23,26,2,17,214,33,29,,1,,174,26,119,3,8,52,1366,16,4,21,21,4,,1,2,,1817,10,1763,44,2012,106400466,
106400480,400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,Nonprofit - Corporation,General Acute Care Hospital,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,100-149,NA,NA,,Simi Valley -- District 24,District 35,District 17,,SAN LUIS OBISPO,Rural,,,Non-Profit,Emergency - Basic,5202,4597,,795,1014,2150,1467,1421,1541,915,181,195,120,,130,235,1171,4,278,133,7848,71,81,6,17,1,2,,,88,6,9504,23,,,,2288,282,885,4487,1857,236,28,284,1,471,91,461,136,2124,694,9,451,316,4,383,745,511,2854,,,668,42,70,6,86,13,54,97,7388,971,102,199,39,59,5,,9799,54,9404,341,1024,1141,,14,82,64,135,270,392,387,821,,,,37,26,104,18,29,1951,,38,17,65,272,43,17,6,1230,461,16,0,0,0,0,0,132,1450,49,389,145,10,55,589,407,68,82,299,220,26,35,36,2,13,194,33,95,,1,,169,10,170,5,9,99,1639,30,4,11,8,5,,2,4,,2165,14,2117,34,2012,106400480,
106400524,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,Investor - Corporation,General Acute Care Hospital,1010 MURRAY STREET,SAN LUIS OBISPO,93405,150-199,NA,NA,Level III,Simi Valley -- District 24,District 35,District 17,,SAN LUIS OBISPO,Rural,,,Investor,Emergency - Basic,9813,8964,,1752,2451,3848,2217,2074,2232,1557,984,1230,432,,259,338,2147,11,739,193,15090,148,40,34,42,7,,,,81,4,18324,97,,,,370,3670,1476,10956,2305,420,54,399,5,1021,221,1020,394,5338,896,20,1147,569,35,794,1532,883,4028,,1,1717,95,100,20,244,1,104,188,13583,1839,251,455,59,113,8,,18777,89,18223,465,1250,1287,,92,195,173,221,373,423,353,592,48,67,,38,45,195,49,12,2195,3,93,22,92,258,63,4,20,1408,501,76,0,0,0,0,0,284,1181,252,608,212,20,35,349,459,92,91,285,480,58,70,68,1,36,295,65,124,2,1,6,211,15,154,17,4,94,1813,28,22,112,42,8,,11,6,,2537,9,2472,56,2012,106400524,
106400548,400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,Investor - Corporation,General Acute Care Hospital,1100 LAS TABLAS ROAD,TEMPLETON,93465,100-149,SMALL/RURAL,NA,,Simi Valley -- District 24,District 35,District 17,,ATASCADERO/TEMPLETON,Rural,SMALL/RURAL,,Investor,Emergency - Basic,16252,12763,,3423,3099,4906,3846,3502,3342,2448,1693,2006,750,,116,561,4752,18,523,345,22700,356,97,40,39,3,,,,45,2,28233,103,97,,,933,6116,2151,16071,3744,751,118,801,13,1702,351,1689,471,6935,2134,37,1644,610,54,792,2737,1535,6640,,1,2341,115,179,26,228,9,128,466,21288,3070,239,632,99,180,15,,29015,68,26928,2019,1813,1799,,61,218,281,342,556,542,577,1025,,10,,25,87,332,44,59,3063,2,105,46,107,525,76,,27,1982,551,193,0,0,0,0,0,348,2056,356,563,289,20,53,515,747,201,168,288,437,77,81,94,3,71,470,128,256,,3,,264,36,172,10,14,84,2852,54,10,48,47,7,,14,,,3612,5,3478,129,2012,106400548,
