This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"405187","LEWISBURG EX",-86.8000,35.4167,240,"COOP","29198"
"405210","LEXINGTON",-88.4178,35.6600,165,"COOP","29201"
"405278","LINDEN 2",-87.8333,35.6167,152,"COOP","29208"
"405332","LIVINGSTON R",-85.3394,36.3772,297,"COOP","29213"
"405431","LOOKOUT MOUN",-85.3442,35.0097,655,"COOP","29225"
"405681","MARTIN UNIV",-88.8667,36.3333,104,"COOP","29234"
"405882","MC MINNVILLE",-85.8000,35.6833,287,"COOP","29246"
"405956","MEMPHIS WSFO",-89.8000,35.1333,94,"COOP","29254"
"406012","MILAN EXP ST",-88.7333,35.9000,130,"COOP","29257"
"406162","MONTEAGLE",-85.8500,35.2333,564,"COOP","29260"
"406170","MONTEREY",-85.2667,36.1500,567,"COOP","29261"
"406271","MORRISTOWN R",-83.2850,36.2050,415,"COOP","29269"
"406272","MORRISTOWN W",-83.4017,36.1686,408,"COOP","29270"
"406274","MOSCOW",-89.4000,35.0667,102,"COOP","29271"
"406328","MT LECONTE",-83.4397,35.6550,1979,"COOP","29276"
"406340","MOUNT PLEASA",-87.2000,35.5500,199,"COOP","29279"
"406371","MURFREESBORO",-86.3786,35.9211,168,"COOP","29281"
"406435","NEAPOLIS EXP",-86.9667,35.7167,213,"COOP","29291"
"406534","NEWPORT 1 NW",-83.2008,35.9833,316,"COOP","29296"
"406619","NORRIS",-84.0597,36.2131,338,"COOP","29301"
"406806","OLD HICKORY",-86.5667,36.2500,180,"COOP","29313"
"406829","ONEIDA",-84.5267,36.5000,439,"COOP","29315"
"407184","PIKEVILLE",-85.2036,35.6119,268,"COOP","29331"
"407359","PORTLAND SEW",-86.5333,36.5833,242,"COOP","29340"
"407459","PULASKI WATE",-87.0500,35.1833,193,"COOP","29345"
"407710","RIPLEY",-89.5333,35.7500,102,"COOP","29349"
"407834","ROCKWOOD 2",-84.7044,35.8522,262,"COOP","29357"
"407884","ROGERSVILLE",-82.9839,36.4161,413,"COOP","29360"
"408065","SAMBURG WILD",-89.3167,36.4500,87,"COOP","29363"
"408108","SAVANNAH 6 S",-88.3167,35.1500,128,"COOP","29365"
"408160","SELMER",-88.6167,35.1667,152,"COOP","29369"
"408179","SEVIERVILLE",-83.5475,35.8594,283,"COOP","29371"
"408246","SHELBYVILLE",-86.4667,35.4833,232,"COOP","29379"
"408405","SMITHVILLE 2",-85.7833,35.9500,271,"COOP","29385"
"408522","SPARTA",-85.4667,35.9500,311,"COOP","29395"
"408562","SPRINGFIELD",-86.8472,36.4739,227,"COOP","29398"
"408868","TAZEWELL",-83.5603,36.4650,416,"COOP","29409"
"409155","TULLAHOMA",-86.2000,35.3500,312,"COOP","29422"
"409219","UNION CITY",-89.0500,36.4000,96,"COOP","29427"
"409492","WAVERLY",-87.7833,36.1000,190,"COOP","29444"
"409502","WAYNESBORO",-87.7667,35.3000,229,"COOP","29447"
"409866","WOODBURY 1 W",-86.0833,35.8333,229,"COOP","29464"
"410040","ACTON RANCH",-101.2500,30.3500,613,"COOP","29472"
"410120","ALBANY",-99.2833,32.7333,433,"COOP","29483"
"410144","ALICE",-98.0667,27.7333,61,"COOP","29485"
"410174","ALPINE",-103.6708,30.3619,1381,"COOP","29490"
"410204","ALVIN",-95.2333,29.3667,9,"COOP","29501"
"410225","AMISTAD DAM",-101.0286,29.4608,353,"COOP","29508"
"410235","ANAHUAC",-94.6667,29.7833,7,"COOP","29510"
"410248","ANDREWS",-102.5314,32.3242,967,"COOP","29513"
"410257","ANGLETON 2 W",-95.4500,29.1500,8,"COOP","29516"
"410268","ANSON",-99.9167,32.7667,521,"COOP","29518"
"410305","ARANSAS WILD",-96.8000,28.2667,5,"COOP","29524"
"410313","ARCHER CITY",-98.6333,33.5833,312,"COOP","29525"
"410394","ASPERMONT",-100.2167,33.1500,534,"COOP","29532"
"410404","ATHENS 3 SSE",-95.8333,32.1667,139,"COOP","29534"
"410482","BAKERSFIELD",-102.3167,30.8833,774,"COOP","29561"
"410493","BALLINGER 2",-99.9833,31.7333,496,"COOP","29563"
"410498","BALMORHEA",-103.7403,30.9844,981,"COOP","29567"
"410518","BARDWELL DAM",-96.6333,32.2667,141,"COOP","29571"
"410586","BAYTOWN",-95.0000,29.8333,10,"COOP","29588"
"410613","BEAUMONT RES",-94.2833,30.0667,8,"COOP","29594"
"410639","BEEVILLE 5 N",-97.7000,28.4500,78,"COOP","29597"
"410690","BENAVIDES 2",-98.4167,27.6000,116,"COOP","29603"
"410691","BENBROOK DAM",-97.4500,32.6500,241,"COOP","29604"
"410764","BIG BEND RAN",-103.9500,29.4667,1268,"COOP","29609"
"410779","BIG LAKE 2",-101.4667,31.2000,820,"COOP","29612"
"410832","BLANCO",-98.4225,30.1008,418,"COOP","29621"
"410902","BOERNE",-98.7347,29.7978,440,"COOP","29627"
"410923","BONHAM 3 NNE",-96.1667,33.6167,183,"COOP","29631"
"410958","BORGER",-101.4500,35.6500,957,"COOP","29638"
"410984","BOWIE",-97.8472,33.5400,329,"COOP","29640"
"411000","BOYS RANCH",-102.2500,35.5333,973,"COOP","29643"
"411007","BRACKETTVILL",-100.4139,29.3167,341,"COOP","29644"
"411013","BRACKETTVILL",-100.4744,29.6081,511,"COOP","29646"
"411017","BRADY",-99.3333,31.1167,524,"COOP","29647"
"411033","BRAVO",-103.0000,35.6500,1268,"COOP","29649"
"411042","BRECKENRIDGE",-98.9167,32.7500,357,"COOP","29652"
"411048","BRENHAM",-96.4000,30.1667,95,"COOP","29655"
"411063","BRIDGEPORT",-97.7667,33.2167,227,"COOP","29658"
"411128","BROWNFIELD 2",-102.2667,33.1833,1006,"COOP","29666"
"411138","BROWNWOOD",-99.0000,31.7167,422,"COOP","29670"
"411246","BURLESON",-97.3167,32.5500,223,"COOP","29690"
"411250","BURNET",-98.2333,30.7333,389,"COOP","29693"
"411348","CAMERON",-96.9833,30.8500,119,"COOP","29703"
"411398","CAMP WOOD",-100.0175,29.6797,448,"COOP","29709"
"411412","CANADIAN",-100.3833,35.9167,716,"COOP","29715"
"411416","CANDELARIA",-104.6858,30.1397,876,"COOP","29717"
"411429","CANYON DAM",-98.2000,29.8667,305,"COOP","29719"
"411430","CANYON",-101.9333,34.9833,1094,"COOP","29720"
"411486","CARRIZO SPRI",-99.8833,28.5333,195,"COOP","29735"
"411500","CARTHAGE",-94.3667,32.1500,104,"COOP","29740"
"411524","CASTOLON",-103.5000,29.1333,661,"COOP","29746"
"411578","CENTER",-94.1667,31.8000,99,"COOP","29756"
"411596","CENTERVILLE",-95.9667,31.2667,98,"COOP","29758"
"411649","CHANNING 2",-102.3333,35.6833,1155,"COOP","29767"
"411651","CHAPMAN RANC",-97.4500,27.5833,8,"COOP","29769"
"411663","CHARLOTTE 5",-98.7500,28.9333,134,"COOP","29772"
"411715","CHISOS BASIN",-103.3000,29.2667,1615,"COOP","29782"
"411720","CHOKE CANYON",-98.2667,28.4667,70,"COOP","29783"
"411778","CLAUDE",-101.3667,35.1167,1035,"COOP","29791"
"411800","CLEBURNE",-97.4000,32.3333,239,"COOP","29794"
"411810","CLEVELAND",-95.0922,30.3639,60,"COOP","29797"
"411870","COLDSPRING 5",-95.1500,30.5333,108,"COOP","29805"
"411875","COLEMAN",-99.4333,31.8333,526,"COOP","29807"
"411903","COLORADO CIT",-100.8500,32.3500,629,"COOP","29817"
"411911","COLUMBUS",-96.5333,29.7167,61,"COOP","29818"
"411956","CONROE",-95.4833,30.3333,75,"COOP","29831"
"411974","COPE RANCH",-101.2833,31.5333,783,"COOP","29838"
"411995","COPPER BREAK",-99.7333,34.1167,450,"COOP","29842"
"412012","CORNUDAS SER",-105.4667,31.7833,1316,"COOP","29844"
"412019","CORSICANA",-96.4667,32.0833,130,"COOP","29851"
"412082","CRANE",-102.3333,31.3833,802,"COOP","29869"
"412114","CROCKETT",-95.4500,31.3000,106,"COOP","29877"
"412121","CROSBYTON",-101.2500,33.6500,917,"COOP","29879"
"412160","CRYSTAL CITY",-99.8333,28.6833,177,"COOP","29888"
"412173","CUERO",-97.3167,29.0833,54,"COOP","29890"
"412225","DAINGERFIELD",-94.7167,32.9167,91,"COOP","29897"
"412235","DALHART 6 SW",-102.6167,36.0167,1219,"COOP","29899"
"412266","DANEVANG 1 W",-96.2333,29.0500,21,"COOP","29908"
"412352","DEKALB",-94.6167,33.5000,125,"COOP","29922"
"412354","DELL CITY 5",-105.2167,31.9000,1149,"COOP","29924"
"412361","DEL RIO 2 NW",-100.9108,29.4228,329,"COOP","29928"
"412394","DENISON DAM",-96.5667,33.8167,187,"COOP","29931"
"412404","DENTON 2 SE",-97.1000,33.2000,192,"COOP","29935"
"412458","DILLEY",-99.1833,28.6833,168,"COOP","29945"
"412464","DIMMITT 2 N",-102.3167,34.5833,1173,"COOP","29948"
"412585","DRIPPING SPR",-97.9833,30.2167,341,"COOP","29959"
"412598","DUBLIN",-98.3333,32.1000,458,"COOP","29964"
"412679","EAGLE PASS",-100.4833,28.7000,245,"COOP","29979"
"412715","EASTLAND",-98.8500,32.4000,462,"COOP","29982"
"412794","EL PASO 32 E",-105.9333,31.8333,1597,"COOP","29998"
"412820","ELGIN",-97.3678,30.3494,176,"COOP","30009"
"412902","EMORY",-95.7667,32.8667,133,"COOP","30015"
"412906","ENCINAL",-99.4167,28.0333,198,"COOP","30017"
"413005","EVANT 1 SSW",-98.1667,31.4667,379,"COOP","30031"
"413047","FAIRFIELD 3",-96.1833,31.7333,132,"COOP","30038"
"413060","FALCON DAM",-99.1333,26.5500,98,"COOP","30039"
"413063","FALFURRIAS",-98.1333,27.2333,37,"COOP","30040"
"413133","FERRIS",-96.6667,32.5167,143,"COOP","30047"
"413183","FLATONIA",-97.1167,29.6667,158,"COOP","30051"
"413201","FLORESVILLE",-98.1597,29.1322,122,"COOP","30057"
"413214","FLOYDADA",-101.3333,33.9833,981,"COOP","30061"
"413225","FOLLETT",-100.1425,36.4350,803,"COOP","30066"
"413262","FORT DAVIS",-103.8833,30.6000,1487,"COOP","30071"
"413266","FORT HANCOCK",-105.7836,31.2100,1067,"COOP","30074"
"413280","FORT STOCKTO",-102.8667,30.8833,908,"COOP","30081"
"413285","FORT WORTH W",-97.3000,32.8333,196,"COOP","30086"
"413299","FOWLERTON",-98.8167,28.4667,98,"COOP","30095"
"413321","FRANKLIN",-96.4833,31.0333,143,"COOP","30096"
"413329","FREDERICKSBU",-98.9000,30.2333,514,"COOP","30098"
"413340","FREEPORT 2 N",-95.3833,28.9833,2,"COOP","30102"
"413341","FREER",-98.6333,27.9000,155,"COOP","30103"
"413368","FRIONA",-102.7111,34.6425,1222,"COOP","30108"
"413411","GAIL",-101.4500,32.7667,771,"COOP","30113"
"413420","GAINESVILLE",-97.0667,33.6333,265,"COOP","30116"
"413445","GARDEN CITY",-101.4833,31.8667,805,"COOP","30123"
"413485","GATESVILLE 4",-97.7167,31.3833,232,"COOP","30132"
"413507","GEORGETOWN L",-97.7167,30.6833,256,"COOP","30134"
"413546","GILMER 2 W",-94.9833,32.7333,119,"COOP","30137"
"413591","GLEN ROSE 2",-97.8000,32.2333,200,"COOP","30146"
"413614","GOLDTHWAITE",-98.5833,31.4500,457,"COOP","30148"
"413618","GOLIAD",-97.4000,28.6667,43,"COOP","30149"
"413622","GONZALES 2 N",-97.4500,29.5333,114,"COOP","30152"
"413668","GRAHAM",-98.5833,33.1000,320,"COOP","30162"
"413680","GRANDFALLS 3",-102.8333,31.3000,744,"COOP","30168"
"413686","GRANGER DAM",-97.3333,30.7000,172,"COOP","30172"
"413691","GRAPEVINE DA",-97.0500,32.9667,178,"COOP","30175"
"413734","GREENVILLE K",-96.1000,33.1667,166,"COOP","30177"
"413778","GROVETON",-95.1344,31.0611,107,"COOP","30183"
"413787","GRUVER",-101.4000,36.2500,966,"COOP","30184"
"413828","GUTHRIE",-100.3189,33.6194,530,"COOP","30191"
"413873","HALLETTSVILL",-96.9500,29.4667,84,"COOP","30198"
"413943","HARLINGEN",-97.6667,26.2000,12,"COOP","30210"
"413972","HART",-102.0903,34.3653,1109,"COOP","30212"
"413992","HASKELL",-99.7500,33.1667,488,"COOP","30216"
"414051","HEATH CANYON",-102.8286,29.4481,536,"COOP","30224"
"414058","HEBBRONVILLE",-98.6833,27.3167,177,"COOP","30226"
"414081","HENDERSON",-94.8000,32.1667,128,"COOP","30232"
"414093","HENRIETTA",-98.2000,33.8167,283,"COOP","30235"
"414098","HEREFORD",-102.4000,34.8167,1164,"COOP","30236"
"414137","HICO",-98.0333,31.9833,312,"COOP","30240"
"414182","HILLSBORO",-97.1167,32.0167,197,"COOP","30245"
"414254","HONDO",-99.1319,29.3353,267,"COOP","30251"
"414326","HOUSTON-PORT",-95.2833,29.7500,6,"COOP","30273"
"414328","HOUSTON SAN",-95.1500,29.9167,18,"COOP","30275"
"414333","HOUSTON NWSO",-95.0833,29.4667,6,"COOP","30278"
"414348","HUDSPETH RIV",-101.1786,29.9881,497,"COOP","30288"
"414382","HUNTSVILLE",-95.5500,30.7167,151,"COOP","30296"
"414517","JACKSBORO",-98.1500,33.2333,335,"COOP","30314"
"414525","JACKSONVILLE",-95.2500,31.9667,171,"COOP","30319"
"414570","JAYTON",-100.5667,33.2500,613,"COOP","30325"
"414577","JEFFERSON",-94.3333,32.7667,61,"COOP","30327"
"414597","JOE POOL LAK",-96.9667,32.6333,180,"COOP","30334"
"414605","JOHNSON CITY",-98.4167,30.2833,376,"COOP","30335"
"414675","JUNO 4 S",-101.1167,30.0833,555,"COOP","30347"
"414696","KARNES CITY",-97.8833,28.9000,137,"COOP","30353"
"414705","KAUFMAN 3 SE",-96.2667,32.5500,115,"COOP","30357"
"414770","KENT 8 SE",-104.1000,31.0000,1481,"COOP","30367"
"414782","KERRVILLE 3",-99.1167,30.0667,543,"COOP","30370"
"414792","KILLEEN 3 S",-97.7333,31.0667,277,"COOP","30372"
"414810","KINGSVILLE",-97.8167,27.5000,15,"COOP","30376"
"414903","LA GRANGE",-96.8753,29.9172,109,"COOP","30389"
"414911","LA JOYA",-98.4833,26.2500,55,"COOP","30391"
"414931","LA TUNA 1 S",-106.6000,31.9667,1158,"COOP","30394"
"414950","LAJITAS",-103.7833,29.2500,698,"COOP","30396"
"414967","LAKE ALAN HE",-101.0500,33.0667,695,"COOP","30398"
"414976","LAKE FORK RE",-95.5333,32.8167,113,"COOP","30404"
"414980","LAKE TAWAKON",-95.9167,32.8167,137,"COOP","30408"
"414982","LAKE KEMP",-99.1500,33.7500,356,"COOP","30410"
"415013","LAMESA 1 SSE",-101.9353,32.7086,904,"COOP","30413"
"415018","LAMPASAS",-98.1833,31.0500,312,"COOP","30415"
"415048","LANGTRY",-101.5603,29.7931,393,"COOP","30416"
"415060","LAREDO 2",-99.5000,27.5667,131,"COOP","30420"
"415094","LAVON DAM",-96.4833,33.0333,155,"COOP","30426"
"415183","LEVELLAND",-102.3833,33.5667,1082,"COOP","30439"
"415196","LIBERTY",-94.8000,30.0500,4,"COOP","30444"
"415247","LIPSCOMB",-100.2667,36.2333,747,"COOP","30458"
"415265","LITTLEFIELD",-102.3500,33.9333,1095,"COOP","30462"
"415271","LIVINGSTON 2",-94.9333,30.7333,54,"COOP","30464"
"415272","LLANO",-98.6833,30.7500,317,"COOP","30465"
"415341","LONGVIEW",-94.7333,32.4667,101,"COOP","30476"
"415429","LULING",-97.6500,29.6667,122,"COOP","30496"
"415454","LYTLE 3 W",-98.8417,29.2364,220,"COOP","30502"
"415477","MADISONVILLE",-95.9142,30.9453,77,"COOP","30507"
"415579","MARATHON",-103.2392,30.2131,1247,"COOP","30518"
"415596","MARFA # 2",-104.0167,30.3000,1436,"COOP","30528"
"415611","MARLIN 3 NE",-96.8500,31.3333,118,"COOP","30530"
"415618","MARSHALL",-94.3500,32.5333,107,"COOP","30531"
"415661","MATHIS 4 SSW",-97.8667,28.0333,42,"COOP","30539"
"415701","MCALLEN",-98.2500,26.2000,30,"COOP","30545"
"415707","MCCAMEY",-102.2000,31.1333,747,"COOP","30547"
"415742","MEDINA 2 W",-99.2811,29.7881,520,"COOP","30552"
"415757","MCGREGOR",-97.4167,31.4333,219,"COOP","30554"
"415770","MC LEAN",-100.6000,35.2333,872,"COOP","30558"
"415821","MEMPHIS",-100.5333,34.7333,637,"COOP","30561"
"415822","MENARD",-99.7833,30.9167,595,"COOP","30562"
"415869","MEXIA",-96.4833,31.6833,163,"COOP","30579"
"415891","MIDLAND 4 EN",-102.0167,32.0167,835,"COOP","30585"
"415956","MINEOLA 8 EN",-95.3667,32.7167,117,"COOP","30594"
"415999","MONAHANS",-102.9333,31.5833,796,"COOP","30604"
"416074","MORTON",-102.7500,33.7167,1146,"COOP","30616"
"416104","MOUNT LOCKE",-104.0000,30.6667,1675,"COOP","30621"
"416108","MOUNT PLEASA",-95.0000,33.1667,128,"COOP","30622"
"416119","MOUNT VERNON",-95.2333,33.2000,146,"COOP","30627"
"416135","MULESHOE NO",-102.7333,34.2333,1155,"COOP","30638"
"416137","MULESHOE NTL",-102.7833,33.9500,1140,"COOP","30640"
"416146","MUNDAY",-99.6167,33.4500,451,"COOP","30642"
"416177","NACOGDOCHES",-94.6500,31.6167,133,"COOP","30647"
"416210","NAVARRO MILL",-96.7000,31.9500,138,"COOP","30651"
"416276","NEW BRAUNFEL",-98.1167,29.7333,216,"COOP","30665"
"416286","NEW GULF",-95.8950,29.2667,22,"COOP","30668"
"416368","NIXON",-97.7500,29.2667,122,"COOP","30674"
"416499","O C FISHER D",-100.4833,31.4667,580,"COOP","30689"
"416636","OLNEY",-98.7667,33.3667,364,"COOP","30698"
"416644","OLTON",-102.1500,34.1833,1100,"COOP","30700"
"416680","ORANGE 9 N",-93.7333,30.2333,5,"COOP","30708"
"416740","PADUCAH",-100.3000,34.0167,579,"COOP","30718"
"416742","PADUCAH 15 S",-100.3131,33.8228,553,"COOP","30720"
"416747","PAINT ROCK",-99.9244,31.5058,495,"COOP","30723"
"416776","PAMPA 2",-100.9667,35.5667,975,"COOP","30728"
"416780","PANDALE 1 N",-101.5564,30.1719,515,"COOP","30730"
"416781","PANDALE 11 N",-101.4533,30.2678,609,"COOP","30731"
"416792","PANTHER JUNC",-103.2075,29.3269,1140,"COOP","30736"
"416794","PARIS",-95.5667,33.6667,165,"COOP","30737"
"416879","PEARSALL",-99.0897,28.8867,194,"COOP","30743"
"416892","PECOS",-103.5000,31.4167,796,"COOP","30746"
"416932","PENWELL",-102.5894,31.7353,896,"COOP","30749"
"416950","PERRYTON",-100.8167,36.3833,890,"COOP","30751"
"417028","PILOT POINT",-96.9667,33.3833,210,"COOP","30763"
"417044","PINE SPRINGS",-104.8000,31.8833,1707,"COOP","30765"
"417074","PLAINS",-102.8333,33.1833,1122,"COOP","30769"
"417079","PLAINVIEW",-101.7000,34.1833,1027,"COOP","30770"
"417111","PLEASANTON",-98.4833,28.9667,127,"COOP","30774"
"417140","POINT COMFOR",-96.5500,28.6667,6,"COOP","30776"
"417170","PORT ARANSAS",-97.0500,27.8333,4,"COOP","30781"
"417179","PORT ISABEL",-97.2167,26.0667,5,"COOP","30786"
"417186","PORT O CONNO",-96.4167,28.4333,2,"COOP","30791"
"417206","POST",-101.3817,33.1911,799,"COOP","30795"
"417215","POTEET",-98.5833,29.0333,146,"COOP","30797"
"417232","PRADE RANCH",-99.7747,29.9161,625,"COOP","30799"
"417262","PRESIDIO",-104.3333,29.5333,780,"COOP","30801"
"417300","PROCTOR RESE",-98.5000,31.9667,372,"COOP","30809"
"417327","PUTNAM",-99.1833,32.3667,485,"COOP","30811"
"417336","QUANAH 5 SE",-99.6833,34.2500,456,"COOP","30812"
"417458","RAYMONDVILLE",-97.7667,26.4667,9,"COOP","30829"
"417481","RED BLUFF DA",-103.9167,31.9000,853,"COOP","30834"
"417497","RED ROCK",-97.4519,29.9656,158,"COOP","30837"
"417533","REFUGIO 7 N",-97.2833,28.4000,32,"COOP","30845"
"417622","RIO GRANDE C",-98.8167,26.3833,52,"COOP","30867"
"417633","RISING STAR",-98.9833,32.0833,512,"COOP","30872"
"417669","ROBERT LEE",-100.4833,31.9000,542,"COOP","30878"
"417677","ROBSTOWN",-97.6667,27.7833,24,"COOP","30880"
"417704","ROCKPORT",-97.0500,28.0167,3,"COOP","30888"
"417706","ROCKSPRINGS",-100.2203,30.0139,732,"COOP","30890"
"417743","ROSCOE",-100.5333,32.4500,725,"COOP","30903"
"417782","ROTAN",-100.4667,32.8500,601,"COOP","30912"
"417841","RUSK",-95.1500,31.8000,151,"COOP","30917"
"417920","SALT FLAT",-105.0806,31.7456,1134,"COOP","30925"
"417936","SAM RAYBURN",-94.1011,31.0619,58,"COOP","30928"
"417983","SAN MARCOS",-97.9500,29.8500,187,"COOP","30946"
"417992","SAN SABA",-98.7167,31.1833,364,"COOP","30948"
"418022","SANDERSON",-102.4000,30.1500,866,"COOP","30952"
"418040","SANFORD DAM",-101.5492,35.7047,895,"COOP","30956"
"418043","SANGER",-97.1667,33.3667,206,"COOP","30957"
"418059","SANTA ROSA 3",-97.8667,26.2667,15,"COOP","30962"
"418160","SEALY",-96.1333,29.7833,59,"COOP","30974"
"418169","SAN ANTONIO",-98.7028,29.4508,287,"COOP","30975"
"418201","SEMINOLE",-102.5425,32.7139,990,"COOP","30979"
"418221","SEYMOUR",-99.2667,33.5833,392,"COOP","30982"
"418236","SHAMROCK 2",-100.2500,35.2167,719,"COOP","30987"
"418252","SHEFFIELD",-101.8333,30.7000,661,"COOP","30989"
"418274","SHERMAN",-96.6333,33.7000,257,"COOP","30992"
"418323","SILVERTON",-101.3167,34.4667,1000,"COOP","30999"
"418354","SINTON",-97.4833,28.0333,16,"COOP","31005"
"418415","SMITHVILLE",-97.1500,30.0167,104,"COOP","31014"
"418433","SNYDER",-100.9167,32.7167,712,"COOP","31015"
"418446","SOMERVILLE D",-96.5333,30.3333,80,"COOP","31018"
"418449","SONORA",-100.6500,30.5833,652,"COOP","31019"
"418487","SOUTH PADRE",-97.1500,26.0667,2,"COOP","31027"
"418523","SPEARMAN",-101.1833,36.1833,943,"COOP","31029"
"418566","SPUR",-100.8761,33.4792,700,"COOP","31040"
"418583","STAMFORD 1",-99.8000,32.9333,500,"COOP","31043"
"418630","STERLING CIT",-100.9800,31.8356,693,"COOP","31050"
"418646","STILLHOUSE H",-97.5333,31.0333,215,"COOP","31054"
"418692","STRATFORD",-102.0833,36.3500,1125,"COOP","31061"
"418714","STUDY BUTTE",-103.5167,29.3333,777,"COOP","31064"
"418728","SUGAR LAND",-95.6333,29.6167,25,"COOP","31069"
"418743","SULPHUR SPRI",-95.6333,33.1500,151,"COOP","31070"
"418818","TAHOKA",-101.8167,33.1667,951,"COOP","31077"
"418861","TAYLOR",-97.4092,30.5700,172,"COOP","31085"
"418910","TEMPLE",-97.3183,31.0781,194,"COOP","31097"
"418926","TERLINGUA RA",-103.4000,29.4500,1122,"COOP","31109"
"418942","TEXARKANA",-94.0833,33.4167,92,"COOP","31113"
"418996","THOMPSONS 3",-95.6333,29.4833,22,"COOP","31120"
"419014","THROCKMORTON",-99.1833,33.1833,415,"COOP","31129"
"419031","TILDEN 4 SSE",-98.5333,28.4167,105,"COOP","31134"
"419068","TOLEDO BEND",-93.5667,31.1833,30,"COOP","31139"
"419088","TORNILLO 2 S",-106.0581,31.4028,1092,"COOP","31141"
"419101","TOWN BLUFF D",-94.1833,30.8000,65,"COOP","31143"
"419163","TRUSCOTT 2 N",-99.8333,33.7667,460,"COOP","31157"
"419175","TULIA",-101.7667,34.5333,1058,"COOP","31159"
"419191","TURKEY",-100.9000,34.4000,710,"COOP","31161"
"419207","TYLER",-95.2969,32.3067,168,"COOP","31163"
"419268","UVALDE RESEA",-99.7500,29.2167,279,"COOP","31174"
"419295","VAN HORN",-104.8500,31.0500,1239,"COOP","31181"
"419415","WACO",-97.2000,31.5500,191,"COOP","31206"
"419491","WASHINGTON S",-96.1500,30.3333,66,"COOP","31217"
"419499","WATER VALLEY",-100.7333,31.6667,646,"COOP","31218"
"419522","WAXAHACHIE",-96.8500,32.4167,192,"COOP","31223"
"419532","WEATHERFORD",-97.7889,32.7556,305,"COOP","31225"
"419565","WELLINGTON",-100.2167,34.8333,622,"COOP","31230"
"419588","WESLACO 2 E",-97.9667,26.1500,23,"COOP","31233"
"419715","WHITNEY DAM",-97.3667,31.8500,175,"COOP","31248"
"419800","WILLS POINT",-96.0167,32.7000,159,"COOP","31263"
"419847","WINTERS 1 NN",-99.9500,31.9667,568,"COOP","31278"
"419916","WRIGHT PATMA",-94.1667,33.3000,86,"COOP","31290"
"419952","YOAKUM",-97.1167,29.2667,99,"COOP","31293"
"419966","YSLETA",-106.3167,31.7000,1119,"COOP","31297"
"419976","ZAPATA 3 SW",-99.3000,26.8833,98,"COOP","31298"
"420061","ALPINE",-111.7708,40.4522,1545,"COOP","31302"
"420072","ALTA",-111.6333,40.6000,2661,"COOP","31303"
"420074","ALTAMONT",-110.2833,40.3500,1942,"COOP","31304"
"420086","ALTON",-112.4833,37.4333,2146,"COOP","31306"
"420168","ANGLE",-111.9603,38.2492,1951,"COOP","31310"
"420336","ARCHES NATL",-109.6200,38.6172,1259,"COOP","31318"
"420730","BLACK ROCK",-112.9500,38.7000,1492,"COOP","31351"
"420738","BLANDING",-109.4794,37.6131,1841,"COOP","31356"
"420788","BLUFF",-109.5500,37.2833,1315,"COOP","31360"
"420820","BOUNTIFUL-VA",-111.8833,40.8500,1384,"COOP","31368"
"420849","BOULDER",-111.4197,37.9053,2036,"COOP","31370"
"420900","BRIAN HEAD",-112.8500,37.7000,2978,"COOP","31372"
"420928","BRIGHAM CITY",-112.0453,41.5242,1289,"COOP","31374"
"421008","BRYCE CANYON",-112.1689,37.6411,2412,"COOP","31379"
"421144","CALLAO",-113.7167,39.9000,1320,"COOP","31391"
"421163","CANYONLANDS",-109.8167,38.4500,1807,"COOP","31395"
"421168","CANYONLANDS",-109.7500,38.1500,1536,"COOP","31396"
"421171","CAPITOL REEF",-111.2667,38.2833,1676,"COOP","31397"
"421214","CASTLE DALE",-111.0125,39.2078,1713,"COOP","31399"
"421241","CASTLE VALLE",-109.4000,38.6500,1438,"COOP","31405"
"421260","CEDAR CITY 5",-113.0000,37.6500,1966,"COOP","31411"
"421308","CEDAR POINT",-109.0833,37.7167,2060,"COOP","31417"
"421432","CIRCLEVILLE",-112.2667,38.1667,1850,"COOP","31424"
"421731","CORINNE",-112.1064,41.5472,1286,"COOP","31441"
"421918","CUTLER DAM U",-112.0531,41.8353,1308,"COOP","31452"
"422057","DEER CREEK D",-111.5333,40.4000,1606,"COOP","31456"
"422101","DESERET",-112.6500,39.2833,1399,"COOP","31460"
"422150","DEWEY",-109.3000,38.8000,1256,"COOP","31462"
"422173","DINOSAUR NM",-109.3000,40.4333,1454,"COOP","31464"
"422235","DRAPER POINT",-111.9000,40.4833,1372,"COOP","31466"
"422253","DUCHESNE",-110.4000,40.1667,1682,"COOP","31470"
"422257","DUGWAY",-112.9167,40.1833,1323,"COOP","31474"
"422385","ECHO DAM",-111.4333,40.9667,1667,"COOP","31483"
"422424","ELECTRIC LAK",-111.2167,39.6000,2554,"COOP","31486"
"422561","ENTERPRISE B",-113.6500,37.7667,1570,"COOP","31495"
"422578","EPHRAIM SORE",-111.5769,39.3461,1728,"COOP","31500"
"422592","ESCALANTE",-111.6000,37.7667,1772,"COOP","31502"
"422607","ESKDALE",-113.9500,39.1167,1518,"COOP","31504"
"422696","FAIRFIELD",-112.0833,40.2667,1487,"COOP","31506"
"422726","FARMINGTON U",-111.9167,41.0167,1323,"COOP","31515"
"422798","FERRON",-111.1333,39.0833,1807,"COOP","31520"
