This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"402360","DAYTON",-85.0333,35.4833,253,"COOP","29042"
"402489","DICKSON",-87.3833,36.0667,238,"COOP","29048"
"402589","DOVER 1 W",-87.8500,36.4833,145,"COOP","29055"
"402806","ELIZABETHTON",-82.2333,36.3667,535,"COOP","29066"
"402934","ERWIN 2 SW",-82.4333,36.1333,524,"COOP","29077"
"403074","FAYETTEVILLE",-86.5500,35.1667,210,"COOP","29086"
"403280","FRANKLIN SEW",-86.8667,35.9333,200,"COOP","29096"
"403420","GATLINBURG 2",-83.5333,35.6833,443,"COOP","29105"
"403679","GREENEVILLE",-82.8500,36.1000,402,"COOP","29112"
"404417","HUNTINGDON W",-88.4167,36.0000,134,"COOP","29135"
"404561","JACKSON EXP",-88.8333,35.6167,122,"COOP","29142"
"404858","KINGSPORT",-82.5333,36.5167,391,"COOP","29168"
"404876","KINGSTON SPR",-87.1000,36.1167,166,"COOP","29172"
"404946","KNOXVILLE EX",-83.9500,35.8833,253,"COOP","29176"
"404987","LAFAYETTE",-86.0333,36.5167,297,"COOP","29180"
"405089","LAWRENCEBURG",-87.3500,35.2500,265,"COOP","29192"
"405108","LEBANON 3 W",-86.3333,36.2167,163,"COOP","29194"
"405158","LENOIR CITY",-84.2500,35.8000,239,"COOP","29197"
"405187","LEWISBURG EX",-86.8000,35.4500,240,"COOP","29198"
"405278","LINDEN 2",-87.8333,35.6167,152,"COOP","29208"
"405332","LIVINGSTON R",-85.3333,36.3833,297,"COOP","29213"
"405681","MARTIN UNIV",-88.8667,36.3333,104,"COOP","29234"
"405882","MC MINNVILLE",-85.8000,35.6833,287,"COOP","29246"
"405956","MEMPHIS WSFO",-89.8000,35.1333,94,"COOP","29254"
"406012","MILAN 1 N",-88.7667,35.9333,149,"COOP","29257"
"406162","MONTEAGLE",-85.8333,35.2500,588,"COOP","29260"
"406271","MORRISTOWN R",-83.2833,36.2000,415,"COOP","29269"
"406274","MOSCOW",-89.4000,35.0667,102,"COOP","29271"
"406292","MOUNTAIN CIT",-81.8000,36.4833,765,"COOP","29273"
"406328","MT LECONTE",-83.4333,35.6500,1979,"COOP","29276"
"406340","MOUNT PLEASA",-87.2333,35.5167,219,"COOP","29279"
"406371","MURFREESBORO",-86.3667,35.9167,168,"COOP","29281"
"406435","NEAPOLIS EXP",-86.9667,35.7167,213,"COOP","29291"
"406471","NEWBERN",-89.2667,36.1167,113,"COOP","29293"
"406534","NEWPORT 1 NW",-83.2000,35.9833,316,"COOP","29296"
"406619","NORRIS",-84.0500,36.2167,338,"COOP","29301"
"406829","ONEIDA",-84.5333,36.5000,439,"COOP","29315"
"406977","PARIS 2 NW",-88.3500,36.3333,177,"COOP","29320"
"407184","PIKEVILLE",-85.2000,35.6167,268,"COOP","29331"
"407359","PORTLAND SEW",-86.5333,36.5833,242,"COOP","29340"
"407459","PULASKI WATE",-87.0333,35.2000,199,"COOP","29345"
"407710","RIPLEY",-89.5333,35.7500,102,"COOP","29349"
"407834","ROCKWOOD 2",-84.7000,35.8500,262,"COOP","29357"
"407884","ROGERSVILLE",-82.9833,36.4167,413,"COOP","29360"
"408065","SAMBURG WILD",-89.3167,36.4500,87,"COOP","29363"
"408108","SAVANNAH 6 S",-88.3167,35.1500,128,"COOP","29365"
"408160","SELMER",-88.6167,35.1667,152,"COOP","29369"
"408179","SEVIERVILLE",-83.5500,35.8667,283,"COOP","29371"
"408246","SHELBYVILLE",-86.4500,35.4833,239,"COOP","29379"
"408405","SMITHVILLE 2",-85.7833,35.9500,271,"COOP","29385"
"408522","SPARTA",-85.4500,35.9333,282,"COOP","29395"
"408562","SPRINGFIELD",-86.8333,36.4667,227,"COOP","29398"
"408868","TAZEWELL",-83.5500,36.4667,416,"COOP","29409"
"409155","TULLAHOMA",-86.2000,35.3500,319,"COOP","29422"
"409219","UNION CITY",-89.0500,36.4000,96,"COOP","29427"
"409502","WAYNESBORO",-87.7667,35.3000,229,"COOP","29447"
"409800","WINCHESTER 2",-86.1500,35.1833,296,"COOP","29462"
"409866","WOODBURY 1 W",-86.0833,35.8333,229,"COOP","29464"
"410120","ALBANY",-99.2833,32.7333,433,"COOP","29483"
"410144","ALICE",-98.0667,27.7333,61,"COOP","29485"
"410174","ALPINE",-103.6667,30.3667,1366,"COOP","29490"
"410225","AMISTAD DAM",-101.0333,29.4667,323,"COOP","29508"
"410235","ANAHUAC",-94.6667,29.7833,7,"COOP","29510"
"410248","ANDREWS",-102.5333,32.3167,967,"COOP","29513"
"410257","ANGLETON 2 W",-95.4500,29.1500,8,"COOP","29516"
"410268","ANSON",-99.9000,32.7667,518,"COOP","29518"
"410305","ARANSAS WILD",-96.8000,28.2667,5,"COOP","29524"
"410394","ASPERMONT 1",-100.2167,33.1500,534,"COOP","29532"
"410404","ATHENS 3 SSE",-95.8333,32.1667,139,"COOP","29534"
"410482","BAKERSFIELD",-102.3167,30.9167,777,"COOP","29561"
"410493","BALLINGER 5",-100.0500,31.7333,513,"COOP","29563"
"410498","BALMORHEA",-103.7500,30.9833,981,"COOP","29567"
"410518","BARDWELL DAM",-96.6333,32.2667,141,"COOP","29571"
"410569","BAY CITY WAT",-95.9833,28.9833,16,"COOP","29584"
"410586","BAYTOWN",-95.0000,29.8333,10,"COOP","29588"
"410613","BEAUMONT RES",-94.2833,30.0667,8,"COOP","29594"
"410639","BEEVILLE 5 N",-97.7000,28.4500,78,"COOP","29597"
"410665","BELTON DAM",-97.4833,31.1000,202,"COOP","29601"
"410690","BENAVIDES 2",-98.4167,27.6000,116,"COOP","29603"
"410691","BENBROOK DAM",-97.4500,32.6500,241,"COOP","29604"
"410779","BIG LAKE 2",-101.4667,31.2000,820,"COOP","29612"
"410832","BLANCO",-98.4167,30.1000,418,"COOP","29621"
"410902","BOERNE",-98.7167,29.8000,433,"COOP","29627"
"410923","BONHAM",-96.1833,33.5833,171,"COOP","29631"
"410958","BORGER",-101.4500,35.6500,957,"COOP","29638"
"410984","BOWIE",-97.8500,33.5667,340,"COOP","29640"
"411000","BOYS RANCH",-102.2500,35.5333,973,"COOP","29643"
"411007","BRACKETTVILL",-100.4167,29.3167,341,"COOP","29644"
"411017","BRADY",-99.3333,31.1167,524,"COOP","29647"
"411033","BRAVO",-103.0000,35.6500,1268,"COOP","29649"
"411042","BRECKENRIDGE",-98.9333,32.7500,369,"COOP","29652"
"411048","BRENHAM",-96.4000,30.1667,95,"COOP","29655"
"411063","BRIDGEPORT",-97.7667,33.2167,227,"COOP","29658"
"411128","BROWNFIELD 2",-102.2667,33.1833,1006,"COOP","29666"
"411138","BROWNWOOD",-99.0000,31.7167,422,"COOP","29670"
"411246","BURLESON 3 S",-97.3000,32.5000,232,"COOP","29690"
"411250","BURNET",-98.2333,30.7333,389,"COOP","29693"
"411348","CAMERON",-96.9833,30.8500,119,"COOP","29703"
"411412","CANADIAN 1 E",-100.3667,35.9167,712,"COOP","29715"
"411416","CANDELARIA",-104.6833,30.1500,876,"COOP","29717"
"411429","CANYON DAM",-98.2000,29.8667,305,"COOP","29719"
"411430","CANYON",-101.9333,34.9833,1094,"COOP","29720"
"411486","CARRIZO SPRI",-99.8833,28.5333,195,"COOP","29735"
"411492","CARTA VALLEY",-100.6667,29.8000,564,"COOP","29739"
"411500","CARTHAGE",-94.3667,32.1500,104,"COOP","29740"
"411524","CASTOLON",-103.5000,29.1333,661,"COOP","29746"
"411528","CATARINA",-99.6333,28.3333,171,"COOP","29747"
"411578","CENTER",-94.1667,31.8000,99,"COOP","29756"
"411596","CENTERVILLE",-95.9833,31.2667,108,"COOP","29758"
"411651","CHAPMAN RANC",-97.4500,27.5833,8,"COOP","29769"
"411663","CHARLOTTE 5",-98.7500,28.9333,134,"COOP","29772"
"411715","CHISOS BASIN",-103.3000,29.2667,1615,"COOP","29782"
"411720","CHOKE CANYON",-98.2667,28.4667,70,"COOP","29783"
"411772","CLARKSVILLE",-95.0333,33.6333,133,"COOP","29788"
"411778","CLAUDE",-101.3667,35.1167,1035,"COOP","29791"
"411800","CLEBURNE",-97.4000,32.3333,239,"COOP","29794"
"411810","CLEVELAND",-95.0833,30.3667,59,"COOP","29797"
"411870","COLDSPRING 5",-95.1500,30.5333,108,"COOP","29805"
"411875","COLEMAN",-99.4333,31.8333,526,"COOP","29807"
"411956","CONROE",-95.4833,30.3333,75,"COOP","29831"
"411995","COPPER BREAK",-99.7333,34.1167,450,"COOP","29842"
"412012","CORNUDAS SER",-105.4667,31.7833,1316,"COOP","29844"
"412019","CORSICANA",-96.4667,32.0833,130,"COOP","29851"
"412082","CRANE",-102.3333,31.3833,802,"COOP","29869"
"412114","CROCKETT",-95.4500,31.3000,106,"COOP","29877"
"412121","CROSBYTON",-101.2500,33.6500,917,"COOP","29879"
"412160","CRYSTAL CITY",-99.8333,28.6833,177,"COOP","29888"
"412173","CUERO",-97.3167,29.0833,54,"COOP","29890"
"412225","DAINGERFIELD",-94.7167,32.9167,92,"COOP","29897"
"412228","DALLAS ARBOR",-96.7167,32.8167,151,"COOP","29898"
"412235","DALHART 6 SW",-102.6167,36.0167,1219,"COOP","29899"
"412266","DANEVANG 1 W",-96.2333,29.0500,21,"COOP","29908"
"412352","DEKALB",-94.6000,33.5000,119,"COOP","29922"
"412354","DELL CITY 5",-105.2167,31.9000,1149,"COOP","29924"
"412394","DENISON DAM",-96.5667,33.8167,187,"COOP","29931"
"412404","DENTON 2 SE",-97.1000,33.2000,192,"COOP","29935"
"412408","DENVER CITY",-102.9333,33.0000,1113,"COOP","29937"
"412464","DIMMITT 2 N",-102.3167,34.5833,1173,"COOP","29948"
"412585","DRIPPING SPR",-97.9833,30.2167,341,"COOP","29959"
"412590","DRYDEN",-102.1167,30.0500,674,"COOP","29960"
"412598","DUBLIN",-98.3333,32.1000,458,"COOP","29964"
"412617","DUMAS",-101.9667,35.8667,1114,"COOP","29966"
"412677","EAGLE MOUNTA",-97.4500,32.8833,232,"COOP","29977"
"412679","EAGLE PASS",-100.4833,28.7000,245,"COOP","29979"
"412715","EASTLAND",-98.8500,32.4000,462,"COOP","29982"
"412794","EL PASO 32 E",-105.9333,31.8333,1597,"COOP","29998"
"412820","ELGIN",-97.3667,30.3500,176,"COOP","30009"
"412902","EMORY",-95.7500,32.8667,141,"COOP","30015"
"412906","ENCINAL EADS",-99.4167,28.0333,198,"COOP","30017"
"413005","EVANT 1 SSW",-98.1667,31.4667,379,"COOP","30031"
"413047","FAIRFIELD 4",-96.1000,31.7333,133,"COOP","30038"
"413060","FALCON DAM",-99.1333,26.5500,98,"COOP","30039"
"413063","FALFURRIAS",-98.1333,27.2333,37,"COOP","30040"
"413133","FERRIS",-96.6667,32.5167,143,"COOP","30047"
"413183","FLATONIA",-97.1167,29.6667,158,"COOP","30051"
"413201","FLORESVILLE",-98.1667,29.1333,122,"COOP","30057"
"413214","FLOYDADA",-101.3333,33.9833,981,"COOP","30061"
"413225","FOLLETT",-100.1425,36.4350,803,"COOP","30066"
"413262","FORT DAVIS",-103.8833,30.6000,1487,"COOP","30071"
"413280","FORT STOCKTO",-102.8667,30.8833,908,"COOP","30081"
"413321","FRANKLIN",-96.4833,31.0333,143,"COOP","30096"
"413329","FREDERICKSBU",-98.8667,30.2667,532,"COOP","30098"
"413340","FREEPORT 2 N",-95.3833,28.9833,2,"COOP","30102"
"413368","FRIONA",-102.7167,34.6333,1222,"COOP","30108"
"413420","GAINESVILLE",-97.0667,33.6333,265,"COOP","30116"
"413485","GATESVILLE",-97.7667,31.4333,259,"COOP","30132"
"413507","GEORGETOWN L",-97.7167,30.6833,256,"COOP","30134"
"413546","GILMER 2 W",-94.9833,32.7333,119,"COOP","30137"
"413614","GOLDTHWAITE",-98.5833,31.4500,457,"COOP","30148"
"413618","GOLIAD",-97.4000,28.6667,43,"COOP","30149"
"413622","GONZALES 2 N",-97.4500,29.5333,114,"COOP","30152"
"413668","GRAHAM",-98.5833,33.1000,320,"COOP","30162"
"413680","GRANDFALLS 3",-102.8333,31.3000,744,"COOP","30168"
"413686","GRANGER DAM",-97.3333,30.7000,172,"COOP","30172"
"413691","GRAPEVINE DA",-97.0500,32.9667,178,"COOP","30175"
"413734","GREENVILLE 7",-96.2167,33.2000,186,"COOP","30177"
"413778","GROVETON",-95.1344,31.0611,107,"COOP","30183"
"413828","GUTHRIE",-100.3167,33.6167,530,"COOP","30191"
"413873","HALLETTSVILL",-96.9500,29.4667,84,"COOP","30198"
"413884","HAMILTON 1 N",-98.1500,31.7167,384,"COOP","30201"
"413943","HARLINGEN",-97.6667,26.2000,12,"COOP","30210"
"413972","HART",-102.0833,34.3667,1109,"COOP","30212"
"413992","HASKELL",-99.7333,33.1667,489,"COOP","30216"
"414058","HEBBRONVILLE",-98.6833,27.3167,177,"COOP","30226"
"414081","HENDERSON",-94.8000,32.1667,128,"COOP","30232"
"414093","HENRIETTA",-98.2000,33.8167,274,"COOP","30235"
"414098","HEREFORD",-102.4000,34.8167,1164,"COOP","30236"
"414137","HICO",-98.0333,31.9833,312,"COOP","30240"
"414182","HILLSBORO",-97.1167,32.0167,197,"COOP","30245"
"414278","HORDS CREEK",-99.5667,31.8500,592,"COOP","30256"
"414348","HUDSPETH RIV",-101.1833,29.9833,497,"COOP","30288"
"414382","HUNTSVILLE",-95.5500,30.7167,151,"COOP","30296"
"414483","IRON BRIDGE",-95.9167,32.8167,137,"COOP","30310"
"414517","JACKSBORO",-98.1500,33.2333,335,"COOP","30314"
"414525","JACKSONVILLE",-95.2500,31.9667,171,"COOP","30319"
"414570","JAYTON",-100.5667,33.2500,613,"COOP","30325"
"414577","JEFFERSON 4",-94.3167,32.8333,90,"COOP","30327"
"414605","JOHNSON CITY",-98.4167,30.2833,369,"COOP","30335"
"414670","JUNCTION",-99.7833,30.4833,526,"COOP","30343"
"414696","KARNES CITY",-97.9167,28.8833,128,"COOP","30353"
"414705","KAUFMAN 3 SE",-96.2667,32.5500,115,"COOP","30357"
"414770","KENT 8 SE",-104.1000,31.0000,1481,"COOP","30367"
"414782","KERRVILLE 3",-99.1167,30.0667,543,"COOP","30370"
"414792","KILLEEN 3 S",-97.7333,31.0667,277,"COOP","30372"
"414810","KINGSVILLE",-97.8833,27.5500,20,"COOP","30376"
"414903","LA GRANGE",-96.8667,29.9167,109,"COOP","30389"
"414931","LA TUNA 1 S",-106.6000,31.9667,1158,"COOP","30394"
"414950","LAJITAS",-103.7833,29.2500,698,"COOP","30396"
"414974","LAKE COLORAD",-100.9167,32.3333,640,"COOP","30402"
"414976","LAKE FORK RE",-95.5333,32.8167,113,"COOP","30404"
"414982","LAKE KEMP",-99.1500,33.7500,356,"COOP","30410"
"415013","LAMESA 1 SSE",-101.9333,32.7000,904,"COOP","30413"
"415018","LAMPASAS",-98.1833,31.0500,312,"COOP","30415"
"415048","LANGTRY",-101.5667,29.8000,393,"COOP","30416"
"415060","LAREDO 2",-99.5000,27.5667,131,"COOP","30420"
"415094","LAVON DAM",-96.4833,33.0333,155,"COOP","30426"
"415183","LEVELLAND",-102.3833,33.5667,1083,"COOP","30439"
"415193","LEXINGTON",-97.0167,30.4167,142,"COOP","30443"
"415196","LIBERTY",-94.8000,30.0500,4,"COOP","30444"
"415247","LIPSCOMB",-100.2667,36.2333,747,"COOP","30458"
"415265","LITTLEFIELD",-102.3500,33.9333,1095,"COOP","30462"
"415271","LIVINGSTON 2",-94.9333,30.7333,54,"COOP","30464"
"415272","LLANO",-98.6833,30.7500,317,"COOP","30465"
"415429","LULING",-97.6500,29.6667,121,"COOP","30496"
"415454","LYTLE 3 W",-98.8333,29.2333,220,"COOP","30502"
"415477","MADISONVILLE",-95.9167,30.9500,77,"COOP","30507"
"415579","MARATHON",-103.2333,30.2167,1247,"COOP","30518"
"415611","MARLIN 3 NE",-96.8500,31.3333,118,"COOP","30530"
"415618","MARSHALL",-94.3500,32.5333,107,"COOP","30531"
"415659","MATAGORDA 2",-95.9667,28.7000,3,"COOP","30538"
"415661","MATHIS 4 SSW",-97.8667,28.0333,42,"COOP","30539"
"415701","MC ALLEN",-98.2167,26.2000,37,"COOP","30545"
"415707","MCCAMEY",-102.2000,31.1333,747,"COOP","30547"
"415742","MEDINA",-99.2500,29.8000,430,"COOP","30552"
"415757","MCGREGOR",-97.4167,31.4333,219,"COOP","30554"
"415770","MC LEAN",-100.6000,35.2333,872,"COOP","30558"
"415821","MEMPHIS",-100.5333,34.7333,637,"COOP","30561"
"415822","MENARD",-99.7833,30.9167,595,"COOP","30562"
"415875","MIAMI",-100.6333,35.7000,840,"COOP","30580"
"415888","MIDKIFF",-101.8333,31.6333,823,"COOP","30583"
"415891","MIDLAND 4 EN",-102.0167,32.0167,835,"COOP","30585"
"415956","MINEOLA 8 EN",-95.3667,32.7167,117,"COOP","30594"
"415972","MISSION 4 W",-98.4000,26.2167,41,"COOP","30599"
"415999","MONAHANS",-102.9333,31.5833,796,"COOP","30604"
"416074","MORTON 1 WNW",-102.7833,33.7333,1147,"COOP","30616"
"416104","MOUNT LOCKE",-104.0000,30.6667,1675,"COOP","30621"
"416108","MOUNT PLEASA",-95.0000,33.1667,128,"COOP","30622"
"416119","MOUNT VERNON",-95.2333,33.2000,146,"COOP","30627"
"416135","MULESHOE NO",-102.7500,34.2333,1155,"COOP","30638"
"416137","MULESHOE NTL",-102.7833,33.9500,1140,"COOP","30640"
"416146","MUNDAY",-99.6333,33.4500,451,"COOP","30642"
"416177","NACOGDOCHES",-94.6500,31.6167,133,"COOP","30647"
"416210","NAVARRO MILL",-96.7000,31.9500,138,"COOP","30651"
"416276","NEW BRAUNFEL",-98.1167,29.7333,216,"COOP","30665"
"416286","NEW GULF",-95.8950,29.2667,22,"COOP","30668"
"416368","NIXON",-97.7667,29.2667,119,"COOP","30674"
"416499","O C FISHER D",-100.4833,31.4667,580,"COOP","30689"
"416644","OLTON",-102.1333,34.1833,1100,"COOP","30700"
"416680","ORANGE 9 N",-93.7333,30.2333,5,"COOP","30708"
"416734","OZONA 2 SSW",-101.2167,30.6833,715,"COOP","30713"
"416740","PADUCAH",-100.3000,34.0167,579,"COOP","30718"
"416747","PAINT ROCK",-99.9244,31.5058,495,"COOP","30723"
"416776","PAMPA 2",-100.9667,35.5667,975,"COOP","30728"
"416780","PANDALE 2 NE",-101.5500,30.2000,500,"COOP","30730"
"416781","PANDALE 11 N",-101.4500,30.2667,609,"COOP","30731"
"416785","PANHANDLE",-101.3833,35.3500,1049,"COOP","30733"
"416792","PANTHER JUNC",-103.2167,29.3167,1140,"COOP","30736"
"416794","PARIS",-95.5667,33.6667,165,"COOP","30737"
"416879","PEARSALL",-99.0833,28.8833,195,"COOP","30743"
"416892","PECOS",-103.5000,31.4167,796,"COOP","30746"
"416932","PENWELL",-102.5833,31.7333,897,"COOP","30749"
"416950","PERRYTON 5 N",-100.7833,36.4667,893,"COOP","30751"
"416959","PERSIMMON GA",-103.1667,29.6667,873,"COOP","30755"
"417020","PIERCE 1 E",-96.1833,29.2333,32,"COOP","30762"
"417028","PILOT POINT",-96.9667,33.3833,210,"COOP","30763"
"417044","PINE SPRINGS",-104.8000,31.9000,1661,"COOP","30765"
"417074","PLAINS",-102.8333,33.1833,1122,"COOP","30769"
"417079","PLAINVIEW",-101.7000,34.1833,1027,"COOP","30770"
"417140","POINT COMFOR",-96.5500,28.6667,6,"COOP","30776"
"417170","PORT ARANSAS",-97.0500,27.8333,4,"COOP","30781"
"417179","PORT ISABEL",-97.2167,26.0667,5,"COOP","30786"
"417184","PORT MANSFIE",-97.4333,26.5500,3,"COOP","30790"
"417186","PORT O CONNO",-96.4167,28.4333,2,"COOP","30791"
"417206","POST 3 ENE",-101.3333,33.2000,776,"COOP","30795"
"417215","POTEET",-98.5833,29.0333,146,"COOP","30797"
"417232","PRADE",-99.7667,29.9167,625,"COOP","30799"
"417300","PROCTOR RESE",-98.5000,31.9667,372,"COOP","30809"
"417327","PUTNAM",-99.1833,32.3667,485,"COOP","30811"
"417336","QUANAH 5 SE",-99.6833,34.2500,456,"COOP","30812"
"417458","RAYMONDVILLE",-97.8000,26.4833,9,"COOP","30829"
"417481","RED BLUFF DA",-103.9167,31.9000,853,"COOP","30834"
"417533","REFUGIO 7 N",-97.2833,28.4000,32,"COOP","30845"
"417622","RIO GRANDE C",-98.8667,26.3833,54,"COOP","30867"
"417633","RISING STAR",-98.9667,32.1000,496,"COOP","30872"
"417669","ROBERT LEE",-100.4833,31.9000,543,"COOP","30878"
"417677","ROBSTOWN",-97.6667,27.7833,24,"COOP","30880"
"417704","ROCKPORT",-97.0500,28.0167,3,"COOP","30888"
"417813","RUIDOSA 7 NE",-104.5833,30.0333,1105,"COOP","30915"
"417841","RUSK",-95.1500,31.8000,151,"COOP","30917"
"417936","SAM RAYBURN",-94.1000,31.0667,58,"COOP","30928"
"417983","SAN MARCOS",-97.9500,29.8500,187,"COOP","30946"
"417992","SAN SABA",-98.7167,31.1833,364,"COOP","30948"
"418022","SANDERSON",-102.4000,30.1500,860,"COOP","30952"
"418059","SANTA ROSA 3",-97.8667,26.2667,15,"COOP","30962"
"418160","SEALY",-96.1333,29.7833,59,"COOP","30974"
"418169","SAN ANTONIO",-98.7000,29.4500,287,"COOP","30975"
"418201","SEMINOLE",-102.6667,32.7167,1016,"COOP","30979"
"418221","SEYMOUR",-99.2500,33.6000,393,"COOP","30982"
"418236","SHAMROCK 2",-100.2500,35.2167,719,"COOP","30987"
"418252","SHEFFIELD",-101.8333,30.7000,661,"COOP","30989"
"418274","SHERMAN",-96.6167,33.6333,219,"COOP","30992"
"418323","SILVERTON",-101.3167,34.4833,1000,"COOP","30999"
"418354","SINTON",-97.4833,28.0333,16,"COOP","31005"
"418415","SMITHVILLE",-97.1500,30.0167,96,"COOP","31014"
"418433","SNYDER",-100.9167,32.7167,712,"COOP","31015"
"418446","SOMERVILLE D",-96.5333,30.3333,80,"COOP","31018"
"418523","SPEARMAN",-101.1833,36.1833,943,"COOP","31029"
"418566","SPUR",-100.8500,33.4833,704,"COOP","31040"
"418583","STAMFORD 1",-99.7833,32.9333,500,"COOP","31043"
"418630","STERLING CIT",-100.9833,31.8500,696,"COOP","31050"
"418646","STILLHOUSE H",-97.5333,31.0333,215,"COOP","31054"
"418692","STRATFORD",-102.0833,36.3500,1125,"COOP","31061"
"418728","SUGAR LAND",-95.6333,29.6167,24,"COOP","31069"
"418743","SULPHUR SPRI",-95.6333,33.1500,151,"COOP","31070"
"418818","TAHOKA",-101.8167,33.1667,951,"COOP","31077"
"418861","TAYLOR",-97.4092,30.5700,172,"COOP","31085"
"418910","TEMPLE",-97.3667,31.0833,213,"COOP","31097"
"418942","TEXARKANA",-94.0833,33.4167,92,"COOP","31113"
"418996","THOMPSONS 3",-95.6333,29.4833,22,"COOP","31120"
"419014","THROCKMORTON",-99.2000,33.1833,427,"COOP","31129"
"419031","TILDEN 4 SSE",-98.5333,28.4167,105,"COOP","31134"
"419068","TOLEDO BEND",-93.5667,31.1833,30,"COOP","31139"
"419088","TORNILLO 2 S",-106.0833,31.4167,1093,"COOP","31141"
"419101","TOWN BLUFF D",-94.1833,30.8000,65,"COOP","31143"
"419163","TRUSCOTT 5W",-99.9167,33.7500,494,"COOP","31157"
"419175","TULIA",-101.7667,34.5333,1061,"COOP","31159"
"419191","TURKEY",-100.9000,34.4000,713,"COOP","31161"
"419207","TYLER",-95.2667,32.3333,180,"COOP","31163"
"419268","UVALDE RESEA",-99.7500,29.2167,279,"COOP","31174"
"419295","VAN HORN",-104.7833,31.0667,1205,"COOP","31181"
"419346","VERNON 4 S",-99.3000,34.0833,366,"COOP","31193"
"419417","WACO DAM",-97.2167,31.6000,151,"COOP","31207"
"419491","WASHINGTON S",-96.1500,30.3333,66,"COOP","31217"
"419499","WATER VALLEY",-100.7167,31.6667,646,"COOP","31218"
"419522","WAXAHACHIE",-96.8500,32.4167,192,"COOP","31223"
"419532","WEATHERFORD",-97.8167,32.7667,325,"COOP","31225"
"419565","WELLINGTON",-100.2167,34.8333,622,"COOP","31230"
"419588","WESLACO 2 E",-97.9667,26.1500,23,"COOP","31233"
"419715","WHITNEY DAM",-97.3667,31.8500,175,"COOP","31248"
"419800","WILLS POINT",-96.0167,32.7000,159,"COOP","31263"
"419847","WINTERS 1 NN",-99.9500,31.9667,567,"COOP","31278"
"419916","WRIGHT PATMA",-94.1667,33.3000,86,"COOP","31290"
"419966","YSLETA",-106.3167,31.7000,1119,"COOP","31297"
"419976","ZAPATA 3 SW",-99.3000,26.8833,98,"COOP","31298"
"420050","ALLEN'S RANC",-109.1333,40.8833,1673,"COOP","31301"
"420061","ALPINE",-111.7833,40.4500,1506,"COOP","31302"
"420072","ALTA",-111.6333,40.6000,2661,"COOP","31303"
"420074","ALTAMONT",-110.2833,40.3500,1943,"COOP","31304"
"420086","ALTON",-112.4833,37.4333,2146,"COOP","31306"
"420168","ANGLE",-111.9667,38.2500,1951,"COOP","31310"
"420336","ARCHES NATL",-109.6167,38.6167,1259,"COOP","31318"
"420487","BEAR LAKE ST",-111.4000,41.9667,1829,"COOP","31325"
"420490","BEAR RIVER B",-112.2667,41.3000,1267,"COOP","31326"
"420519","BEAVER",-112.6500,38.3000,1811,"COOP","31333"
"420688","BIG WATER",-111.6667,37.0833,1250,"COOP","31344"
"420716","BIRDSEYE",-111.5333,39.8667,1743,"COOP","31347"
"420730","BLACK ROCK",-112.9500,38.7000,1492,"COOP","31351"
"420757","BLOWHARD MTN",-112.8667,37.6000,3260,"COOP","31357"
"420802","BONANZA",-109.1833,40.0167,1753,"COOP","31363"
"420820","BOUNTIFUL-VA",-111.8833,40.8500,1384,"COOP","31368"
"420849","BOULDER",-111.4167,37.9167,2042,"COOP","31370"
"420928","BRIGHAM CITY",-112.0500,41.5167,1273,"COOP","31374"
"421008","BRYCE CANYON",-112.1667,37.6333,2412,"COOP","31379"
"421020","BULLFROG BAS",-110.7167,37.5333,1165,"COOP","31385"
"421144","CALLAO",-113.7167,39.9000,1320,"COOP","31391"
"421163","CANYONLANDS",-109.8167,38.4500,1807,"COOP","31395"
"421168","CANYONLANDS",-109.7500,38.1500,1536,"COOP","31396"
"421171","CAPITOL REEF",-111.2667,38.2833,1676,"COOP","31397"
"421214","CASTLE DALE",-111.0167,39.2000,1713,"COOP","31399"
"421241","CASTLE VALLE",-109.4000,38.6500,1438,"COOP","31405"
"421260","CEDAR CITY 5",-113.0000,37.6500,1966,"COOP","31411"
"421308","CEDAR POINT",-109.0833,37.7167,2060,"COOP","31417"
"421432","CIRCLEVILLE",-112.2667,38.1667,1850,"COOP","31424"
"421590","COALVILLE 13",-111.1500,40.9333,1984,"COOP","31436"
"421731","CORINNE",-112.1167,41.5500,1277,"COOP","31441"
"421759","COTTONWOOD W",-111.7833,40.6167,1512,"COOP","31445"
"421918","CUTLER DAM U",-112.0500,41.8333,1308,"COOP","31452"
"422057","DEER CREEK D",-111.5333,40.4000,1606,"COOP","31456"
"422101","DESERET",-112.6500,39.2833,1399,"COOP","31460"
"422150","DEWEY",-109.3000,38.8000,1256,"COOP","31462"
"422173","DINOSAUR NM",-109.3000,40.4333,1454,"COOP","31464"
"422235","DRAPER POINT",-111.9000,40.4833,1372,"COOP","31466"
"422253","DUCHESNE",-110.4000,40.1667,1682,"COOP","31470"
"422257","DUGWAY",-112.9167,40.1833,1323,"COOP","31474"
"422385","ECHO DAM",-111.4333,40.9667,1667,"COOP","31483"
"422418","ELBERTA",-111.9500,39.9500,1426,"COOP","31484"
"422424","ELECTRIC LAK",-111.2167,39.6000,2555,"COOP","31486"
"422561","ENTERPRISE B",-113.6500,37.7667,1570,"COOP","31495"
"422578","EPHRAIM SORE",-111.5833,39.3500,1728,"COOP","31500"
